sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	OTU_97.44856.0	OTU_97.44856.0	1.0	1.0	1999193	1999193	1999193	1.0	1.0	1563	1563	1563
gsa	OTU_97.17704.0	OTU_97.17704.0	1.0	1.0	357616	357616	357616	1.0	1.0	1390	1390	1390
gsa	OTU_97.34817.0	OTU_97.34817.0	1.0	1.0	2559242	2559242	2559242	1.0	1.0	17	17	17
gsa	OTU_97.32626.0	OTU_97.32626.0	1.0	1.0	2923468	2923468	2923468	1.0	1.0	24	24	24
gsa	OTU_97.44239.1	OTU_97.44239.1	1.0	1.0	2278120	2278120	2278120	1.0	1.0	25	25	25
gsa	OTU_97.10630.0	OTU_97.10630.0	1.0	1.0	1878713	1878713	1878713	1.0	1.0	490	490	490
gsa	OTU_97.36271.0	OTU_97.36271.0	1.0	1.0	2164034	2164034	2164034	1.0	1.0	550	550	550
gsa	OTU_97.22464.0	OTU_97.22464.0	1.0	1.0	2533473	2533473	2533473	1.0	1.0	657	657	657
gsa	OTU_97.44958.1	OTU_97.44958.1	1.0	1.0	1730730	1730730	1730730	1.0	1.0	600	600	600
gsa	OTU_97.45246.0	OTU_97.45246.0	1.0	1.0	2008596	2008596	2008596	1.0	1.0	504	504	504
gsa	OTU_97.35249.0	OTU_97.35249.0	1.0	1.0	2910583	2910583	2910583	1.0	1.0	1063	1063	1063
gsa	OTU_97.35604.0	OTU_97.35604.0	1.0	1.0	2862120	2862120	2862120	1.0	1.0	712	712	712
gsa	OTU_97.34014.1	OTU_97.34014.1	1.0	1.0	2892742	2892742	2892742	1.0	1.0	1102	1102	1102
gsa	OTU_97.17704.1	OTU_97.17704.1	1.0	1.0	2658061	2658061	2658061	1.0	1.0	729	729	729
gsa	OTU_97.26784.0	OTU_97.26784.0	1.0	1.0	2820349	2820349	2820349	1.0	1.0	693	693	693
gsa	OTU_97.16155.0	OTU_97.16155.0	1.0	1.0	3864254	3864254	3864254	1.0	1.0	946	946	946
gsa	OTU_97.34032.1	OTU_97.34032.1	1.0	1.0	2893855	2893855	2893855	1.0	1.0	239	239	239
gsa	OTU_97.35920.0	OTU_97.35920.0	1.0	1.0	2820434	2820434	2820434	1.0	1.0	2	2	2
gsa	OTU_97.35712.0	OTU_97.35712.0	1.0	1.0	2927232	2927232	2927232	1.0	1.0	2	2	2
gsa	OTU_97.35048.0	OTU_97.35048.0	1.0	1.0	2564433	2564433	2564433	1.0	1.0	7	7	7
gsa	OTU_97.35010.0	OTU_97.35010.0	1.0	1.0	2819733	2819733	2819733	1.0	1.0	1	1	1
gsa	OTU_97.44237.0	OTU_97.44237.0	1.0	1.0	2616374	2616374	2616374	1.0	1.0	1	1	1
gsa	OTU_97.42478.0	OTU_97.42478.0	1.0	1.0	2872773	2872773	2872773	1.0	1.0	1	1	1
gsa	OTU_97.31767.0	OTU_97.31767.0	1.0	1.0	2872761	2872761	2872761	1.0	1.0	2	2	2
gsa	OTU_97.36183.0	OTU_97.36183.0	1.0	1.0	2820437	2820437	2820437	1.0	1.0	1	1	1
gsa	OTU_97.45281.1	OTU_97.45281.1	1.0	1.0	3350615	3350615	3350615	1.0	1.0	1	1	1
gsa	OTU_97.38699.0	OTU_97.38699.0	1.0	1.0	2979778	2979778	2979778	1.0	1.0	3	3	3
gsa	OTU_97.44585.0	OTU_97.44585.0	1.0	1.0	2839468	2839468	2839468	1.0	1.0	2	2	2
gsa	OTU_97.37297.1	OTU_97.37297.1	1.0	1.0	2916342	2916342	2916342	1.0	1.0	2	2	2
gsa	OTU_97.44712.0	OTU_97.44712.0	1.0	1.0	2368072	2368072	2368072	1.0	1.0	2	2	2
gsa	OTU_97.34717.0	OTU_97.34717.0	1.0	1.0	2989870	2989870	2989870	1.0	1.0	27	27	27
gsa	OTU_97.45365.1	OTU_97.45365.1	1.0	1.0	2130976	2130976	2130976	1.0	1.0	4	4	4
gsa	OTU_97.34832.0	OTU_97.34832.0	1.0	1.0	2847529	2847529	2847529	1.0	1.0	4	4	4
gsa	OTU_97.34725.0	OTU_97.34725.0	1.0	1.0	2792718	2792718	2792718	1.0	1.0	22	22	22
gsa	OTU_97.37297.0	OTU_97.37297.0	1.0	1.0	2678860	2678860	2678860	1.0	1.0	4	4	4
gsa	OTU_97.37847.0	OTU_97.37847.0	1.0	1.0	2153265	2153265	2153265	1.0	1.0	592	592	592
gsa	OTU_97.5688.0	OTU_97.5688.0	1.0	1.0	2567735	2567735	2567735	1.0	1.0	660	660	660
gsa	OTU_97.15632.1	OTU_97.15632.1	1.0	1.0	2272714	2272714	2272714	1.0	1.0	3645	3645	3645
gsa	OTU_97.34670.0	OTU_97.34670.0	1.0	1.0	1643978	1643978	1643978	1.0	1.0	4235	4235	4235
gsa	OTU_97.43151.1	OTU_97.43151.1	1.0	1.0	5243991	5243991	5243991	1.0	1.0	6002	6002	6002
gsa	OTU_97.34870.1	OTU_97.34870.1	1.0	1.0	194141	194141	194141	1.0	1.0	795	795	795
gsa	OTU_97.36183.1	OTU_97.36183.1	1.0	1.0	1875937	1875937	1875937	1.0	1.0	4144	4144	4144
gsa	OTU_97.45365.0	OTU_97.45365.0	1.0	1.0	1343057	1343057	1343057	1.0	1.0	3233	3233	3233
gsa	OTU_97.34864.0	OTU_97.34864.0	1.0	1.0	2890834	2890834	2890834	1.0	1.0	756	756	756
gsa	OTU_97.7287.0	OTU_97.7287.0	1.0	1.0	2799443	2799443	2799443	1.0	1.0	712	712	712
gsa	OTU_97.34014.0	OTU_97.34014.0	1.0	1.0	1220238	1220238	1220238	1.0	1.0	3854	3854	3854
gsa	OTU_97.35249.1	OTU_97.35249.1	1.0	1.0	1131577	1131577	1131577	1.0	1.0	3576	3576	3576
gsa	OTU_97.41740.0	OTU_97.41740.0	1.0	1.0	2721110	2721110	2721110	1.0	1.0	671	671	671
gsa	OTU_97.34663.0	OTU_97.34663.0	1.0	1.0	1164977	1164977	1164977	1.0	1.0	3712	3712	3712
gsa	OTU_97.34908.0	OTU_97.34908.0	1.0	1.0	2781574	2781574	2781574	1.0	1.0	671	671	671
gsa	OTU_97.44759.0	OTU_97.44759.0	1.0	1.0	2068805	2068805	2068805	1.0	1.0	4096	4096	4096
gsa	OTU_97.44759.1	OTU_97.44759.1	1.0	1.0	2764631	2764631	2764631	1.0	1.0	1867	1867	1867
gsa	OTU_97.36530.0	OTU_97.36530.0	1.0	1.0	2957917	2957917	2957917	1.0	1.0	748	748	748
gsa	OTU_97.25856.0	OTU_97.25856.0	1.0	1.0	3002972	3002972	3002972	1.0	1.0	730	730	730
gsa	OTU_97.27108.0	OTU_97.27108.0	1.0	1.0	2694637	2694637	2694637	1.0	1.0	701	701	701
gsa	OTU_97.35057.0	OTU_97.35057.0	1.0	1.0	2728090	2728090	2728090	1.0	1.0	672	672	672
gsa	OTU_97.34032.0	OTU_97.34032.0	1.0	1.0	2632698	2632698	2632698	1.0	1.0	1901	1901	1901
gsa	OTU_97.22880.0	OTU_97.22880.0	1.0	1.0	2610214	2610214	2610214	1.0	1.0	678	678	678
gsa	OTU_97.15632.0	OTU_97.15632.0	1.0	1.0	2731187	2731187	2731187	1.0	1.0	2427	2427	2427
gsa	OTU_97.42098.0	OTU_97.42098.0	1.0	1.0	2630115	2630115	2630115	1.0	1.0	683	683	683
gsa	OTU_97.26944.0	OTU_97.26944.0	1.0	1.0	3028483	3028483	3028483	1.0	1.0	787	787	787
gsa	OTU_97.34670.1	OTU_97.34670.1	1.0	1.0	2604661	2604661	2604661	1.0	1.0	1293	1293	1293
gsa	OTU_97.43151.0	OTU_97.43151.0	1.0	1.0	2588457	2588457	2588457	1.0	1.0	3277	3277	3277
gsa	OTU_97.4716.0	OTU_97.4716.0	1.0	1.0	2915787	2915787	2915787	1.0	1.0	736	736	736
gsa	OTU_97.44856.1	OTU_97.44856.1	1.0	1.0	1670400	1670400	1670400	1.0	1.0	2968	2968	2968
gsa	OTU_97.44239.0	OTU_97.44239.0	1.0	1.0	962925	962925	962925	1.0	1.0	3077	3077	3077
gsa	OTU_97.45281.0	OTU_97.45281.0	1.0	1.0	1013990	1013990	1013990	1.0	1.0	3263	3263	3263
gsa	OTU_97.44958.0	OTU_97.44958.0	1.0	1.0	675286	675286	675286	1.0	1.0	2290	2290	2290
gsa	OTU_97.34382.0	OTU_97.34382.0	1.0	1.0	2525551	2525551	2525551	1.0	1.0	655	655	655
gsa	OTU_97.29.0	OTU_97.29.0	1.0	1.0	6813613	6813613	6813613	1.0	1.0	1786	1786	1786
gsa	OTU_97.34870.0	OTU_97.34870.0	1.0	1.0	2874921	2874921	2874921	1.0	1.0	754	754	754
gsa	OTU_97.34663.1	OTU_97.34663.1	1.0	1.0	2658357	2658357	2658357	1.0	1.0	1	1	1
