sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	S7/output_recluster_bins/recluster_19.bin.2.fa	OTU_97.45365.0	0.8009559377116396	1.0	2617953	2096865	2096865	0.00847457627118644	1.0	118	1	1
gsa	S7/output_recluster_bins/bin.28.fa	OTU_97.20.0	0.805244221623954	1.0	2857507	2300991	2300991	0.009009009009009009	1.0	111	1	1
gsa	S7/output_recluster_bins/recluster_19.bin.0.fa	OTU_97.42422.0	0.9005886145017422	1.0	2373370	2137430	2137430	0.017857142857142856	1.0	56	1	1
gsa	S7/output_recluster_bins/bin.42.fa	OTU_97.44565.0	0.9749958503241881	1.0	1753149	1709313	1709313	0.07142857142857142	1.0	14	1	1
gsa	S7/output_recluster_bins/recluster_12.bin.0.fa	OTU_97.42987.0	0.7327401164376803	1.0	3445620	2524744	2524744	0.006289308176100629	1.0	159	1	1
gsa	S7/output_recluster_bins/recluster_13.bin.1.fa	OTU_97.44935.0	0.7744762778656223	1.0	2441180	1890636	1890636	0.009708737864077669	1.0	103	1	1
gsa	S7/output_recluster_bins/recluster_26.bin.1.fa	OTU_97.34782.1	0.9212917695228324	1.0	2117034	1950406	1950406	0.02564102564102564	1.0	39	1	1
gsa	S7/output_recluster_bins/bin.37.fa	OTU_97.44228.0	0.847592226073652	1.0	2609132	2211480	2211480	0.01282051282051282	1.0	78	1	1
gsa	S7/output_recluster_bins/bin.32.fa	OTU_97.42948.0	0.6707280786083363	1.0	3552295	2382624	2382624	0.02586206896551724	1.0	232	6	6
gsa	S7/output_recluster_bins/recluster_13.bin.0.fa	OTU_97.42989.0	0.9430251513379918	1.0	1939698	1829184	1829184	0.038461538461538464	1.0	26	1	1
gsa	S7/output_recluster_bins/bin.79.fa	OTU_97.37402.0	0.9511652283510039	1.0	2050199	1950078	1950078	0.041666666666666664	1.0	24	1	1
gsa	S7/output_recluster_bins/recluster_12.bin.2.fa	OTU_97.42986.0	0.6355907804027575	1.0	4251292	2702082	2702082	0.020833333333333332	1.0	144	3	3
gsa	S7/output_recluster_bins/bin.86.fa	OTU_97.39115.0	0.9610528113656934	1.0	2230713	2143833	2143833	0.045454545454545456	1.0	22	1	1
gsa	S7/output_recluster_bins/recluster_34.bin.1.fa	OTU_97.44958.0	0.8224863482315087	1.0	2151919	1769924	1769924	0.024390243902439025	1.0	41	1	1
gsa	S7/output_recluster_bins/recluster_47.bin.0.fa	OTU_97.30766.0	0.9955853772500709	1.0	2780079	2767806	2767806	0.2	1.0	5	1	1
gsa	S7/output_recluster_bins/bin.92.fa	OTU_97.42502.0	0.9388333208699181	1.0	2126223	1996169	1996169	0.023809523809523808	1.0	42	1	1
gsa	S7/output_recluster_bins/bin.97.fa	OTU_97.23667.1	0.948202358307152	1.0	2286301	2167876	2167876	0.04	1.0	25	1	1
gsa	S7/output_recluster_bins/recluster_13.bin.3.fa	OTU_97.45053.0	0.9437506685668342	1.0	2028593	1914486	1914486	0.041666666666666664	1.0	24	1	1
gsa	S7/output_recluster_bins/bin.98.fa	OTU_97.1704.0	0.9827131001782975	0.9996401479480819	2538454	2494572	2495470	0.9074074074074074	0.98	54	49	50
gsa	S7/output_recluster_bins/bin.35.fa	OTU_97.38269.0	0.9976042734493829	0.9833513163530356	2460214	2454320	2495873	0.989247311827957	0.8518518518518519	186	184	216
gsa	S7/output_recluster_bins/bin.44.fa	OTU_97.45366.0	0.9811250667240294	0.9768761337962635	2008272	1970366	2017007	0.918918918918919	0.8192771084337349	148	136	166
gsa	S7/output_recluster_bins/bin.25.fa	OTU_97.31370.0	0.9990531333446425	0.9755053920473612	2959234	2956432	3030667	0.9956896551724138	0.8048780487804879	232	231	287
gsa	S7/output_recluster_bins/recluster_18.bin.1.fa	OTU_97.2213.0	0.9201274711402638	0.9596273919125967	1910707	1758094	1832059	0.7547169811320755	0.7547169811320755	159	120	159
gsa	S7/output_recluster_bins/recluster_47.bin.1.fa	OTU_97.44294.0	0.9689197695147813	0.9575354897224228	1893744	1834886	1916259	0.8888888888888888	0.75	162	144	192
gsa	S7/output_recluster_bins/bin.1.fa	OTU_97.27203.0	0.8731997198379933	0.9463513667699834	2298670	2007198	2120986	0.6666666666666666	0.7807486631016043	219	146	187
gsa	S7/output_recluster_bins/bin.9.fa	OTU_97.11425.0	0.7521747404642709	0.9372218012038223	2574790	1936692	2066418	0.41214057507987223	0.7865853658536586	313	129	164
gsa	S7/output_recluster_bins/bin.50.fa	OTU_97.39998.0	0.9476854498322452	0.9296566398979392	2060746	1952939	2100710	0.8972602739726028	0.7197802197802198	146	131	182
gsa	S7/output_recluster_bins/bin.8.fa	OTU_97.43059.1	0.842936547569693	0.8128924662383439	2547168	2147101	2641310	0.793918918918919	0.6438356164383562	296	235	365
gsa	S7/output_recluster_bins/bin.29.fa	OTU_97.41224.0	0.7864023273578583	0.8077884400922756	1920461	1510255	1869617	0.455	0.5617283950617284	200	91	162
gsa	S7/output_recluster_bins/bin.17.fa	OTU_97.43496.0	0.9371081746551877	0.7702542807371485	1676927	1571462	2040186	0.8694029850746269	0.41906474820143885	268	233	556
gsa	S7/output_recluster_bins/bin.57.fa	OTU_97.2889.1	0.973502433061693	0.752176141744793	1760539	1713889	2278574	0.9176470588235294	0.582089552238806	170	156	268
gsa	S7/output_recluster_bins/recluster_34.bin.0.fa	OTU_97.45058.0	0.9463148922364982	0.741867798527629	1306936	1236773	1667107	0.7788461538461539	0.5704225352112676	104	81	142
gsa	S7/output_recluster_bins/bin.20.fa	OTU_97.41189.0	0.9910493889345782	0.7148169269623461	1637877	1623217	2270815	0.984472049689441	0.3677494199535963	322	317	862
gsa	S7/output_recluster_bins/bin.0.fa	OTU_97.42878.0	0.914157418959811	0.7094748878391033	1776927	1624391	2289568	0.8614130434782609	0.356981981981982	368	317	888
gsa	S7/output_recluster_bins/bin.31.fa	OTU_97.44129.0	0.9980245245772805	0.7024079816909619	1394601	1391846	1981535	0.9964788732394366	0.3559748427672956	284	283	795
gsa	S7/output_recluster_bins/bin.2.fa	OTU_97.45443.0	0.9203763647477876	0.6930347750461164	1938545	1784191	2574461	0.8902743142144638	0.35843373493975905	401	357	996
gsa	S7/output_recluster_bins/bin.14.fa	OTU_97.39679.0	0.9703850583622216	0.6831427905339618	1232047	1195560	1750088	0.9623430962343096	0.3318903318903319	239	230	693
gsa	S7/output_recluster_bins/bin.4.fa	OTU_97.42206.0	0.9072946068094686	0.6513189205894334	1277574	1159136	1779675	0.8721804511278195	0.31955922865013775	266	232	726
gsa	S7/output_recluster_bins/recluster_18.bin.0.fa	OTU_97.33907.0	0.9249144597192009	0.626040151489015	1216386	1125053	1797094	0.8928571428571429	0.3284671532846715	252	225	685
gsa	S7/output_recluster_bins/recluster_26.bin.0.fa	OTU_97.40389.0	0.45769622282578176	0.6047426332975884	2403887	1100250	1819369	0.39768339768339767	0.31212121212121213	518	206	660
gsa	S7/output_recluster_bins/recluster_6.bin.1.fa	OTU_97.37776.0	0.6457051276639174	0.6011621471285478	2013529	1300146	2162721	0.3891213389121339	0.44285714285714284	239	93	210
gsa	S7/output_recluster_bins/bin.7.fa	OTU_97.18127.0	0.8307955548758021	0.544732628700037	1150744	956033	1755050	0.8846153846153846	0.277526395173454	208	184	663
gsa	S7/output_recluster_bins/bin.22.fa	OTU_97.42543.1	0.9111057040982153	0.532860628910045	1331604	1213232	2276828	0.88	0.22837370242214533	300	264	1156
gsa	S7/output_recluster_bins/recluster_12.bin.1.fa	OTU_97.42544.0	0.6763506094622014	0.34033782294247716	1275961	862997	2535707	0.4117647058823529	0.2863636363636364	153	63	220
gsa	S7/output_recluster_bins/bin.27.fa	OTU_97.42865.0	0.8204385779618781	0.23446906377085017	582291	477734	2037514	0.807909604519774	0.07110890104425659	177	143	2011
gsa	S7/output_recluster_bins/recluster_13.bin.2.fa	OTU_97.19638.0	0.8887971654562794	0.22697010564296416	460321	409132	1802581	0.8490566037735849	0.12048192771084337	106	90	747
gsa	S7/output_recluster_bins/recluster_6.bin.0.fa	OTU_97.37776.0	0.4135753788013551	0.19350022494810934	1011876	418487	2162721	0.22777777777777777	0.19523809523809524	180	41	210
gsa	S7/output_recluster_bins/bin.63.fa	OTU_97.44911.0	1.0	0.1719926024158836	420078	420078	2442419	1.0	0.08963282937365011	83	83	926
gsa	S7/output_recluster_bins/recluster_19.bin.1.fa	OTU_97.34836.0	0.5724726705544975	0.15981068043147426	591761	338767	2119802	0.5102040816326531	0.09505703422053231	147	75	789
