sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	OTU_97.43673.0	OTU_97.43673.0	1.0	1.0	683779	683779	683779	1.0	1.0	2425	2425	2425
gsa	OTU_97.16301.0	OTU_97.16301.0	1.0	1.0	1753674	1753674	1753674	1.0	1.0	254	254	254
gsa	OTU_97.22162.0	OTU_97.22162.0	1.0	1.0	2424328	2424328	2424328	1.0	1.0	326	326	326
gsa	OTU_97.26792.0	OTU_97.26792.0	1.0	1.0	2161056	2161056	2161056	1.0	1.0	271	271	271
gsa	OTU_97.45365.0	OTU_97.45365.0	1.0	1.0	2096856	2096856	2096856	1.0	1.0	1	1	1
gsa	OTU_97.36412.0	OTU_97.36412.0	1.0	1.0	1923245	1923245	1923245	1.0	1.0	247	247	247
gsa	OTU_97.36305.0	OTU_97.36305.0	1.0	1.0	1643069	1643069	1643069	1.0	1.0	23	23	23
gsa	OTU_97.38344.1	OTU_97.38344.1	1.0	1.0	2342299	2342299	2342299	1.0	1.0	38	38	38
gsa	OTU_97.13391.0	OTU_97.13391.0	1.0	1.0	2038108	2038108	2038108	1.0	1.0	8	8	8
gsa	OTU_97.40838.0	OTU_97.40838.0	1.0	1.0	3631333	3631333	3631333	1.0	1.0	15	15	15
gsa	OTU_97.7964.0	OTU_97.7964.0	1.0	1.0	2472591	2472591	2472591	1.0	1.0	5	5	5
gsa	OTU_97.34194.0	OTU_97.34194.0	1.0	1.0	1642727	1642727	1642727	1.0	1.0	3	3	3
gsa	OTU_97.26911.0	OTU_97.26911.0	1.0	1.0	7086109	7086109	7086109	1.0	1.0	11	11	11
gsa	OTU_97.9740.1	OTU_97.9740.1	1.0	1.0	1628105	1628105	1628105	1.0	1.0	1	1	1
gsa	OTU_97.44204.0	OTU_97.44204.0	1.0	1.0	2227114	2227114	2227114	1.0	1.0	7	7	7
gsa	OTU_97.5301.0	OTU_97.5301.0	1.0	1.0	1675194	1675194	1675194	1.0	1.0	6	6	6
gsa	OTU_97.26568.1	OTU_97.26568.1	1.0	1.0	1930011	1930011	1930011	1.0	1.0	32	32	32
gsa	OTU_97.42987.0	OTU_97.42987.0	1.0	1.0	2510079	2510079	2510079	1.0	1.0	329	329	329
