sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	S3N2Bin_200_mc/output_recluster_bins/bin.21.fa	evo_1049056.011	0.9985003461884444	1.0	3359442	3354404	3354404	0.9285714285714286	1.0	28	26	26
gsa	S3N2Bin_200_mc/output_recluster_bins/bin.15.fa	1035930	0.8673368936675785	1.0	2533470	2197372	2197372	0.8823529411764706	1.0	68	60	60
gsa	S3N2Bin_200_mc/output_recluster_bins/bin.6.fa	1035900	0.9978648835233986	1.0	7294684	7279109	7279109	0.9690721649484536	1.0	97	94	94
gsa	S3N2Bin_200_mc/output_recluster_bins/bin.26.fa	1036539	0.9895899860983892	1.0	4723913	4674737	4674737	0.9180327868852459	1.0	61	56	56
gsa	S3N2Bin_200_mc/output_recluster_bins/bin.2.fa	evo_1049056.031	0.7416316026645638	1.0	4551439	3375491	3375491	0.04326328800988875	1.0	809	35	35
gsa	S3N2Bin_200_mc/output_recluster_bins/bin.10.fa	1049005	1.0	1.0	4107833	4107833	4107833	1.0	1.0	23	23	23
gsa	S3N2Bin_200_mc/output_recluster_bins/recluster_9.bin.0.fa	evo_1049056.015	0.9988584417284367	1.0	3369079	3365233	3365233	0.9285714285714286	1.0	28	26	26
gsa	S3N2Bin_200_mc/output_recluster_bins/recluster_24.bin.2.fa	1285_BH	0.5215838673727977	1.0	8755127	4566533	4566533	0.07407407407407407	1.0	81	6	6
gsa	S3N2Bin_200_mc/output_recluster_bins/bin.14.fa	evo_1035930.029	0.998180033502612	1.0	2416528	2412130	2412130	0.9516129032258065	1.0	62	59	59
gsa	S3N2Bin_200_mc/output_recluster_bins/bin.4.fa	1036755	1.0	0.9999235736112985	6463242	6463242	6463736	1.0	0.9908256880733946	108	108	109
gsa	S3N2Bin_200_mc/output_recluster_bins/bin.12.fa	evo_1286_AP.033	0.9861119247128339	0.9998114913455483	3141040	3097417	3098001	0.8	0.9411764705882353	20	16	17
gsa	S3N2Bin_200_mc/output_recluster_bins/bin.17.fa	1030836	0.9995452146084907	0.9997968467761217	4899014	4896786	4897781	0.9855072463768116	0.9855072463768116	69	68	69
gsa	S3N2Bin_200_mc/output_recluster_bins/bin.18.fa	evo_1035930.032	1.0	0.999564238063718	2293831	2293831	2294831	1.0	0.9827586206896551	57	57	58
gsa	S3N2Bin_200_mc/output_recluster_bins/bin.23.fa	evo_1286_AP.026	1.0	0.9994886229506768	3209296	3209296	3210938	1.0	0.8823529411764706	15	15	17
