,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, g__Prevotella (UID2721),65, 530, 280,323, 203,4,0,0,0, 35.90,0.79, 0.00,712,672,66,family,0.96,0.91,0.79,0.16,0.38,0.93,0.84,False
maxbin2.002,o__Bacteroidales (UID2617), 213, 406, 265, 66, 335,5,0,0,0, 85.09,0.94, 0.00,1668,1614,98,genus,0.98,0.94,0.22,0.04,0.09,0.88,0.83,True
maxbin2.003, k__Bacteria (UID203),5449,104,58, 93,11,0,0,0,0, 17.24,0.00, 0.00,791,721,75,phylum,0.97,0.89,1.0,0.02,0.05,0.9,0.8,False
maxbin2.004, k__Bacteria (UID203),5449,104,58, 89,15,0,0,0,0, 22.41,0.00, 0.00,737,665,78,class,0.97,0.87,1.0,0.03,0.06,0.88,0.77,False
maxbin2.005,g__Lactobacillus (UID377), 91, 430, 154,297, 133,0,0,0,0, 27.60,0.00, 0.00,691,660,39,class,0.99,0.94,1.0,0.04,0.07,0.95,0.9,False
maxbin2.006,o__Bacteroidales (UID2617), 213, 406, 265,323,76,7,0,0,0, 19.53,0.87,14.29,765,706,112,phylum,0.99,0.91,1.0,0.02,0.05,0.88,0.8,False
maxbin2.007, k__Bacteria (UID203),5449,104,58, 87,16,1,0,0,0, 24.29,1.72, 0.00,1114,870,87,phylum,0.95,0.74,0.97,0.21,0.51,0.81,0.61,False
maxbin2.008,o__Bacteroidales (UID2621), 198, 427, 260,400,27,0,0,0,0,2.98,0.00, 0.00,795,699,143,phylum,0.99,0.87,0.92,0.14,0.32,0.79,0.69,False
maxbin2.009, k__Bacteria (UID203),5449,104,58, 75,29,0,0,0,0, 44.83,0.00, 0.00,913,866,69,class,0.95,0.9,1.0,0.14,0.31,0.9,0.81,False
maxbin2.010, k__Bacteria (UID203),5449,104,58, 98,6, 0,0,0,0,2.51,0.00, 0.00,553,433,100,phylum,0.98,0.77,0.93,0.5,1.2,0.76,0.58,False
maxbin2.011, k__Bacteria (UID203),5449,104,58, 89,15,0,0,0,0, 18.03,0.00, 0.00,566,516,136,phylum,0.99,0.9,0.96,0.19,0.49,0.79,0.71,False
maxbin2.012, p__Proteobacteria (UID3887), 1487,255, 158,118, 136,1,0,0,0, 47.15,0.11, 0.00,965,948,53,order,0.97,0.95,0.23,0.1,0.23,0.98,0.93,True
maxbin2.013,o__Bacteroidales (UID2657), 160, 491, 268,241, 242,8,0,0,0, 49.02,1.88,62.50,1485,1371,191,class,0.95,0.87,0.99,0.03,0.05,0.79,0.69,False
maxbin2.014, k__Bacteria (UID203),5449,104,58, 69,35,0,0,0,0, 50.00,0.00, 0.00,753,729,58,order,0.98,0.94,0.29,0.13,0.28,0.98,0.93,True
maxbin2.015, root (UID1), 5656, 56,24, 55,1, 0,0,0,0,4.17,0.00, 0.00,766,657,163,phylum,0.99,0.85,0.94,0.51,1.48,0.81,0.69,False
maxbin2.016,o__Bacteroidales (UID2657), 160, 492, 269,337, 144,11, 0,0,0, 25.17,0.90,18.18,1329,1052,164,phylum,0.98,0.78,0.87,0.2,0.49,0.7,0.54,False
maxbin2.017,k__Bacteria (UID2329),174, 149,89, 65,84,0,0,0,0, 35.96,0.00, 0.00,587,536,21,family,0.9,0.82,0.71,0.12,0.28,0.74,0.6,False
maxbin2.018,g__Lactobacillus (UID380), 58, 449, 129,315, 128,6,0,0,0, 29.34,1.61, 0.00,1014,908,87,class,0.96,0.86,1.0,0.1,0.22,0.89,0.77,False
maxbin2.019, o__Lactobacillales (UID355), 490, 336, 184, 35, 300,1,0,0,0, 85.05,0.27,100.00,1331,1292,88,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.93,True
