,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, k__Bacteria (UID203),5449,104,58, 2, 74, 28, 0,0, 0, 98.28,6.90, 0.00,3985,3696,146,family,0.91,0.84,1.0,0.02,0.05,0.95,0.8,False
maxbin2.002,k__Bacteria (UID2570),433, 267, 178, 0,264, 0,0,0, 3, 100.00,10.96, 0.86,9464,5518,1288,family,0.73,0.43,0.88,0.39,1.27,0.76,0.33,False
maxbin2.003, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,8376,3629,1842,kingdom,0.98,0.43,0.0,0.0,0.0,0.49,0.21,True
maxbin2.004, c__Gammaproteobacteria (UID4443),356, 448, 269, 38, 399, 11, 0,0, 0, 98.23,2.60,90.91,3407,3328,562,family,0.88,0.86,0.31,0.03,0.07,0.75,0.65,True
maxbin2.005,f__Rhodobacteraceae (UID3356), 67, 616, 330, 69, 540, 7,0,0, 0, 92.12,0.81,14.29,3911,3776,122,order,0.97,0.94,0.36,0.02,0.04,0.81,0.76,True
maxbin2.006,o__Sphingomonadales (UID3310), 26, 569, 293, 32, 526, 10, 1,0, 0, 95.95,2.66,92.31,2617,2596,210,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
maxbin2.007, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,21136,8227,3571,kingdom,1.0,0.39,0.0,0.1,0.21,0.48,0.19,True
maxbin2.008, c__Alphaproteobacteria (UID3305),564, 349, 230, 0,284, 63, 2,0, 0, 100.00,15.96, 1.45,4627,4403,197,genus,0.7,0.66,1.0,0.2,0.5,0.82,0.54,False
maxbin2.009, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,1610,496,248,kingdom,1.0,0.31,0.0,0.05,0.11,0.43,0.13,True
maxbin2.010, k__Bacteria (UID203),5449,104,58, 53,34, 17, 0,0, 0, 18.97,4.23,29.41,900,771,114,class,0.94,0.8,0.7,0.16,0.4,0.76,0.61,False
maxbin2.011, c__Gammaproteobacteria (UID4443),356, 451, 270, 12, 425, 14, 0,0, 0, 96.67,3.41,42.86,3344,3215,332,order,0.91,0.87,0.42,0.06,0.12,0.75,0.66,True
maxbin2.012, k__Bacteria (UID203),5449,104,58, 47,52, 5,0,0, 0, 80.09,8.62,20.00,4043,3794,346,class,0.97,0.91,0.44,0.07,0.14,0.68,0.62,True
maxbin2.013, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,1098,437,141,kingdom,1.0,0.4,0.0,0.16,0.36,0.47,0.19,True
maxbin2.014,s__algicola (UID2847), 33, 496, 263,437,33, 3,5,4, 14, 8.98, 89.37, 0.60,33714,11761,6170,kingdom,1.0,0.35,0.0,0.05,0.1,0.46,0.16,True
maxbin2.015, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,19920,8892,6036,kingdom,0.99,0.44,0.0,0.0,0.0,0.43,0.19,True
maxbin2.016, k__Bacteria (UID203),5449,104,58, 57,23, 12, 11, 1, 0, 20.22, 16.21,11.76,909,666,177,phylum,0.95,0.7,0.89,0.03,0.07,0.81,0.56,False
maxbin2.017, k__Bacteria (UID203),5449,104,58, 53,50, 1,0,0, 0, 74.14,1.72, 0.00,3070,3013,624,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.95,True
