sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	S3N2Bin_1000/output_recluster_bins/recluster_10.bin.2.fa	evo_1036569.031	0.9432195423205401	1.0	3575297	3372290	3372290	0.6829268292682927	1.0	41	28	28
gsa	S3N2Bin_1000/output_recluster_bins/recluster_65.bin.5.fa	1053013	0.9753272932346637	0.9998011304250929	7561797	7375227	7376694	0.9166666666666666	0.9565217391304348	24	22	23
gsa	S3N2Bin_1000/output_recluster_bins/recluster_73.bin.2.fa	1285_BX	0.9996818018700686	0.9997039736835377	3246405	3245372	3246333	0.9090909090909091	0.8333333333333334	11	10	12
gsa	S3N2Bin_1000/output_recluster_bins/recluster_134.bin.4.fa	1286_CB	0.9994065313359533	0.9994514396616445	3961456	3959105	3961278	0.9166666666666666	0.8461538461538461	12	11	13
gsa	S3N2Bin_1000/output_recluster_bins/recluster_65.bin.4.fa	1053007	0.9609588099527541	0.9992803202540671	7601715	7304935	7310196	0.9384615384615385	0.9242424242424242	65	61	66
gsa	S3N2Bin_1000/output_recluster_bins/bin.135.fa	1036662	0.979183432231939	0.9991909853581878	3771371	3692864	3695854	0.9206349206349206	0.9666666666666667	63	58	60
gsa	S3N2Bin_1000/output_recluster_bins/recluster_65.bin.3.fa	1053016	1.0	0.9991893120411175	7614510	7614510	7620688	1.0	0.9069767441860465	39	39	43
gsa	S3N2Bin_1000/output_recluster_bins/recluster_217.bin.1.fa	1285_CL	0.4998723314827591	0.9991521536604147	6728362	3363322	3366176	0.46153846153846156	0.6666666666666666	13	6	9
gsa	S3N2Bin_1000/output_recluster_bins/recluster_172.bin.1.fa	evo_1036686.032	0.999168122452375	0.999048411627479	4640106	4636246	4640662	0.98	0.9245283018867925	50	49	53
gsa	S3N2Bin_1000/output_recluster_bins/recluster_23.bin.1.fa	1036686	1.0	0.9990052232313477	4587417	4587417	4591985	1.0	0.94	47	47	50
gsa	S3N2Bin_1000/output_recluster_bins/recluster_23.bin.2.fa	evo_1036686.005	1.0	0.9989602590521048	4241835	4241835	4246250	1.0	0.9375	45	45	48
gsa	S3N2Bin_1000/output_recluster_bins/recluster_23.bin.3.fa	evo_1036686.006	1.0	0.9989217304992977	4255010	4255010	4259603	1.0	0.9361702127659575	44	44	47
gsa	S3N2Bin_1000/output_recluster_bins/recluster_23.bin.0.fa	evo_1036686.021	0.9997334363134925	0.9988074925613394	4389195	4388025	4393264	0.9782608695652174	0.9183673469387755	46	45	49
gsa	S3N2Bin_1000/output_recluster_bins/bin.233.fa	evo_1036674.014	1.0	0.9987672782126683	3042350	3042350	3046105	1.0	0.925	37	37	40
gsa	S3N2Bin_1000/output_recluster_bins/recluster_55.bin.0.fa	1036674	0.9945232343236452	0.9986612786731976	2790333	2775051	2778771	0.925	0.925	40	37	40
gsa	S3N2Bin_1000/output_recluster_bins/recluster_143.bin.3.fa	1220_W	0.9977818582261273	0.9985697374037873	4775619	4765026	4771851	0.9655172413793104	0.8	29	28	35
gsa	S3N2Bin_1000/output_recluster_bins/recluster_35.bin.3.fa	1286_CM	1.0	0.998417313086016	3798269	3798269	3804290	1.0	0.8571428571428571	12	12	14
gsa	S3N2Bin_1000/output_recluster_bins/recluster_25.bin.8.fa	1286_BF	0.965172056261171	0.9983943358995924	5116495	4938298	4946240	0.7272727272727273	0.64	22	16	25
gsa	S3N2Bin_1000/output_recluster_bins/recluster_47.bin.6.fa	1285_AY	1.0	0.9983092351471194	4014458	4014458	4021257	1.0	0.7647058823529411	13	13	17
gsa	S3N2Bin_1000/output_recluster_bins/recluster_28.bin.10.fa	1139_BD	0.5042400923925265	0.9982496700755902	10610382	5350180	5359561	0.5263157894736842	0.7142857142857143	57	30	42
gsa	S3N2Bin_1000/output_recluster_bins/recluster_397.bin.3.fa	1286_AT	1.0	0.9982360017316081	3544194	3544194	3550457	1.0	0.7142857142857143	5	5	7
gsa	S3N2Bin_1000/output_recluster_bins/recluster_134.bin.2.fa	1286_BP	1.0	0.9981793352285812	3970426	3970426	3977668	1.0	0.5714285714285714	8	8	14
gsa	S3N2Bin_1000/output_recluster_bins/recluster_14.bin.6.fa	1285_F	1.0	0.9980075448042489	3935519	3935519	3943376	1.0	0.5	7	7	14
gsa	S3N2Bin_1000/output_recluster_bins/recluster_8.bin.6.fa	1286_BE	0.9993588101687958	0.9980053478698725	3537174	3534906	3541971	0.8571428571428571	0.6	7	6	10
gsa	S3N2Bin_1000/output_recluster_bins/recluster_9.bin.4.fa	1139_O	1.0	0.9979692421322351	2632083	2632083	2637439	1.0	0.9	9	9	10
gsa	S3N2Bin_1000/output_recluster_bins/recluster_65.bin.2.fa	1053010	1.0	0.9979649328284773	7464139	7464139	7479360	1.0	0.8157894736842105	31	31	38
gsa	S3N2Bin_1000/output_recluster_bins/recluster_134.bin.3.fa	1286_AV	0.9913390155320457	0.9977929409011166	3921956	3887988	3896588	0.7692307692307693	0.625	13	10	16
gsa	S3N2Bin_1000/output_recluster_bins/bin.171.fa	evo_1036569.028	0.9633853729000715	0.9977056920772657	3455832	3329298	3336954	0.7096774193548387	0.7857142857142857	31	22	28
gsa	S3N2Bin_1000/output_recluster_bins/bin.222.fa	evo_1048963.038	0.9985275274549268	0.9976100910203393	5294496	5286700	5299365	0.9705882352941176	0.9166666666666666	34	33	36
gsa	S3N2Bin_1000/output_recluster_bins/recluster_38.bin.0.fa	1286_AG	0.9849391151436183	0.9975904038460837	4719975	4648888	4660117	0.782608695652174	0.5625	23	18	32
gsa	S3N2Bin_1000/output_recluster_bins/recluster_242.bin.5.fa	1220_C	1.0	0.9975667864182731	4380627	4380627	4391312	1.0	0.5833333333333334	14	14	24
gsa	S3N2Bin_1000/output_recluster_bins/recluster_242.bin.2.fa	1220_CE	1.0	0.9975649843016293	4160659	4160659	4170815	1.0	0.5416666666666666	13	13	24
gsa	S3N2Bin_1000/output_recluster_bins/recluster_120.bin.2.fa	1139_AY	1.0	0.9973906265074848	5840914	5840914	5856195	1.0	0.8148148148148148	22	22	27
gsa	S3N2Bin_1000/output_recluster_bins/recluster_73.bin.1.fa	1285_AJ	0.6105263926905057	0.9973696662019635	6570304	4011344	4021923	0.18666666666666668	0.5833333333333334	75	14	24
gsa	S3N2Bin_1000/output_recluster_bins/recluster_35.bin.0.fa	1139_CK	0.9955300066591825	0.9973594389858103	6581889	6552468	6569816	0.9538461538461539	0.7654320987654321	65	62	81
gsa	S3N2Bin_1000/output_recluster_bins/recluster_199.bin.0.fa	1285_CA	1.0	0.9973232203007268	3234395	3234395	3243076	1.0	0.6956521739130435	16	16	23
gsa	S3N2Bin_1000/output_recluster_bins/recluster_47.bin.11.fa	1021_AI	0.4980113673005032	0.9969093502588839	10311859	5135423	5151344	0.4857142857142857	0.6666666666666666	70	34	51
gsa	S3N2Bin_1000/output_recluster_bins/recluster_120.bin.0.fa	1287_CI	0.9996980374208606	0.9967150837944856	5066853	5065323	5082017	0.9761904761904762	0.7592592592592593	42	41	54
gsa	S3N2Bin_1000/output_recluster_bins/recluster_41.bin.2.fa	1220_BI	0.9980427227610503	0.9964526281853942	8104626	8088763	8117559	0.9625	0.7475728155339806	80	77	103
gsa	S3N2Bin_1000/output_recluster_bins/recluster_136.bin.4.fa	1139_I	0.9985601874966814	0.9963949255830907	4858966	4851970	4869525	0.9545454545454546	0.65625	22	21	32
gsa	S3N2Bin_1000/output_recluster_bins/recluster_134.bin.0.fa	1287_AF	1.0	0.9962671067551334	3549620	3549620	3562920	1.0	0.5333333333333333	8	8	15
gsa	S3N2Bin_1000/output_recluster_bins/recluster_151.bin.0.fa	1021_M	0.9678468795029229	0.9961411064142897	6025947	5832194	5854787	0.8043478260869565	0.7254901960784313	46	37	51
gsa	S3N2Bin_1000/output_recluster_bins/recluster_9.bin.2.fa	1139_CE	0.9996731250911853	0.9959685953774078	3591588	3590414	3604947	0.9629629629629629	0.7027027027027027	27	26	37
gsa	S3N2Bin_1000/output_recluster_bins/recluster_25.bin.11.fa	1139_BN	0.4998972567506954	0.9958654667532135	10993423	5495582	5518398	0.47368421052631576	0.6923076923076923	57	27	39
gsa	S3N2Bin_1000/output_recluster_bins/recluster_48.bin.2.fa	1220_BO	0.9954605186007017	0.9957945080228515	8288612	8250986	8285832	0.9404761904761905	0.7452830188679245	84	79	106
gsa	S3N2Bin_1000/output_recluster_bins/recluster_28.bin.12.fa	1286_BK	0.9994920633721752	0.9957701021849064	4236749	4234597	4252585	0.9615384615384616	0.6756756756756757	26	25	37
gsa	S3N2Bin_1000/output_recluster_bins/recluster_39.bin.3.fa	1139_BU	0.9978062158207697	0.9957491011131281	3706381	3698250	3714038	0.9622641509433962	0.864406779661017	53	51	59
gsa	S3N2Bin_1000/output_recluster_bins/recluster_120.bin.1.fa	1139_BZ	0.9994986409130291	0.9956825979456624	5076202	5073657	5095657	0.9714285714285714	0.6938775510204082	35	34	49
gsa	S3N2Bin_1000/output_recluster_bins/recluster_52.bin.8.fa	1139_CD	0.9994291942932328	0.9955611795443664	6821936	6818042	6848441	0.9883720930232558	0.6746031746031746	86	85	126
gsa	S3N2Bin_1000/output_recluster_bins/recluster_47.bin.7.fa	1286_AN	1.0	0.995297538587637	3516641	3516641	3533256	1.0	0.5263157894736842	10	10	19
gsa	S3N2Bin_1000/output_recluster_bins/recluster_25.bin.12.fa	1286_CR	0.9945604745981768	0.9952026460705264	4221508	4198545	4218784	0.75	0.6666666666666666	24	18	27
gsa	S3N2Bin_1000/output_recluster_bins/recluster_77.bin.0.fa	evo_1048972.030	0.9948710895733172	0.9951240090435549	3061079	3045379	3060301	0.9166666666666666	0.8148148148148148	24	22	27
gsa	S3N2Bin_1000/output_recluster_bins/recluster_28.bin.0.fa	1286_BH	1.0	0.9950852481580292	5508981	5508981	5536190	1.0	0.7252747252747253	66	66	91
gsa	S3N2Bin_1000/output_recluster_bins/recluster_28.bin.11.fa	evo_1220_W.025	0.9655739033341089	0.9950558281135643	4973233	4802024	4825884	0.8333333333333334	0.7142857142857143	30	25	35
gsa	S3N2Bin_1000/output_recluster_bins/recluster_25.bin.20.fa	1021_AR	0.4784534462831372	0.9946685309278125	9506996	4548655	4573036	0.4594594594594595	0.5666666666666667	37	17	30
gsa	S3N2Bin_1000/output_recluster_bins/recluster_297.bin.0.fa	1287_AL	0.9989785146677502	0.9946444629072594	4774420	4769543	4795224	0.9772727272727273	0.5733333333333334	44	43	75
gsa	S3N2Bin_1000/output_recluster_bins/recluster_110.bin.2.fa	evo_1036569.002	0.9981607773250669	0.994413857852102	3116534	3110802	3128277	0.9333333333333333	0.6086956521739131	15	14	23
gsa	S3N2Bin_1000/output_recluster_bins/recluster_143.bin.2.fa	1048963	0.9902503475736052	0.9944093870327487	5286650	5235107	5264539	0.9444444444444444	0.9444444444444444	36	34	36
gsa	S3N2Bin_1000/output_recluster_bins/recluster_110.bin.0.fa	evo_1036569.006	1.0	0.9944021536518256	3112788	3112788	3130311	1.0	0.6086956521739131	14	14	23
gsa	S3N2Bin_1000/output_recluster_bins/recluster_96.bin.3.fa	evo_1036662.017	0.9846174534633989	0.9942337266988559	3837141	3778116	3800028	0.9038461538461539	0.8392857142857143	52	47	56
gsa	S3N2Bin_1000/output_recluster_bins/recluster_52.bin.4.fa	1220_H	0.9992598292009481	0.9941300075261995	6734932	6729947	6769685	0.9761904761904762	0.6833333333333333	84	82	120
gsa	S3N2Bin_1000/output_recluster_bins/recluster_47.bin.8.fa	1220_AS	1.0	0.9941133914399061	2591588	2591588	2606934	1.0	0.25	3	3	12
gsa	S3N2Bin_1000/output_recluster_bins/recluster_164.bin.2.fa	evo_1220_Q.019	0.9957011675164066	0.9940822246242246	4903657	4882577	4911643	0.9375	0.6122448979591837	32	30	49
gsa	S3N2Bin_1000/output_recluster_bins/recluster_105.bin.1.fa	1285_W	0.9995991796217918	0.9940264820342337	4717824	4715933	4744273	0.9666666666666667	0.5686274509803921	30	29	51
gsa	S3N2Bin_1000/output_recluster_bins/recluster_170.bin.0.fa	evo_1030719.009	0.9984980472201409	0.9938277953707865	4974191	4966720	4997566	0.9795918367346939	0.7741935483870968	49	48	62
gsa	S3N2Bin_1000/output_recluster_bins/recluster_170.bin.1.fa	evo_1030719.017	0.9965308970705069	0.9936374305450456	4697468	4681172	4711147	0.9591836734693877	0.7704918032786885	49	47	61
gsa	S3N2Bin_1000/output_recluster_bins/bin.271.fa	1285_AE	0.9982487453616505	0.993440485330083	5029537	5020729	5053880	0.984375	0.6923076923076923	64	63	91
gsa	S3N2Bin_1000/output_recluster_bins/recluster_164.bin.0.fa	evo_1220_Q.034	1.0	0.9934194654818206	4694356	4694356	4725452	1.0	0.6122448979591837	30	30	49
gsa	S3N2Bin_1000/output_recluster_bins/recluster_35.bin.1.fa	1220_N	0.9950748642989979	0.9933202257010142	3666701	3648642	3673178	0.8571428571428571	0.46153846153846156	7	6	13
gsa	S3N2Bin_1000/output_recluster_bins/recluster_77.bin.5.fa	1285_U	0.9908463559927075	0.9931040004344566	5019968	4974017	5008556	0.8333333333333334	0.625	24	20	32
gsa	S3N2Bin_1000/output_recluster_bins/recluster_85.bin.1.fa	evo_1048963.008	0.9958495449373738	0.993055378286662	5156543	5135141	5171052	0.8611111111111112	0.8857142857142857	36	31	35
gsa	S3N2Bin_1000/output_recluster_bins/recluster_14.bin.7.fa	evo_1220_W.003	0.9994508622767221	0.993043744127398	4751085	4748476	4781739	0.9583333333333334	0.71875	24	23	32
gsa	S3N2Bin_1000/output_recluster_bins/recluster_47.bin.9.fa	1220_Q	1.0	0.9929524800829383	4794619	4794619	4828649	1.0	0.58	29	29	50
gsa	S3N2Bin_1000/output_recluster_bins/recluster_366.bin.2.fa	1048972	0.999522288179152	0.9927199310530526	2976690	2975268	2997087	0.9545454545454546	0.7777777777777778	22	21	27
gsa	S3N2Bin_1000/output_recluster_bins/recluster_217.bin.2.fa	evo_1220_Q.021	1.0	0.9924915770282705	4667012	4667012	4702319	1.0	0.5918367346938775	29	29	49
gsa	S3N2Bin_1000/output_recluster_bins/recluster_122.bin.1.fa	1285_CJ	0.9970983669955495	0.9919238707177337	4276902	4264492	4299213	0.9183673469387755	0.6	49	45	75
gsa	S3N2Bin_1000/output_recluster_bins/recluster_162.bin.1.fa	1220_AV	1.0	0.991804105045059	4653286	4653286	4691739	1.0	0.5789473684210527	33	33	57
gsa	S3N2Bin_1000/output_recluster_bins/recluster_75.bin.3.fa	evo_1220_Q.030	1.0	0.9915738534629284	4716072	4716072	4756148	1.0	0.5625	27	27	48
gsa	S3N2Bin_1000/output_recluster_bins/recluster_165.bin.0.fa	1285_AP	1.0	0.99125651625183	3918438	3918438	3953001	1.0	0.7772277227722773	157	157	202
gsa	S3N2Bin_1000/output_recluster_bins/recluster_136.bin.5.fa	1220_AU	0.9979128078726592	0.990874837032436	4864430	4854277	4898981	0.9047619047619048	0.59375	21	19	32
gsa	S3N2Bin_1000/output_recluster_bins/recluster_129.bin.1.fa	1036569	0.9919173758620806	0.9908094761051458	3539692	3511082	3543650	0.8947368421052632	0.6071428571428571	19	17	28
gsa	S3N2Bin_1000/output_recluster_bins/recluster_129.bin.0.fa	evo_1036569.038	0.9948044137572718	0.99043949223993	3372093	3354573	3386954	0.85	0.6071428571428571	20	17	28
gsa	S3N2Bin_1000/output_recluster_bins/recluster_62.bin.2.fa	evo_1030719.003	0.9919657653709174	0.9902796373421494	5015039	4974747	5023578	0.9423076923076923	0.7424242424242424	52	49	66
gsa	S3N2Bin_1000/output_recluster_bins/recluster_65.bin.1.fa	1053019	1.0	0.990014094382046	7575573	7575573	7651985	1.0	0.6547619047619048	55	55	84
gsa	S3N2Bin_1000/output_recluster_bins/recluster_32.bin.2.fa	evo_1048975.038	0.9964490783899231	0.9894864415494228	4461377	4445535	4492770	0.9767441860465116	0.65625	43	42	64
gsa	S3N2Bin_1000/output_recluster_bins/recluster_32.bin.0.fa	evo_1048975.035	0.9972991624999443	0.9894794827716067	4491940	4479808	4527439	0.9333333333333333	0.6461538461538462	45	42	65
gsa	S3N2Bin_1000/output_recluster_bins/bin.80.fa	evo_1048972.019	0.990165354218271	0.9893377556397015	3011293	2981678	3013812	0.9272727272727272	0.8869565217391304	110	102	115
gsa	S3N2Bin_1000/output_recluster_bins/recluster_81.bin.1.fa	1220_BH	0.9886141528083577	0.989334550372183	6545231	6470708	6540465	0.9259259259259259	0.5882352941176471	54	50	85
gsa	S3N2Bin_1000/output_recluster_bins/recluster_7.bin.1.fa	evo_1036569.020	1.0	0.989036928716622	3168001	3168001	3203117	1.0	0.4782608695652174	11	11	23
gsa	S3N2Bin_1000/output_recluster_bins/recluster_170.bin.2.fa	evo_1030719.028	1.0	0.9890263782720773	4433738	4433738	4482932	1.0	0.7258064516129032	45	45	62
gsa	S3N2Bin_1000/output_recluster_bins/recluster_168.bin.1.fa	evo_1036569.014	0.9996403651795944	0.9887895171517991	3094806	3093693	3128768	0.9166666666666666	0.4782608695652174	12	11	23
gsa	S3N2Bin_1000/output_recluster_bins/recluster_136.bin.2.fa	1220_AP	0.9893079969871474	0.9887813817150197	5298633	5241980	5301455	0.9310344827586207	0.5510204081632653	29	27	49
gsa	S3N2Bin_1000/output_recluster_bins/recluster_77.bin.3.fa	1285_BS	0.9889744233177781	0.9887135214431843	5331966	5273178	5333373	0.9696969696969697	0.5245901639344263	66	64	122
gsa	S3N2Bin_1000/output_recluster_bins/recluster_45.bin.0.fa	evo_1048975.026	0.9740082943848332	0.9886709882504713	4557300	4438848	4489712	0.7534246575342466	0.7051282051282052	73	55	78
gsa	S3N2Bin_1000/output_recluster_bins/recluster_165.bin.1.fa	1287_BU	1.0	0.9884677168179299	3906803	3906803	3952383	1.0	0.6666666666666666	12	12	18
gsa	S3N2Bin_1000/output_recluster_bins/recluster_185.bin.1.fa	evo_1048963.035	1.0	0.9884090999052445	5268775	5268775	5330561	1.0	0.825	33	33	40
gsa	S3N2Bin_1000/output_recluster_bins/bin.67.fa	evo_1048969.022	1.0	0.9883606658589539	3489860	3489860	3530958	1.0	0.898876404494382	80	80	89
gsa	S3N2Bin_1000/output_recluster_bins/recluster_191.bin.1.fa	1285_BZ	0.952451276016255	0.98813423451574	5730648	5458163	5523706	0.875	0.546875	80	70	128
gsa	S3N2Bin_1000/output_recluster_bins/recluster_62.bin.5.fa	evo_1030719.005	0.963278613686105	0.9880829626196	5204651	5013529	5073996	0.9206349206349206	0.7532467532467533	63	58	77
gsa	S3N2Bin_1000/output_recluster_bins/recluster_32.bin.3.fa	1048975	0.9960111489372692	0.9879915916871503	4414053	4396446	4449882	0.9761904761904762	0.640625	42	41	64
gsa	S3N2Bin_1000/output_recluster_bins/recluster_14.bin.0.fa	1286_AS	0.9724477211432908	0.987767226991279	4279646	4161732	4213272	0.9473684210526315	0.8709677419354839	57	54	62
gsa	S3N2Bin_1000/output_recluster_bins/recluster_122.bin.0.fa	1285_AR	0.9975973452991395	0.9875265013989704	5610877	5597396	5668097	0.95	0.5588235294117647	80	76	136
gsa	S3N2Bin_1000/output_recluster_bins/recluster_132.bin.2.fa	1139_BH	0.9995938760605295	0.987347754602308	4395210	4393425	4449724	0.9615384615384616	0.5319148936170213	26	25	47
gsa	S3N2Bin_1000/output_recluster_bins/recluster_191.bin.3.fa	1286_BO	0.9995800910386795	0.986767751533699	4965362	4963277	5029833	0.975	0.6	40	39	65
