,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, o__Clostridiales (UID1226), 155, 274, 157, 58, 207,9,0,0, 0, 82.81,2.97,100.00,1997,1971,249,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
bin.10, k__Bacteria (UID203),5449,104,58, 62,41,1,0,0, 0, 56.14,1.72,100.00,1015,956,209,order,0.97,0.92,0.31,0.05,0.09,0.7,0.64,True
bin.100,k__Bacteria (UID203),5449,104,58, 90,14,0,0,0, 0, 18.10,0.00, 0.00,303,271,24,genus,0.81,0.72,1.0,0.03,0.07,0.78,0.56,False
bin.101,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,708,489,118,genus,0.72,0.5,0.4,0.3,0.91,0.6,0.3,True
bin.103,root (UID1), 5656, 56,24, 54,2, 0,0,0, 0,8.33,0.00, 0.00,278,250,12,class,0.97,0.87,1.0,0.06,0.13,0.73,0.63,False
bin.106,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,377,322,41,class,0.94,0.8,0.29,0.04,0.08,0.75,0.6,True
bin.107,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,279,270,19,genus,0.79,0.76,0.33,0.31,0.97,0.94,0.72,True
bin.108,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,446,371,91,class,0.89,0.74,0.85,0.11,0.25,0.67,0.5,False
bin.109,c__Gammaproteobacteria (UID4201),1164,271, 170, 19, 252,0,0,0, 0, 92.88,0.00, 0.00,1942,1746,119,phylum,0.97,0.87,0.25,0.05,0.11,0.69,0.6,True
bin.11,o__Clostridiales (UID1226), 155, 278, 158, 56, 186,35, 1,0, 0, 86.73, 13.22,71.05,2721,2641,363,genus,0.88,0.86,0.17,0.03,0.05,0.83,0.71,True
bin.111,p__Proteobacteria (UID3887), 1487,256, 161, 25, 230,1,0,0, 0, 95.13,0.62, 0.00,2110,1992,119,phylum,0.99,0.94,0.72,0.05,0.1,0.94,0.88,False
bin.113, k__Bacteria (UID2372),131, 176, 105, 2,173,1,0,0, 0, 98.10,0.24, 0.00,1439,1310,122,genus,0.65,0.59,0.15,0.69,4.37,0.56,0.33,True
bin.114, o__Clostridiales (UID1226), 155, 278, 158,151, 121,6,0,0, 0, 49.77,3.38,66.67,1214,1178,264,genus,0.91,0.89,0.7,0.03,0.06,0.9,0.8,False
bin.12, p__Proteobacteria (UID3887), 1487,256, 160, 15, 212,29, 0,0, 0, 92.50, 12.50, 0.00,1805,1648,108,order,0.9,0.82,0.79,0.05,0.11,0.7,0.57,False
bin.120,k__Bacteria (UID203),5449,104,58, 54,49,1,0,0, 0, 75.00,1.72,100.00,2124,2017,81,family,0.95,0.9,0.16,0.04,0.08,0.77,0.69,True
bin.121, o__Clostridiales (UID1212), 172, 261, 147, 29, 231,1,0,0, 0, 90.79,0.34,100.00,2479,2379,150,family,0.95,0.92,0.14,0.02,0.04,0.95,0.87,True
bin.122,k__Bacteria (UID203),5449,104,58, 97,7, 0,0,0, 0,6.90,0.00, 0.00,620,419,109,phylum,0.93,0.63,0.43,0.18,0.43,0.51,0.32,True
bin.125,p__Firmicutes (UID1022), 100, 295, 158, 0,292,3,0,0, 0, 100.00, 1.58,66.67,2073,1981,131,genus,0.85,0.82,0.7,0.03,0.07,0.83,0.68,False
bin.126,k__Bacteria (UID203),5449,104,58,100,4, 0,0,0, 0,2.19,0.00, 0.00,322,126,54,kingdom,1.0,0.39,0.0,0.02,0.05,0.49,0.19,True
bin.127, k__Bacteria (UID2372),131, 177, 106, 6,171,0,0,0, 0, 95.28,0.00, 0.00,2025,1967,123,family,0.94,0.92,0.34,0.05,0.1,0.95,0.87,True
bin.128,k__Bacteria (UID203),5449,104,58, 96,8, 0,0,0, 0, 12.07,0.00, 0.00,245,231,76,genus,0.87,0.82,0.25,0.24,0.67,0.66,0.54,True
bin.129,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,414,339,59,family,0.89,0.73,0.42,0.33,0.9,0.75,0.54,True
bin.13, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,296,231,66,phylum,0.96,0.75,0.82,0.47,0.99,0.61,0.46,False
bin.131,k__Bacteria (UID203),5449,104,58, 92,12,0,0,0, 0, 10.34,0.00, 0.00,254,242,75,phylum,1.0,0.95,0.93,0.04,0.09,0.82,0.77,False
bin.133,root (UID1), 5656, 56,24, 55,0, 0,1,0, 0,0.46,0.93, 0.00,384,74,39,kingdom,1.0,0.19,0.0,0.03,0.06,0.41,0.08,True
bin.136,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,696,567,65,genus,0.81,0.66,0.29,0.54,1.54,0.67,0.44,True
bin.137,c__Bacilli (UID285), 586, 325, 181,300,25,0,0,0, 0,2.39,0.00, 0.00,313,173,14,phylum,0.98,0.54,0.54,0.17,0.38,0.58,0.31,False
bin.141,k__Bacteria (UID203),5449,104,58, 68,35,1,0,0, 0, 57.76,1.72,100.00,1854,1783,273,kingdom,1.0,0.96,0.0,0.0,0.0,0.87,0.83,True
bin.143,root (UID1), 5656, 56,24, 55,1, 0,0,0, 0,1.04,0.00, 0.00,602,556,59,genus,0.78,0.72,0.24,0.67,4.74,0.79,0.57,True
bin.148, o__Bacteroidales (UID2657), 160, 492, 269, 73, 397,22, 0,0, 0, 92.54,4.21,31.82,2112,2022,81,family,0.97,0.93,0.13,0.03,0.06,0.81,0.75,True
bin.15, c__Bacilli (UID285), 586, 325, 181,113, 123,86, 1,2, 0, 71.34, 33.15,63.37,3430,3172,637,genus,0.91,0.84,0.54,0.04,0.09,0.88,0.74,False
bin.153,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,435,351,64,family,0.71,0.57,0.5,0.03,0.07,0.69,0.39,False
bin.155,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,287,266,17,genus,0.93,0.86,0.22,0.04,0.09,0.82,0.71,True
bin.158,k__Bacteria (UID203),5449,104,58, 98,6, 0,0,0, 0,6.90,0.00, 0.00,293,284,8,genus,0.98,0.95,0.37,0.16,0.37,0.93,0.88,True
bin.166,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,252,218,45,phylum,0.99,0.85,0.96,0.34,0.95,0.75,0.64,False
