sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	bin.S16C1006.fa	OTU_97.37297.0	1.0	1.0	2678834	2678834	2678834	1.0	1.0	4	4	4
gsa	bin.S16C124.fa	OTU_97.37290.0	1.0	1.0	2792103	2792103	2792103	1.0	1.0	4	4	4
gsa	bin.S16C5109.fa	OTU_97.34663.1	1.0	1.0	2658362	2658362	2658362	1.0	1.0	1	1	1
gsa	bin.S16C466.fa	OTU_97.37739.0	1.0	1.0	2778074	2778074	2778074	1.0	1.0	1	1	1
gsa	bin.S16C37227.fa	OTU_97.14171.0	1.0	1.0	2841200	2841200	2841200	1.0	1.0	1	1	1
gsa	bin.S16C356.fa	OTU_97.34817.0	1.0	1.0	2559901	2559901	2559901	1.0	1.0	1	1	1
gsa	bin.S16C343.fa	OTU_97.41892.1	1.0	1.0	1667181	1667181	1667181	1.0	1.0	2	2	2
gsa	bin.S16C2619.fa	OTU_97.36183.0	0.5018337425714388	1.0	5620200	2820406	2820406	0.5	1.0	2	1	1
gsa	bin.S16C722.fa	OTU_97.42098.0	1.0	1.0	2664634	2664634	2664634	1.0	1.0	2	2	2
gsa	bin.S16C200.fa	OTU_97.45246.0	1.0	1.0	2036321	2036321	2036321	1.0	1.0	1	1	1
gsa	bin.S16C1.fa	OTU_97.31367.0	1.0	1.0	1986730	1986730	1986730	1.0	1.0	2	2	2
gsa	bin.S16C16.fa	OTU_97.44237.0	1.0	1.0	2616381	2616381	2616381	1.0	1.0	1	1	1
gsa	bin.S16C1870.fa	OTU_97.36530.0	1.0	0.9990903508213665	2998427	2998427	3001157	1.0	0.3333333333333333	1	1	3
gsa	bin.S16C228.fa	OTU_97.35048.0	0.5069458030534049	0.9982722168888362	5050100	2560127	2564558	0.8571428571428571	0.8571428571428571	7	6	7
gsa	bin.S16C2340.fa	OTU_97.7235.0	1.0	0.9980707524927833	2777064	2777064	2782432	1.0	0.3333333333333333	1	1	3
gsa	bin.S16C18607.fa	OTU_97.35124.0	1.0	0.993484621337127	2725634	2725634	2743509	1.0	0.5	1	1	2
gsa	bin.S16C15397.fa	OTU_97.7051.0	1.0	0.9922260937218962	2846526	2846526	2868828	1.0	0.5	1	1	2
gsa	bin.S16C543.fa	OTU_97.38699.0	0.11231192702252729	0.9917171515136057	26311462	2955091	2979772	0.013513513513513514	0.3333333333333333	74	1	3
gsa	bin.S16C2030.fa	OTU_97.409.0	0.16311303936592791	0.9907906372763406	18916587	3085542	3114222	0.1111111111111111	0.25	9	1	4
gsa	bin.S16C601.fa	OTU_97.34382.0	1.0	0.9850843202788103	2522401	2522401	2560594	1.0	0.3333333333333333	3	3	9
gsa	bin.S16C721.fa	OTU_97.34032.0	0.531657585664124	0.039491027873310984	206475	109774	2779720	0.625	0.017543859649122806	8	5	285
