,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1,k__Bacteria (UID203),5449,104,58, 99,5,0,0,0,0,6.90,0.00, 0.00,253,239,34,order,0.89,0.84,0.1,0.5,2.17,0.55,0.46,True
bin.10, k__Bacteria (UID203),5449,104,58, 72,32, 0,0,0,0, 46.55,0.00, 0.00,1582,1474,88,class,0.93,0.87,0.11,0.32,0.96,0.55,0.48,True
bin.11, k__Bacteria (UID203),5449,104,58, 97,3,1,3,0,0,7.76,7.76, 0.00,226,182,28,class,0.82,0.66,0.52,0.44,1.86,0.53,0.35,False
bin.12, k__Bacteria (UID203),5449,104,58, 48,20, 18, 13, 4,1, 75.16, 83.62, 0.00,4377,4147,595,phylum,0.92,0.87,0.92,0.28,0.68,0.59,0.52,False
bin.13,k__Archaea (UID2),207, 149, 107,118,30, 1,0,0,0, 23.83,0.93, 0.00,337,325,32,kingdom,1.0,0.96,0.07,0.04,0.08,0.63,0.61,True
bin.14, k__Bacteria (UID203),5449,104,58, 74,30, 0,0,0,0, 44.83,0.00, 0.00,1097,1084,107,family,0.88,0.87,0.7,0.19,0.46,0.89,0.77,False
bin.15, k__Bacteria (UID203),5449,103,57, 50,53, 0,0,0,0, 78.95,0.00, 0.00,1305,1256,67,class,0.9,0.86,0.2,0.1,0.21,0.53,0.46,True
bin.16, root (UID1), 5656, 56,24, 55,1,0,0,0,0,4.17,0.00, 0.00,294,290,41,class,0.99,0.98,0.59,0.05,0.09,0.87,0.85,False
bin.17, k__Bacteria (UID203),5449,102,58, 94,8,0,0,0,0, 10.34,0.00, 0.00,360,344,43,class,0.91,0.87,0.07,0.13,0.3,0.57,0.49,True
bin.18, root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,454,429,38,family,0.51,0.48,0.15,0.79,6.35,0.55,0.26,True
bin.19, c__Gammaproteobacteria (UID4443),356, 451, 270,331, 119, 1,0,0,0, 18.66,0.05, 0.00,310,293,21,phylum,0.97,0.91,0.14,0.03,0.06,0.57,0.52,True
bin.2,k__Bacteria (UID203),5449,104,58, 66,38, 0,0,0,0, 55.17,0.00, 0.00,1888,1704,63,genus,0.57,0.52,0.23,0.4,1.43,0.6,0.31,True
bin.20, k__Bacteria (UID203),5449,104,58, 87,15, 2,0,0,0, 25.00,3.45, 0.00,500,469,78,genus,0.59,0.55,0.54,0.3,0.92,0.62,0.35,False
bin.21, c__Gammaproteobacteria (UID4201),1164,275, 174,149, 105, 17, 4,0,0, 48.32, 11.83, 3.45,1303,1217,162,phylum,0.93,0.87,0.83,0.05,0.11,0.67,0.59,False
bin.22, k__Bacteria (UID203),5449, 99,53, 86,10, 3,0,0,0, 20.75,3.77, 0.00,310,289,45,class,0.87,0.81,0.53,0.27,0.79,0.51,0.41,False
bin.23,k__Archaea (UID2),207, 149, 107,133,16, 0,0,0,0, 12.62,0.00, 0.00,289,270,29,kingdom,1.0,0.93,0.63,0.06,0.12,0.63,0.59,False
bin.24, p__Euryarchaeota (UID3), 148, 188, 125, 64, 123, 1,0,0,0, 67.58,0.80,100.00,1280,1152,107,phylum,0.96,0.86,0.23,0.04,0.07,0.59,0.51,True
bin.25,k__Bacteria (UID2495),2993,147,91, 61,63, 21, 2,0,0, 72.32, 20.53, 0.00,1803,1706,216,phylum,0.94,0.89,0.79,0.1,0.23,0.55,0.49,False
