,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, c__Gammaproteobacteria (UID4443),356, 451, 270,323, 128, 0,0, 0, 0, 27.98,0.00, 0.00,676,667,161,family,0.83,0.82,0.82,0.21,0.5,0.89,0.73,False
bin.1, o__Actinomycetales (UID1663),488, 310, 185, 39, 266, 5,0, 0, 0, 85.06,1.23,80.00,1900,1728,244,phylum,0.96,0.87,0.11,0.04,0.08,0.59,0.51,True
bin.10,c__Gammaproteobacteria (UID4201),1164,275, 174,102, 130, 41, 2, 0, 0, 62.51, 19.06,12.77,1583,1535,254,family,0.93,0.91,0.34,0.08,0.16,0.86,0.78,True
bin.100, k__Bacteria (UID203),5449,100,55, 85,15, 0,0, 0, 0,8.76,0.00, 0.00,407,359,105,genus,0.53,0.46,0.9,0.18,0.46,0.59,0.27,False
bin.101,k__Archaea (UID2),207, 149, 107,127,15, 7,0, 0, 0,8.18,0.50, 0.00,621,242,47,kingdom,1.0,0.39,0.0,0.1,0.21,0.4,0.16,True
bin.102, k__Bacteria (UID203),5449,103,58, 99,4,0,0, 0, 0,2.24,0.00, 0.00,254,205,75,genus,0.7,0.57,1.0,0.04,0.09,0.69,0.39,False
bin.103, k__Bacteria (UID203),5449,103,58, 85,15, 3,0, 0, 0, 21.55,5.17,66.67,755,678,159,genus,0.88,0.79,0.4,0.03,0.07,0.76,0.6,True
bin.104, c__Gammaproteobacteria (UID4201),1164,275, 174,162, 104, 9,0, 0, 0, 32.93,0.96,33.33,682,640,132,class,0.88,0.82,0.35,0.14,0.33,0.53,0.44,True
bin.105, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1148,407,133,kingdom,1.0,0.35,0.0,0.09,0.19,0.49,0.18,True
bin.106, root (UID1), 5656, 56,24, 55,1,0,0, 0, 0,4.17,0.00, 0.00,334,319,68,class,0.9,0.86,0.86,0.23,0.56,0.7,0.6,False
bin.107, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,306,118,23,kingdom,1.0,0.39,0.0,0.08,0.16,0.42,0.16,True
bin.108, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1442,664,162,phylum,0.89,0.41,0.07,0.24,0.69,0.41,0.17,True
bin.109,o__Cytophagales (UID2936), 47, 454, 336,119, 327, 8,0, 0, 0, 71.32,1.51,62.50,1376,1292,172,phylum,0.95,0.89,0.15,0.03,0.06,0.55,0.49,True
bin.11,root (UID1), 5656, 56,24, 55,1,0,0, 0, 0,4.17,0.00, 0.00,221,179,52,family,0.56,0.46,0.78,0.47,1.99,0.61,0.28,False
bin.110, k__Bacteria (UID203),5449,102,58, 96,6,0,0, 0, 0,8.62,0.00, 0.00,324,298,71,class,0.87,0.8,0.3,0.18,0.44,0.52,0.42,True
bin.111,f__Rhodobacteraceae (UID3340), 84, 568, 330,267, 299, 2,0, 0, 0, 54.50,0.11,50.00,1421,1402,248,kingdom,1.0,0.99,0.0,0.0,0.0,0.96,0.95,True
bin.113, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,2290,948,153,kingdom,1.0,0.41,0.21,0.03,0.07,0.44,0.18,True
bin.114, root (UID1), 5656, 56,24, 55,0,1,0, 0, 0,4.17,4.17, 0.00,2557,1144,202,kingdom,0.98,0.44,0.0,0.0,0.0,0.42,0.18,True
bin.116, root (UID1), 5656, 56,24, 55,1,0,0, 0, 0,4.17,0.00, 0.00,418,392,83,family,0.6,0.57,0.41,0.72,5.15,0.56,0.31,True
bin.117,k__Bacteria (UID2495),2993,147,91, 53,93, 1,0, 0, 0, 73.60,0.06, 0.00,1293,1229,168,class,0.93,0.88,0.29,0.17,0.39,0.55,0.48,True
bin.118,k__Bacteria (UID1453),901, 171, 117, 68, 103, 0,0, 0, 0, 63.14,0.00, 0.00,1404,1330,253,phylum,0.94,0.89,0.28,0.05,0.11,0.65,0.58,True
bin.119, root (UID1), 5656, 56,24, 53,2,1,0, 0, 0,8.80,4.17, 0.00,397,379,78,class,0.91,0.87,0.3,0.03,0.06,0.64,0.56,True
bin.12,c__Gammaproteobacteria (UID4201),1164,275, 174,131, 134, 9,1, 0, 0, 52.16,4.69,33.33,1074,1006,189,phylum,0.92,0.86,0.13,0.05,0.11,0.52,0.45,True
bin.121, k__Bacteria (UID203),5449,103,57,101,2,0,0, 0, 0,3.51,0.00, 0.00,447,368,132,family,0.54,0.45,0.57,0.22,0.61,0.49,0.22,False
