,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1,k__Bacteria (UID203),5449,104,58,102,2,0, 0, 0, 0,0.31,0.00, 0.00,264,66,1,kingdom,1.0,0.25,0.0,0.0,0.0,0.4,0.1,True
bin.10, c__Gammaproteobacteria (UID4201),1164,271, 170, 61, 210, 0, 0, 0, 0, 89.23,0.00, 0.00,1781,1644,240,kingdom,1.0,0.92,0.0,0.0,0.0,0.96,0.88,True
bin.11, root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,628,607,5,family,0.93,0.9,0.07,0.25,0.73,0.92,0.83,True
bin.12,k__Bacteria (UID2328),3167,126,75, 4,120, 1, 0, 1, 0, 94.67,0.78,14.29,1380,1175,130,genus,0.6,0.51,0.16,0.31,0.95,0.54,0.28,True
bin.2, k__Bacteria (UID2328),3167,126,75, 9,116, 1, 0, 0, 0, 92.00,0.11, 0.00,1330,1103,39,family,0.76,0.63,0.06,0.45,1.93,0.53,0.34,True
bin.3, k__Bacteria (UID2372),131, 177, 106, 24, 152, 1, 0, 0, 0, 90.57,0.94, 0.00,2360,2190,123,family,0.91,0.84,0.44,0.1,0.22,0.93,0.78,True
bin.4,p__Proteobacteria (UID3887), 1487,256, 160, 54, 200, 2, 0, 0, 0, 90.19,1.25, 0.00,1532,1420,80,class,0.93,0.87,0.35,0.08,0.16,0.68,0.59,True
bin.5, o__Clostridiales (UID1212), 172, 257, 149, 5,251, 1, 0, 0, 0, 96.98,0.13, 0.00,2970,2891,65,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.92,True
bin.6,o__Pseudomonadales (UID4488),185, 813, 308,228, 577, 8, 0, 0, 0, 71.98,1.37,12.50,4354,4300,721,kingdom,1.0,0.99,0.0,0.0,0.0,0.98,0.97,True
bin.7,o__Lactobacillales (UID544), 293, 475, 267,193, 282, 0, 0, 0, 0, 57.68,0.00, 0.00,1622,1581,35,kingdom,1.0,0.97,0.0,0.0,0.0,0.97,0.94,True
bin.8, o__Clostridiales (UID1120), 304, 249, 142, 19, 230, 0, 0, 0, 0, 97.18,0.00, 0.00,3670,3518,95,family,0.97,0.93,0.3,0.08,0.18,0.89,0.83,True
bin.9,k__Bacteria (UID203),5449,104,58, 84,20, 0, 0, 0, 0, 31.03,0.00, 0.00,821,805,15,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
