,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1,p__Euryarchaeota (UID3), 148, 188, 125, 48, 139,1,0,0,0, 71.12,0.06, 0.00,1345,1226,159,kingdom,1.0,0.91,0.3,0.09,0.2,0.59,0.54,True
bin.10,k__Archaea (UID2),207, 149, 107,125,24,0,0,0,0, 18.22,0.00, 0.00,320,296,35,kingdom,1.0,0.92,0.05,0.06,0.12,0.59,0.55,True
bin.11,k__Archaea (UID2),207, 149, 107,134,15,0,0,0,0, 11.68,0.00, 0.00,184,161,23,kingdom,1.0,0.88,0.06,0.08,0.17,0.55,0.49,True
bin.12,k__Archaea (UID2),207, 149, 107,110,39,0,0,0,0, 31.31,0.00, 0.00,455,423,44,phylum,0.97,0.91,0.2,0.02,0.05,0.63,0.57,True
bin.13, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,352,326,79,class,0.93,0.86,0.13,0.13,0.31,0.56,0.48,True
bin.14, k__Bacteria (UID203),5449,104,58, 88,16,0,0,0,0, 24.14,0.00, 0.00,796,782,123,kingdom,1.0,0.98,0.0,0.0,0.0,0.84,0.83,True
bin.15, k__Bacteria (UID203),5449,103,57,102,1, 0,0,0,0,1.75,0.00, 0.00,231,227,46,family,0.84,0.82,0.42,0.06,0.12,0.8,0.65,True
bin.16, k__Bacteria (UID203),5449,104,58, 73,21,8,2,0,0, 46.55, 17.24, 7.14,1208,1116,224,family,0.67,0.62,0.91,0.26,0.73,0.61,0.38,False
bin.17,k__Bacteria (UID2982), 88, 229, 147, 4,225,0,0,0,0, 97.28,0.00, 0.00,2893,2623,165,order,0.77,0.7,0.19,0.22,0.58,0.56,0.39,True
bin.18, k__Bacteria (UID203),5449,103,57, 89,14,0,0,0,0, 18.77,0.00, 0.00,424,406,49,phylum,0.94,0.9,0.66,0.03,0.06,0.56,0.51,False
bin.19, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,401,344,79,phylum,0.92,0.79,0.46,0.45,1.75,0.53,0.42,False
bin.2,root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,410,187,48,kingdom,1.0,0.46,0.0,0.03,0.05,0.39,0.18,True
