,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, k__Bacteria (UID2565), 2921,152,93, 59,93,0,0,0, 0, 55.63,0.00, 0.00,1003,972,214,genus,0.98,0.95,0.78,0.03,0.06,0.97,0.93,False
bin.1,root (UID1),5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,338,320,50,genus,0.77,0.73,0.47,0.52,2.62,0.85,0.62,False
bin.10, p__Actinobacteria (UID2112), 31, 211, 124, 52, 156,3,0,0, 0, 75.01,1.28,33.33,1666,1645,270,kingdom,1.0,0.99,0.0,0.0,0.0,0.94,0.93,True
bin.11, o__Selenomonadales (UID1024),64, 334, 167, 19, 309,6,0,0, 0, 93.32,1.15, 0.00,1932,1856,195,family,0.89,0.86,0.23,0.07,0.16,0.77,0.66,True
bin.12,o__Clostridiales (UID1212),172, 263, 149, 3,256,4,0,0, 0, 97.99,1.68, 0.00,3267,3051,116,class,0.96,0.9,0.98,0.18,0.42,0.9,0.81,False
bin.13,o__Clostridiales (UID1212),172, 263, 149, 99, 162,2,0,0, 0, 59.91,0.69,50.00,1382,1366,298,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
bin.14, k__Bacteria (UID203), 5449,102,56, 89,13,0,0,0, 0, 13.88,0.00, 0.00,661,592,141,class,0.97,0.87,0.71,0.03,0.06,0.85,0.74,False
bin.15, f__Lachnospiraceae (UID1286),57, 420, 207, 67, 347,6,0,0, 0, 86.10,2.42,16.67,2368,2316,319,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
bin.16,o__Bacteroidales (UID2621),198, 427, 260, 23, 400,4,0,0, 0, 93.46,0.90, 0.00,3259,3189,76,genus,0.95,0.93,0.47,0.06,0.12,0.97,0.91,False
bin.17, k__Bacteria (UID203), 5449,102,56, 54,47,1,0,0, 0, 71.59,1.79,100.00,1791,1749,195,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
bin.18, f__Lachnospiraceae (UID1256),33, 333, 171,301,32,0,0,0, 0,6.88,0.00, 0.00,304,298,82,genus,0.91,0.89,0.88,0.14,0.33,0.98,0.87,False
bin.19, f__Lachnospiraceae (UID1286),57, 420, 207, 22, 384,14, 0,0, 0, 96.12,3.56,21.43,2589,2516,178,genus,0.84,0.82,0.36,0.09,0.2,0.95,0.78,True
bin.2,g__Bacteroides (UID2691),33, 839, 309,172, 635,32, 0,0, 0, 81.98,4.07,71.88,4249,4120,780,kingdom,1.0,0.97,0.0,0.0,0.0,0.94,0.91,True
bin.20, f__Bifidobacteriaceae (UID1462), 65, 476, 217, 1,473,2,0,0, 0, 99.94,0.27,100.00,2077,1939,111,kingdom,1.0,0.93,0.0,0.0,0.0,0.93,0.86,True
bin.21, root (UID1),5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,734,721,99,phylum,0.99,0.98,1.0,0.41,0.94,0.97,0.94,False
bin.23,k__Bacteria (UID1453), 901, 171, 117, 17, 147,7,0,0, 0, 86.75,2.28,85.71,2322,2173,219,order,0.94,0.88,0.33,0.06,0.12,0.94,0.83,True
bin.24, f__Lachnospiraceae (UID1286),57, 420, 207, 20, 391,9,0,0, 0, 92.59,2.47,77.78,3164,3051,344,genus,0.89,0.86,0.55,0.06,0.12,0.95,0.82,False
bin.26, k__Bacteria (UID203), 5449,104,58, 50,25,29, 0,0, 0, 29.00, 10.24, 0.00,456,426,115,family,0.93,0.87,0.67,0.34,0.99,0.77,0.67,False
bin.27,o__Clostridiales (UID1212),172, 261, 147, 43, 192,24, 2,0, 0, 94.35,7.58,73.33,2039,1988,104,family,0.95,0.93,0.2,0.03,0.07,0.93,0.87,True
bin.28,o__Clostridiales (UID1226),155, 278, 158, 89, 186,3,0,0, 0, 69.89,1.32,33.33,2109,2047,346,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.92,True
bin.3,k__Bacteria (UID203), 5449,104,58, 89,15,0,0,0, 0, 22.41,0.00, 0.00,1495,1478,420,kingdom,1.0,0.99,0.0,0.0,0.0,0.98,0.97,True
bin.30, k__Bacteria (UID203), 5449,103,57, 97,6, 0,0,0, 0,5.26,0.00, 0.00,316,304,28,genus,0.78,0.75,0.43,0.3,0.97,0.85,0.64,True
bin.34, k__Bacteria (UID203), 5449,103,57,101,2, 0,0,0, 0,2.63,0.00, 0.00,730,678,95,class,0.96,0.89,1.0,0.03,0.06,0.89,0.79,False
bin.35,o__Bacteroidales (UID2657),160, 492, 269, 44, 446,2,0,0, 0, 90.18,0.46,50.00,2979,2904,88,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.93,True
bin.36, f__Lachnospiraceae (UID1255),90, 354, 174,281,73,0,0,0, 0, 19.97,0.00, 0.00,701,668,178,genus,0.81,0.78,0.12,0.69,3.76,0.68,0.53,True
bin.37, root (UID1),5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,422,386,42,family,0.93,0.85,0.39,0.44,1.68,0.86,0.74,True
bin.38, root (UID1),5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,239,218,46,genus,0.82,0.74,0.56,0.54,2.93,0.91,0.67,False
bin.39,o__Clostridiales (UID1226),155, 278, 158, 10, 266,2,0,0, 0, 96.15,1.27, 0.00,2261,2206,175,family,0.93,0.91,0.13,0.14,0.31,0.94,0.86,True
bin.4,k__Bacteria (UID203), 5449,104,58, 97,7, 0,0,0, 0,1.10,0.00, 0.00,1119,725,121,phylum,0.95,0.61,0.8,0.34,0.86,0.66,0.4,False
bin.40,k__Bacteria (UID2565), 2921,152,93, 3,148,1,0,0, 0, 97.85,0.10, 0.00,1945,1815,53,kingdom,1.0,0.93,0.0,0.0,0.0,0.94,0.87,True
bin.41, p__Proteobacteria (UID3887),1487,256, 161, 0,256,0,0,0, 0, 100.00, 0.00, 0.00,2549,2450,72,kingdom,1.0,0.96,0.0,0.0,0.0,0.95,0.91,True
bin.43, f__Lachnospiraceae (UID1286),57, 420, 207, 29, 387,4,0,0, 0, 97.30,1.33, 0.00,3348,3224,80,genus,0.9,0.87,0.24,0.02,0.05,0.96,0.84,True
bin.47,o__Bacteroidales (UID2657),160, 491, 268, 3,484,4,0,0, 0, 98.88,0.62, 0.00,3256,3081,96,genus,0.91,0.86,0.37,0.03,0.07,0.88,0.76,True
bin.48,o__Bacteroidales (UID2654),163, 486, 266, 6,478,2,0,0, 0, 98.31,0.38,50.00,3834,3679,178,kingdom,1.0,0.96,0.0,0.0,0.0,0.96,0.92,True
bin.5, o__Clostridiales (UID1226),155, 278, 158, 61, 212,5,0,0, 0, 75.86,1.43,60.00,2450,2395,393,family,0.97,0.95,0.26,0.04,0.07,0.98,0.93,True
bin.50,p__Bacteroidetes (UID2605),350, 314, 208,255,57,2,0,0, 0,9.17,0.03,100.00,467,445,124,family,0.94,0.9,0.35,0.04,0.08,0.88,0.79,True
bin.52, root (UID1),5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,232,219,15,order,0.94,0.88,1.0,0.35,0.84,0.84,0.74,False
bin.6,root (UID1),5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,459,421,39,genus,0.67,0.62,0.33,0.54,2.94,0.8,0.49,True
bin.60, k__Bacteria (UID203), 5449,104,58, 90,14,0,0,0, 0, 13.78,0.00, 0.00,275,270,80,phylum,1.0,0.98,0.66,0.02,0.05,0.98,0.97,False
bin.61,o__Bacteroidales (UID2657),160, 492, 269, 14, 428,49, 1,0, 0, 99.11, 12.71,30.77,3894,3806,67,genus,0.95,0.93,0.62,0.06,0.12,0.95,0.89,False
bin.7, o__Bacteroidales (UID2621),198, 427, 260, 87, 338,2,0,0, 0, 79.80,0.21,100.00,3424,3283,525,genus,0.94,0.9,0.34,0.03,0.07,0.96,0.86,True
