,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.11056, k__Bacteria (UID203),5449,104,58, 72,32, 0,0,0, 0, 42.24,0.00, 0.00,1220,1172,25,family,0.96,0.93,0.06,0.04,0.07,0.79,0.73,True
bin.11291, k__Bacteria (UID203),5449,104,58, 76,28, 0,0,0, 0, 39.66,0.00, 0.00,1113,1065,29,kingdom,1.0,0.96,0.0,0.0,0.0,0.79,0.75,True
bin.11349, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,118,117,16,order,1.0,0.99,0.53,0.03,0.05,0.7,0.7,False
bin.11505, k__Bacteria (UID203),5449,103,57, 64,39, 0,0,0, 0, 57.18,0.00, 0.00,1564,1512,20,genus,0.83,0.8,0.04,0.22,0.59,0.77,0.61,True
bin.11804, k__Bacteria (UID203),5449,104,58, 5, 21, 56, 21, 1, 0, 93.10, 106.03, 42.40,3911,3716,197,family,0.95,0.9,0.57,0.23,0.54,0.77,0.7,False
bin.12024, k__Bacteria (UID203),5449,104,58, 72,32, 0,0,0, 0, 50.00,0.00, 0.00,1111,1072,31,family,0.97,0.94,0.13,0.02,0.05,0.82,0.77,True
bin.12307, k__Bacteria (UID203),5449,104,58, 69,35, 0,0,0, 0, 48.28,0.00, 0.00,1105,1078,38,kingdom,1.0,0.98,0.0,0.0,0.0,0.98,0.96,True
bin.12502, k__Bacteria (UID203),5449,103,57, 72,31, 0,0,0, 0, 45.61,0.00, 0.00,1015,994,39,family,0.94,0.92,0.11,0.06,0.13,0.75,0.69,True
bin.12777, k__Bacteria (UID203),5449,103,57, 95,8,0,0,0, 0, 10.53,0.00, 0.00,322,319,13,class,0.99,0.98,0.11,0.07,0.14,0.75,0.74,True
bin.1300,f__Lachnospiraceae (UID1255), 90, 354, 174, 8,345, 1,0,0, 0, 96.26,0.19, 0.00,2259,2176,79,family,0.93,0.9,0.03,0.46,1.45,0.68,0.61,True
bin.13019, k__Bacteria (UID203),5449,104,58,103,1,0,0,0, 0,0.16,0.00, 0.00,286,72,17,kingdom,1.0,0.25,0.0,0.03,0.06,0.39,0.1,True
