,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.10686,o__Clostridiales (UID1226), 155, 278, 158,117, 161, 0,0, 0, 0, 66.25,0.00, 0.00,1398,1369,46,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
bin.10944,o__Bacteroidales (UID2657), 160, 492, 269,144, 347, 1,0, 0, 0, 73.71,0.37,100.00,1415,1356,35,family,0.97,0.93,0.19,0.03,0.05,0.82,0.77,True
bin.11553, o__Lactobacillales (UID355), 490, 336, 184, 75, 260, 1,0, 0, 0, 74.73,0.27,100.00,966,953,35,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
bin.11915, k__Bacteria (UID203),5449,102,56, 78,24, 0,0, 0, 0, 28.60,0.00, 0.00,655,593,109,family,0.92,0.83,0.16,0.21,0.55,0.61,0.51,True
bin.12948, k__Bacteria (UID203),5449,102,58, 61,40, 1,0, 0, 0, 62.93,1.72,100.00,1284,1191,60,phylum,0.98,0.91,0.15,0.05,0.1,0.69,0.63,True
bin.13112, k__Bacteria (UID203),5449,104,58, 82,22, 0,0, 0, 0, 36.21,0.00, 0.00,843,809,39,kingdom,1.0,0.96,0.0,0.0,0.0,0.79,0.76,True
bin.13300,k__Bacteria (UID2329),174, 149,89, 46,98, 5,0, 0, 0, 77.72,2.25, 0.00,1320,1288,96,order,0.98,0.96,0.33,0.04,0.08,0.78,0.75,True
bin.13306, p__Proteobacteria (UID3887), 1487,256, 160, 79, 167, 10, 0, 0, 0, 79.69,6.25,20.00,1140,1096,44,class,0.97,0.94,0.25,0.03,0.06,0.71,0.66,True
bin.15038, k__Bacteria (UID203),5449,102,58, 76,26, 0,0, 0, 0, 41.38,0.00, 0.00,1077,817,86,class,0.95,0.72,0.1,0.03,0.06,0.68,0.49,True
bin.15182, k__Bacteria (UID203),5449,104,58, 82,22, 0,0, 0, 0, 32.76,0.00, 0.00,761,747,42,kingdom,1.0,0.98,0.0,0.0,0.0,0.88,0.87,True
bin.15890, k__Bacteria (UID203),5449,103,57, 97,6,0,0, 0, 0, 10.53,0.00, 0.00,244,243,13,genus,0.87,0.87,0.05,0.23,0.57,0.77,0.67,True
bin.16665, k__Bacteria (UID203),5449,102,58, 75,27, 0,0, 0, 0, 37.93,0.00, 0.00,652,611,44,kingdom,1.0,0.94,0.0,0.0,0.0,0.97,0.91,True
bin.16767, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,293,75,2,kingdom,1.0,0.26,0.0,0.0,0.0,0.36,0.09,True
bin.17180, root (UID1), 5656, 56,24, 54,2,0,0, 0, 0,8.33,0.00, 0.00,299,296,27,genus,0.98,0.97,0.05,0.07,0.14,0.97,0.95,True
bin.17541, root (UID1), 5656, 56,24, 55,1,0,0, 0, 0,4.17,0.00, 0.00,178,169,8,family,0.98,0.93,0.16,0.1,0.22,0.74,0.68,True
bin.17880, k__Bacteria (UID203),5449,104,58, 78,23, 3,0, 0, 0, 39.66,3.45,100.00,1093,1055,40,genus,0.89,0.86,0.01,0.03,0.06,0.89,0.76,True
bin.18543, c__Gammaproteobacteria (UID4201),1164,271, 170,156, 110, 5,0, 0, 0, 47.91,2.06,80.00,818,751,49,phylum,0.99,0.91,0.19,0.06,0.13,0.7,0.64,True
