,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1,f__Lachnospiraceae (UID1256), 33, 333, 171, 10, 323,0,0,0, 0, 97.08,0.00, 0.00,2005,1927,105,genus,0.86,0.82,0.06,0.45,1.88,0.77,0.63,True
bin.10,o__Clostridiales (UID1212), 172, 260, 146, 6,254,0,0,0, 0, 96.58,0.00, 0.00,2348,2203,72,family,0.95,0.9,0.18,0.02,0.05,0.95,0.85,True
bin.11,o__Bacteroidales (UID2621), 198, 427, 260, 91, 334,2,0,0, 0, 86.09,0.77, 0.00,2456,2410,228,family,0.99,0.97,0.69,0.02,0.04,0.98,0.95,False
bin.12, k__Bacteria (UID203),5449,104,58, 75,29,0,0,0, 0, 44.83,0.00, 0.00,401,387,3,family,0.96,0.93,0.09,0.02,0.05,0.95,0.88,True
bin.13, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,222,199,23,genus,0.7,0.63,0.67,0.45,2.05,0.83,0.52,False
bin.14, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,703,624,86,phylum,0.97,0.86,0.52,0.02,0.05,0.67,0.58,False
bin.15,o__Clostridiales (UID1212), 172, 263, 149, 18, 244,1,0,0, 0, 93.16,0.34,100.00,2356,2129,225,genus,0.57,0.51,0.14,0.56,3.32,0.6,0.31,True
bin.16, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,374,368,89,family,0.95,0.93,0.35,0.07,0.16,0.77,0.72,True
bin.17,o__Clostridiales (UID1212), 172, 257, 149, 13, 229,14, 1,0, 0, 93.46,6.98,29.41,2957,2912,182,genus,0.94,0.93,0.8,0.03,0.05,0.98,0.91,False
bin.18, p__Firmicutes (UID1022), 100, 295, 158,157, 131,7,0,0, 0, 40.77,2.95,100.00,849,818,95,kingdom,1.0,0.96,0.0,0.0,0.0,0.96,0.93,True
bin.19, p__Actinobacteria (UID2112),31, 211, 124, 92, 114,5,0,0, 0, 60.41,3.49,20.00,2174,2135,460,genus,0.96,0.95,0.54,0.15,0.37,0.95,0.9,False
bin.2,k__Bacteria (UID203),5449,104,58, 1, 86,16, 1,0, 0, 98.28,2.82,47.37,1988,1859,100,class,0.95,0.88,0.05,0.16,0.36,0.62,0.55,True
bin.20, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,244,240,29,genus,0.88,0.86,0.54,0.06,0.12,0.94,0.81,False
bin.21, k__Bacteria (UID203),5449,104,58, 86,18,0,0,0, 0, 25.86,0.00, 0.00,354,346,42,order,0.99,0.96,0.98,0.11,0.25,0.97,0.93,False
bin.22,o__Clostridiales (UID1212), 172, 261, 147,113, 143,5,0,0, 0, 67.25,1.59,80.00,1547,1518,290,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
bin.23,o__Bacteroidales (UID2716),92, 487, 270,237, 250,0,0,0, 0, 47.70,0.00, 0.00,1358,1253,80,family,0.98,0.91,0.22,0.03,0.07,0.89,0.81,True
bin.24, k__Bacteria (UID203),5449,102,56, 71,31,0,0,0, 0, 48.21,0.00, 0.00,548,538,10,genus,0.95,0.93,0.03,0.06,0.12,0.95,0.89,True
bin.25,o__Clostridiales (UID1226), 155, 278, 158, 35, 243,0,0,0, 0, 96.16,0.00, 0.00,1986,1934,198,family,0.97,0.94,0.11,0.11,0.24,0.95,0.9,True
bin.26, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,186,178,15,genus,0.91,0.87,0.34,0.36,1.34,0.89,0.78,True
bin.27,o__Clostridiales (UID1226), 155, 278, 158, 14, 252,12, 0,0, 0, 94.51,2.22,33.33,2509,2453,156,family,0.95,0.93,0.39,0.03,0.06,0.96,0.89,True
bin.28, k__Bacteria (UID203),5449,104,58, 65,39,0,0,0, 0, 57.76,0.00, 0.00,1391,1354,251,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.93,True
bin.29,o__Clostridiales (UID1212), 172, 261, 147, 39, 219,3,0,0, 0, 93.92,0.68,66.67,2411,2277,48,genus,0.88,0.83,0.29,0.12,0.29,0.88,0.73,True
bin.3,k__Bacteria (UID203),5449,104,58, 67,37,0,0,0, 0, 56.90,0.00, 0.00,1177,1100,227,family,0.92,0.86,0.11,0.41,1.63,0.64,0.55,True
bin.30, k__Bacteria (UID203),5449,103,57, 88,14,1,0,0, 0, 18.42,0.88,100.00,396,390,100,family,0.96,0.95,0.29,0.04,0.08,0.97,0.92,True
bin.31, k__Bacteria (UID203),5449,104,58, 51,17,20, 14, 1, 1, 79.31, 87.93,64.10,8842,8589,1956,family,0.95,0.92,0.91,0.04,0.09,0.96,0.88,False
bin.32, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,274,260,18,family,0.98,0.93,0.05,0.3,0.95,0.7,0.65,True
bin.33,o__Clostridiales (UID1212), 172, 263, 149, 1,261,1,0,0, 0, 99.33,0.67, 0.00,1916,1833,34,family,0.94,0.9,0.06,0.14,0.33,0.9,0.81,True
bin.34,o__Clostridiales (UID1212), 172, 257, 149, 23, 215,19, 0,0, 0, 90.79,8.36,10.53,3061,2977,211,genus,0.89,0.86,0.78,0.2,0.53,0.96,0.83,False
bin.35,o__Clostridiales (UID1212), 172, 261, 147, 10, 250,1,0,0, 0, 94.56,0.68, 0.00,2740,2680,82,family,0.94,0.92,0.25,0.03,0.06,0.96,0.88,True
bin.36,f__Actinomycetaceae (UID1531), 42, 420, 211,174, 245,1,0,0, 0, 60.42,0.16,100.00,994,980,200,class,0.99,0.98,0.35,0.09,0.19,0.91,0.89,True
bin.37, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,996,958,57,genus,0.8,0.77,0.67,0.59,2.56,0.92,0.71,False
bin.38,o__Bacteroidales (UID2654), 163, 486, 266, 30, 444,12, 0,0, 0, 96.11,2.91,50.00,4141,4002,279,class,0.99,0.95,0.92,0.06,0.12,0.96,0.91,False
bin.39,o__Clostridiales (UID1212), 172, 263, 149, 81, 180,2,0,0, 0, 68.61,1.01, 0.00,1688,1540,329,genus,0.65,0.59,0.19,0.44,1.82,0.64,0.38,True
bin.4, o__Clostridiales (UID1212), 172, 263, 149, 44, 218,1,0,0, 0, 87.39,0.67, 0.00,2152,1997,201,family,0.9,0.84,0.06,0.68,4.54,0.62,0.52,True
bin.40,o__Clostridiales (UID1212), 172, 263, 149, 41, 222,0,0,0, 0, 78.52,0.00, 0.00,1426,1357,36,family,0.97,0.92,0.05,0.33,1.08,0.71,0.66,True
bin.41,p__Bacteroidetes (UID2605), 350, 314, 208, 24, 289,1,0,0, 0, 97.84,0.02, 0.00,1958,1905,118,kingdom,1.0,0.97,0.0,0.0,0.0,0.97,0.95,True
bin.42, k__Bacteria (UID203),5449,104,58, 63,41,0,0,0, 0, 58.62,0.00, 0.00,1270,1240,73,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.94,True
bin.43, c__Deltaproteobacteria (UID3218), 61, 284, 169, 1,281,2,0,0, 0, 99.41,0.89, 0.00,3331,3217,180,kingdom,1.0,0.97,0.0,0.0,0.0,0.97,0.93,True
bin.44, f__Lachnospiraceae (UID1286), 57, 420, 207, 84, 335,1,0,0, 0, 85.57,0.05, 0.00,1685,1646,208,genus,0.97,0.94,0.14,0.02,0.05,0.97,0.92,True
bin.45, k__Bacteria (UID203),5449,104,58, 68,33,3,0,0, 0, 51.72,4.31,100.00,819,812,178,kingdom,1.0,0.99,0.0,0.0,0.0,0.96,0.95,True
bin.46,o__Clostridiales (UID1226), 155, 278, 158, 68, 207,3,0,0, 0, 83.56,1.27, 0.00,2036,1971,255,family,0.96,0.93,0.08,0.22,0.53,0.93,0.86,True
bin.47,o__Clostridiales (UID1212), 172, 263, 149, 5,252,6,0,0, 0, 96.64,3.36, 0.00,2234,2138,36,family,0.92,0.88,0.03,0.45,1.15,0.76,0.67,True
