,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1136, o__Clostridiales (UID1212), 172, 263, 149, 9,252, 2,0,0, 0, 95.08,1.34,50.00,2058,2007,161,family,0.97,0.95,0.31,0.16,0.37,0.93,0.88,True
bin.11548, k__Bacteria (UID203),5449,104,58, 76,28, 0,0,0, 0, 40.69,0.00, 0.00,1547,1520,56,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.94,True
bin.11879,o__Bacteroidales (UID2621), 198, 427, 260,184, 242, 1,0,0, 0, 52.44,0.38,100.00,1231,1178,78,genus,0.93,0.89,0.12,0.13,0.29,0.75,0.67,True
bin.11934, k__Bacteria (UID203),5449,103,57, 79,24, 0,0,0, 0, 35.09,0.00, 0.00,1066,1044,103,class,0.98,0.96,0.31,0.02,0.05,0.83,0.79,True
bin.12729, k__Bacteria (UID203),5449,104,58, 77,27, 0,0,0, 0, 39.66,0.00, 0.00,594,555,89,order,0.95,0.89,0.22,0.25,0.73,0.6,0.53,True
bin.1299, k__Bacteria (UID2372),131, 176, 105, 6,169, 1,0,0, 0, 95.24,0.48, 0.00,1385,1257,141,phylum,0.98,0.89,0.14,0.22,0.52,0.56,0.5,True
bin.13276, k__Bacteria (UID203),5449,104,58, 79,24, 1,0,0, 0, 37.23,1.72,100.00,948,940,137,kingdom,1.0,0.99,0.0,0.0,0.0,0.95,0.94,True
bin.1331,o__Lactobacillales (UID374), 471, 350, 191, 44, 304, 2,0,0, 0, 96.17,0.79, 0.00,1705,1648,112,kingdom,1.0,0.97,0.0,0.0,0.0,0.92,0.88,True
bin.13403, k__Bacteria (UID203),5449,104,58, 65,35, 4,0,0, 0, 56.90,6.90,75.00,1480,1424,39,genus,0.95,0.92,0.06,0.03,0.06,0.79,0.72,True
bin.1368,c__Bacilli (UID285), 586, 325, 181, 66, 254, 5,0,0, 0, 86.63,2.03, 0.00,2051,1894,89,genus,0.89,0.82,0.29,0.04,0.09,0.76,0.63,True
bin.14072,o__Bacteroidales (UID2657), 160, 492, 269,327, 165, 0,0,0, 0, 33.73,0.00, 0.00,674,640,16,kingdom,1.0,0.95,0.0,0.0,0.0,0.79,0.75,True
bin.1442, k__Bacteria (UID2372),131, 177, 106, 44, 131, 2,0,0, 0, 88.27,1.89, 0.00,1676,1530,63,order,0.94,0.86,0.07,0.22,0.57,0.6,0.52,True
bin.1452,root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,498,167,78,kingdom,1.0,0.34,0.0,0.02,0.05,0.39,0.13,True
bin.146,o__Bacteroidales (UID2617), 213, 406, 265, 2,404, 0,0,0, 0, 99.43,0.00, 0.00,2502,2363,34,family,0.94,0.88,0.07,0.16,0.39,0.73,0.64,True
bin.14802, k__Bacteria (UID203),5449,104,58, 72,31, 1,0,0, 0, 50.86,1.72, 0.00,1470,1432,44,kingdom,1.0,0.97,0.0,0.0,0.0,0.93,0.9,True
bin.1505,p__Actinobacteria (UID2112),31, 211, 124, 0,210, 1,0,0, 0, 100.00, 0.16,100.00,1773,1615,78,order,0.94,0.85,0.11,0.22,0.62,0.62,0.53,True
bin.15330, k__Bacteria (UID203),5449,103,57, 75,28, 0,0,0, 0, 42.11,0.00, 0.00,833,817,53,genus,0.83,0.82,0.02,0.17,0.42,0.76,0.62,True
bin.1565,k__Bacteria (UID203),5449,104,58, 59,45, 0,0,0, 0, 65.52,0.00, 0.00,1538,1400,107,family,0.94,0.86,0.12,0.11,0.25,0.71,0.6,True
bin.16146,p__Bacteroidetes (UID2605), 350, 316, 210,202, 114, 0,0,0, 0, 38.02,0.00, 0.00,475,448,28,kingdom,1.0,0.94,0.0,0.0,0.0,0.62,0.58,True
bin.16979,k__Bacteria (UID2329),174, 149,89, 20, 108, 20, 1,0, 0, 91.01, 22.47, 4.35,2946,2879,102,genus,0.92,0.9,0.69,0.16,0.36,0.85,0.77,False
bin.17034, k__Bacteria (UID203),5449,104,58, 90,14, 0,0,0, 0, 19.83,0.00, 0.00,533,513,14,kingdom,1.0,0.96,0.0,0.0,0.0,0.82,0.79,True
bin.17414, k__Bacteria (UID203),5449,104,58, 95,9,0,0,0, 0, 15.52,0.00, 0.00,284,269,11,family,0.93,0.88,0.09,0.03,0.07,0.74,0.65,True
bin.2484, k__Bacteria (UID2372),131, 177, 106, 12, 159, 6,0,0, 0, 92.32,1.62,16.67,2067,1807,81,order,0.94,0.82,0.13,0.26,0.69,0.61,0.5,True
bin.2785, o__Clostridiales (UID1212), 172, 261, 147, 15, 243, 3,0,0, 0, 96.10,2.04,33.33,1806,1746,132,family,0.96,0.92,0.18,0.07,0.14,0.77,0.71,True
bin.2852,k__Bacteria (UID203),5449,104,58, 64,40, 0,0,0, 0, 54.48,0.00, 0.00,1402,1286,73,genus,0.56,0.51,0.21,0.45,2.01,0.6,0.31,True
bin.2861, k__Bacteria (UID2372),131, 177, 106, 16, 157, 4,0,0, 0, 87.74,1.35, 0.00,1861,1817,73,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.93,True
bin.2941,root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,196,73,25,kingdom,1.0,0.37,0.0,0.0,0.0,0.42,0.16,True
bin.3011,c__Gammaproteobacteria (UID4201),1164,271, 170, 4,267, 0,0,0, 0, 98.24,0.00, 0.00,2268,2078,162,kingdom,1.0,0.92,0.0,0.0,0.0,0.94,0.86,True
bin.3025,k__Bacteria (UID203),5449,104,58, 98,6,0,0,0, 0,0.94,0.00, 0.00,298,54,15,kingdom,1.0,0.18,0.0,0.0,0.0,0.33,0.06,True
bin.305,o__Clostridiales (UID1226), 155, 278, 158, 12, 266, 0,0,0, 0, 95.57,0.00, 0.00,2583,2517,44,family,0.93,0.91,0.07,0.08,0.17,0.94,0.86,True
bin.3083, o__Bacteroidales (UID2617), 213, 406, 265, 27, 377, 2,0,0, 0, 92.58,0.57, 0.00,1664,1634,36,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.94,True
bin.3122, k__Bacteria (UID2329),174, 149,89, 0,143, 6,0,0, 0, 100.00, 3.37, 0.00,2008,1915,35,phylum,0.99,0.94,0.16,0.05,0.11,0.72,0.68,True
bin.3185, k__Bacteria (UID2372),131, 177, 106, 49, 127, 1,0,0, 0, 90.46,0.94, 0.00,2084,1893,95,order,0.94,0.86,0.23,0.11,0.25,0.71,0.61,True
bin.3246, o__Bacteroidales (UID2657), 160, 492, 269, 77, 414, 1,0,0, 0, 86.78,0.12, 0.00,1748,1571,65,family,0.95,0.85,0.21,0.12,0.28,0.7,0.6,True
bin.3282,k__Bacteria (UID203),5449,103,57, 6, 71, 26, 0,0, 0, 94.74,7.72,30.77,2042,1806,91,genus,0.75,0.67,0.15,0.37,1.17,0.65,0.44,True
bin.3382,o__Selenomonadales (UID1024), 64, 334, 167, 38, 293, 3,0,0, 0, 96.86,1.40,33.33,1639,1533,58,order,0.96,0.89,0.09,0.09,0.21,0.74,0.66,True
bin.341,o__Bacteroidales (UID2617), 213, 406, 265, 4,399, 3,0,0, 0, 98.68,0.44, 0.00,1913,1847,82,kingdom,1.0,0.97,0.0,0.0,0.0,0.87,0.84,True
bin.3456, k__Bacteria (UID2372),131, 177, 106, 28, 145, 4,0,0, 0, 94.07,1.35, 0.00,2152,1863,118,genus,0.79,0.68,0.21,0.33,1.05,0.68,0.46,True
bin.4081, o__Bacteroidales (UID2617), 213, 406, 265, 31, 372, 3,0,0, 0, 90.94,1.13,33.33,1844,1722,76,genus,0.87,0.81,0.09,0.29,0.86,0.65,0.53,True
bin.5239,k__Bacteria (UID203),5449,104,58, 52,51, 1,0,0, 0, 73.59,1.72,100.00,1751,1667,72,family,0.97,0.92,0.07,0.03,0.07,0.8,0.74,True
bin.556, root (UID1), 5656, 56,24, 55,1,0,0,0, 0,4.17,0.00, 0.00,307,134,11,kingdom,0.99,0.43,0.0,0.0,0.0,0.39,0.17,True
bin.5666,root (UID1), 5656, 56,24, 55,1,0,0,0, 0,4.17,0.00, 0.00,322,149,13,phylum,0.91,0.42,0.02,0.08,0.18,0.4,0.17,True
bin.6165,k__Bacteria (UID203),5449,104,58, 76,28, 0,0,0, 0, 42.24,0.00, 0.00,919,821,90,family,0.9,0.8,0.12,0.25,0.71,0.6,0.48,True
bin.6348, k__Bacteria (UID2372),131, 177, 106, 25, 148, 4,0,0, 0, 88.68,1.35, 0.00,1820,1602,116,order,0.94,0.83,0.18,0.2,0.48,0.65,0.54,True
bin.6630,root (UID1), 5656, 56,24, 0, 0,12, 19, 5, 20,100.00,183.33,5.69,7197,6568,697,phylum,0.99,0.9,0.97,0.41,1.21,0.86,0.78,False
bin.7458,k__Bacteria (UID203),5449, 98,58, 98,0,0,0,0, 0,0.00,0.00, 0.00,291,154,6,phylum,0.98,0.52,0.02,0.49,1.18,0.45,0.23,True
bin.8900,k__Bacteria (UID203),5449,104,58, 95,9,0,0,0, 0, 15.52,0.00, 0.00,262,251,12,family,0.94,0.9,0.11,0.04,0.08,0.71,0.64,True
bin.9150,k__Bacteria (UID203),5449,104,58, 30,52, 22, 0,0, 0, 72.41,5.02,36.36,1380,1297,140,class,0.96,0.9,0.24,0.03,0.06,0.76,0.69,True
bin.9237,k__Bacteria (UID203),5449,104,58, 66,36, 2,0,0, 0, 55.17,1.72,100.00,1497,1447,57,kingdom,1.0,0.97,0.0,0.0,0.0,0.97,0.94,True
bin.965,k__Bacteria (UID2372),131, 177, 106, 4,167, 6,0,0, 0, 97.04,2.43,16.67,2229,2111,62,genus,0.91,0.86,0.15,0.05,0.1,0.96,0.83,True
