,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,388,119,40,kingdom,0.98,0.3,0.0,0.0,0.0,0.39,0.12,True
bin.10,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,762,245,88,kingdom,0.99,0.32,0.0,0.0,0.0,0.41,0.13,True
bin.100, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1127,490,106,phylum,0.93,0.41,0.09,0.3,0.92,0.45,0.18,True
bin.102,o__Rhodospirillales (UID3754), 63, 336, 201, 21, 315, 0,0, 0, 0, 99.63,0.00, 0.00,4439,4343,80,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
bin.104, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,818,309,106,kingdom,0.99,0.37,0.0,0.0,0.0,0.42,0.16,True
bin.110, c__Gammaproteobacteria (UID4444),263, 507, 232,466,25, 16, 0, 0, 0,2.62,0.22, 0.00,814,688,90,genus,0.67,0.56,0.6,0.68,3.29,0.8,0.45,False
bin.113, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,417,263,68,genus,0.76,0.48,0.44,0.35,1.04,0.55,0.26,True
bin.115, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,2013,701,159,kingdom,1.0,0.35,0.0,0.04,0.08,0.41,0.14,True
bin.116, c__Gammaproteobacteria (UID4444),263, 507, 232, 0,504, 3,0, 0, 0, 100.00, 0.73, 0.00,3567,3506,86,class,0.99,0.97,0.33,0.02,0.05,0.84,0.82,True
bin.118, c__Alphaproteobacteria (UID3422), 26, 529, 308, 59, 455, 15, 0, 0, 0, 94.70,3.57,86.67,3487,3417,138,kingdom,1.0,0.98,0.0,0.0,0.0,0.93,0.91,True
bin.12,c__Gammaproteobacteria (UID4443),356, 448, 269, 36, 409, 3,0, 0, 0, 89.84,0.68,33.33,2791,2731,277,genus,0.88,0.86,0.29,0.03,0.06,0.76,0.65,True
