sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	S3N2Bin_1000/output_recluster_bins/bin.70.fa	1036785	0.9762288903444456	1.0	5102286	4980999	4980999	0.7297297297297297	1.0	37	27	27
gsa	S3N2Bin_1000/output_recluster_bins/bin.93.fa	1030869	1.0	1.0	1534116	1534116	1534116	1.0	1.0	6	6	6
gsa	S3N2Bin_1000/output_recluster_bins/bin.217.fa	1285_BF	0.99953753302307	0.9995929488956459	4166784	4164857	4166553	0.8888888888888888	0.8888888888888888	9	8	9
gsa	S3N2Bin_1000/output_recluster_bins/recluster_130.bin.1.fa	1036782	0.9809357883509627	0.9995063197876562	2992728	2935674	2937124	0.7241379310344828	0.9545454545454546	29	21	22
gsa	S3N2Bin_1000/output_recluster_bins/bin.79.fa	1048885	0.9932400451246707	0.999441912539408	12348899	12265421	12272270	0.7962962962962963	0.9148936170212766	54	43	47
gsa	S3N2Bin_1000/output_recluster_bins/bin.6.fa	1049032	0.9958884623628675	0.9994229018415365	4516072	4497504	4500101	0.696969696969697	0.92	33	23	25
gsa	S3N2Bin_1000/output_recluster_bins/bin.16.fa	1287_BN	0.9821097198264273	0.9989920377080145	4834860	4748363	4753154	0.47058823529411764	0.5517241379310345	34	16	29
gsa	S3N2Bin_1000/output_recluster_bins/bin.87.fa	1220_E	1.0	0.9987153679753252	7272886	7272886	7282241	1.0	0.7222222222222222	26	26	36
gsa	S3N2Bin_1000/output_recluster_bins/bin.258.fa	1035939	0.9834153090212644	0.9986937614295875	1624872	1597924	1600014	0.4666666666666667	0.875	15	7	8
gsa	S3N2Bin_1000/output_recluster_bins/recluster_163.bin.0.fa	evo_1286_G.034	0.9858521552963111	0.9986506301778681	3291102	3244540	3248924	0.5862068965517241	0.7391304347826086	29	17	23
gsa	S3N2Bin_1000/output_recluster_bins/recluster_67.bin.1.fa	1052977	0.9945238486391764	0.998586491187925	3615678	3595878	3600968	0.8888888888888888	0.8888888888888888	18	16	18
gsa	S3N2Bin_1000/output_recluster_bins/bin.5.fa	1286_AF	0.9940548771278079	0.9983504260771608	4800069	4771532	4779416	0.8095238095238095	0.5862068965517241	21	17	29
gsa	S3N2Bin_1000/output_recluster_bins/bin.53.fa	1030881	0.9962954343502729	0.9983382043399912	3308620	3296363	3301850	0.7142857142857143	0.9523809523809523	28	20	21
gsa	S3N2Bin_1000/output_recluster_bins/recluster_163.bin.1.fa	1286_G	1.0	0.9982056651523887	3310042	3310042	3315992	1.0	0.6521739130434783	15	15	23
gsa	S3N2Bin_1000/output_recluster_bins/bin.101.fa	1035993	0.9861823496100851	0.9981005680363187	2821898	2782906	2788202	0.9393939393939394	0.9117647058823529	33	31	34
gsa	S3N2Bin_1000/output_recluster_bins/bin.212.fa	1287_BD	0.9993783175538078	0.9980215141704157	4288363	4285697	4294193	0.9333333333333333	0.6363636363636364	15	14	22
gsa	S3N2Bin_1000/output_recluster_bins/recluster_18.bin.1.fa	1053028	1.0	0.997918802215837	3757783	3757783	3765620	1.0	0.8888888888888888	24	24	27
gsa	S3N2Bin_1000/output_recluster_bins/recluster_62.bin.1.fa	1036695	0.999497143437914	0.9979135902471774	3384663	3382961	3390034	0.9565217391304348	0.9166666666666666	23	22	24
gsa	S3N2Bin_1000/output_recluster_bins/bin.432.fa	1285_CG	0.971897647775225	0.9978795018061469	3832882	3725169	3733085	0.8333333333333334	0.7142857142857143	12	10	14
gsa	S3N2Bin_1000/output_recluster_bins/bin.350.fa	1220_AX	0.9984719926572722	0.9978194334576411	4244744	4238258	4247520	0.8888888888888888	0.6153846153846154	9	8	13
gsa	S3N2Bin_1000/output_recluster_bins/recluster_62.bin.0.fa	1036683	1.0	0.9977635950586888	4824179	4824179	4834992	1.0	0.9024390243902439	74	74	82
gsa	S3N2Bin_1000/output_recluster_bins/bin.272.fa	1220_A	0.9941636040897801	0.9977104846563167	3880991	3858340	3867194	0.5384615384615384	0.6086956521739131	26	14	23
gsa	S3N2Bin_1000/output_recluster_bins/bin.111.fa	1053040	0.9998515344642814	0.997660141872889	7126233	7125175	7141886	0.9846153846153847	0.8888888888888888	65	64	72
gsa	S3N2Bin_1000/output_recluster_bins/bin.234.fa	1030740	0.9973143153345505	0.9976238542925349	3258387	3249636	3257376	0.9032258064516129	0.9032258064516129	31	28	31
gsa	S3N2Bin_1000/output_recluster_bins/bin.236.fa	1220_X	0.9931260687048188	0.9972331737654841	3652786	3627677	3637742	0.8095238095238095	0.7727272727272727	21	17	22
gsa	S3N2Bin_1000/output_recluster_bins/bin.49.fa	1036635	0.9952000322440582	0.9972209516320751	3275022	3259302	3268385	0.9714285714285714	0.918918918918919	35	34	37
gsa	S3N2Bin_1000/output_recluster_bins/recluster_54.bin.1.fa	evo_1139_Y.018	0.9990856081654325	0.9965832189492222	7273687	7267036	7291951	0.9508196721311475	0.6304347826086957	61	58	92
gsa	S3N2Bin_1000/output_recluster_bins/recluster_4.bin.0.fa	1053037	0.965982581671517	0.9963987975217216	2813588	2717877	2727700	0.9694656488549618	0.9548872180451128	131	127	133
gsa	S3N2Bin_1000/output_recluster_bins/bin.127.fa	1021_AS	0.9980065676364683	0.9962833186617508	5565777	5554682	5575404	0.9090909090909091	0.625	22	20	32
gsa	S3N2Bin_1000/output_recluster_bins/recluster_54.bin.3.fa	evo_1139_Y.035	0.999826721726598	0.9962550413711188	7127264	7126029	7152816	0.9916666666666667	0.7677419354838709	120	119	155
gsa	S3N2Bin_1000/output_recluster_bins/bin.176.fa	1036803	0.9940157536911965	0.9962382907722803	5175422	5144451	5163876	0.5945945945945946	0.7096774193548387	37	22	31
gsa	S3N2Bin_1000/output_recluster_bins/bin.104.fa	1035906	0.9914574580395631	0.9962020084453842	2562235	2540347	2550032	0.7959183673469388	0.8666666666666667	49	39	45
