,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
1240,k__Bacteria (UID2570),433, 267, 178, 31, 236, 0, 0, 0, 0, 98.88,0.00, 0.00,2850,2724,27,class,0.95,0.9,0.09,0.05,0.1,0.85,0.77,True
14826,k__Bacteria (UID203),5449,104,58, 70,34, 0, 0, 0, 0, 53.45,0.00, 0.00,1877,1854,94,kingdom,1.0,0.99,0.0,0.0,0.0,0.91,0.9,True
17985,k__Bacteria (UID203),5449,104,58, 89,15, 0, 0, 0, 0, 24.14,0.00, 0.00,946,932,98,kingdom,1.0,0.99,0.0,0.0,0.0,0.96,0.95,True
20280,c__Gammaproteobacteria (UID4444),263, 505, 232,318, 187, 0, 0, 0, 0, 32.37,0.00, 0.00,813,810,72,kingdom,1.0,1.0,0.0,0.0,0.0,0.98,0.98,True
22401,k__Bacteria (UID203),5449,104,58, 92,12, 0, 0, 0, 0, 18.97,0.00, 0.00,399,397,28,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.97,True
22407, k__Bacteria (UID2570),433, 267, 178,234,32, 0, 0, 0, 1,2.25,3.93, 0.00,3328,1682,349,kingdom,1.0,0.51,0.54,0.08,0.16,0.58,0.29,False
22413,k__Bacteria (UID203),5449,104,58,101,3,0, 0, 0, 0,3.45,0.00, 0.00,229,229,16,kingdom,1.0,1.0,0.0,0.0,0.0,0.99,0.99,True
3711, c__Gammaproteobacteria (UID4444),263, 503, 230, 51, 447, 5, 0, 0, 0, 98.91,1.34, 0.00,3436,3388,29,kingdom,1.0,0.99,0.0,0.0,0.0,0.93,0.92,True
3969, c__Gammaproteobacteria (UID4443),356, 448, 269, 41, 403, 4, 0, 0, 0, 93.80,1.18,75.00,3134,3068,231,genus,0.89,0.87,0.24,0.05,0.11,0.76,0.66,True
469,c__Gammaproteobacteria (UID4443),356, 451, 270, 31, 416, 4, 0, 0, 0, 95.56,0.80, 0.00,3035,2942,104,order,0.91,0.88,0.19,0.03,0.06,0.75,0.66,True
9112, c__Alphaproteobacteria (UID3422), 26, 529, 308, 2,524, 3, 0, 0, 0, 99.51,0.51, 0.00,3510,3435,28,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.92,True
9167, k__Bacteria (UID203),5449,104,58, 49,55, 0, 0, 0, 0, 81.03,0.00, 0.00,2500,2456,160,kingdom,1.0,0.98,0.0,0.0,0.0,0.91,0.89,True
