,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.10,o__Bacteroidales (UID2617),213, 406, 265,166, 239, 1,0, 0, 0, 60.36,0.13, 0.00,1210,1123,264,genus,0.88,0.82,0.17,0.26,0.73,0.66,0.54,True
bin.100, k__Bacteria (UID2329), 174, 149,89, 1,147, 1,0, 0, 0, 98.88,1.12, 0.00,2383,2249,70,genus,0.93,0.88,0.37,0.07,0.15,0.86,0.76,True
bin.103, g__Lactobacillus (UID380),58, 449, 129, 1,392, 55, 1, 0, 0, 99.22, 11.90, 5.17,2449,2326,67,kingdom,1.0,0.95,0.0,0.0,0.0,0.91,0.87,True
bin.107, o__Bacteroidales (UID2657),160, 492, 269, 16, 473, 3,0, 0, 0, 96.45,0.87,33.33,1880,1725,123,family,0.94,0.86,0.17,0.11,0.24,0.71,0.61,True
bin.11, o__Lactobacillales (UID355),490, 336, 184, 4,331, 1,0, 0, 0, 98.19,0.54,100.00,1882,1825,95,kingdom,1.0,0.97,0.0,0.0,0.0,0.94,0.91,True
bin.111, g__Lactobacillus (UID377),91, 430, 154, 53, 377, 0,0, 0, 0, 83.79,0.00, 0.00,1564,1539,58,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
bin.113,root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,205,181,47,phylum,0.99,0.88,0.59,0.03,0.06,0.72,0.63,False
bin.12,o__Bacteroidales (UID2657),160, 492, 269, 8,478, 6,0, 0, 0, 97.30,0.79,33.33,1971,1821,53,genus,0.89,0.82,0.09,0.4,1.18,0.68,0.56,True
bin.124, k__Bacteria (UID2372), 131, 177, 106, 43, 133, 1,0, 0, 0, 87.50,0.94, 0.00,2105,1897,117,class,0.94,0.85,0.23,0.11,0.25,0.72,0.61,True
bin.13,o__Clostridiales (UID1120),304, 247, 141, 40, 204, 3,0, 0, 0, 80.38,1.65,66.67,1296,1210,187,family,0.91,0.85,0.2,0.47,2.06,0.65,0.55,True
