,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,281,87,14,kingdom,1.0,0.31,0.0,0.06,0.12,0.43,0.13,True
maxbin2.002, c__Gammaproteobacteria (UID4443),356, 451, 270,214, 219,16, 2,0,0, 47.62,4.17,13.64,1002,972,199,genus,0.8,0.78,0.97,0.08,0.17,0.9,0.7,False
maxbin2.003, k__Bacteria (UID203),5449,104,58, 17,39,30, 15, 2,1, 71.55, 36.77, 1.03,1713,1561,439,genus,0.66,0.6,0.98,0.54,1.65,0.87,0.52,False
maxbin2.004,s__algicola (UID2846), 47, 571, 303,334, 186,44, 6,1,0, 40.70,9.15,23.53,1389,1244,459,phylum,0.95,0.85,0.91,0.34,0.86,0.66,0.57,False
maxbin2.005,f__Rhodobacteraceae (UID3356), 67, 615, 329,182, 296, 110, 21, 5,1, 68.87, 26.29, 4.23,2349,2112,469,order,0.8,0.72,0.98,0.44,0.97,0.75,0.54,False
maxbin2.006, p__Proteobacteria (UID3880), 1495,242, 151,122,90,25, 4,1,0, 54.35, 14.97,13.95,1362,1339,431,order,0.97,0.95,0.96,0.11,0.23,0.88,0.84,False
maxbin2.007, k__Bacteria (UID203),5449,104,58, 89,15,0,0,0,0, 14.13,0.00, 0.00,549,317,129,class,0.82,0.47,0.42,0.55,2.53,0.62,0.29,True
maxbin2.008,s__algicola (UID2846), 47, 571, 303,254, 200,92, 16, 7,2, 56.72, 29.84,13.86,2067,1868,646,phylum,0.97,0.87,0.88,0.11,0.24,0.64,0.56,False
maxbin2.009, k__Bacteria (UID203),5449,104,58, 25,45,19, 10, 4,1, 74.93, 59.75, 7.95,2129,2004,551,genus,0.63,0.59,0.99,0.14,0.33,0.77,0.45,False
maxbin2.010,f__Rhodobacteraceae (UID3340), 84, 568, 330, 9,549,10, 0,0,0, 97.73,1.57,30.00,2883,2830,144,kingdom,1.0,0.98,0.0,0.0,0.0,0.98,0.96,True
