,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1,root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,250,227,43,family,0.68,0.62,0.28,0.62,2.79,0.6,0.37,True
bin.10, k__Bacteria (UID203),5449, 99,53, 82,13, 4,0,0,0, 24.53,5.66, 0.00,655,613,128,phylum,0.93,0.87,1.0,0.07,0.16,0.64,0.56,False
bin.11,k__Archaea (UID2),207, 149, 107,111,37, 1,0,0,0, 26.17,0.93, 0.00,504,455,105,phylum,0.97,0.88,0.15,0.03,0.06,0.6,0.53,True
bin.12,k__Archaea (UID2),207, 149, 107,128,14, 7,0,0,0,7.25,0.50, 0.00,422,149,21,kingdom,1.0,0.35,0.0,0.11,0.25,0.37,0.13,True
bin.13, k__Bacteria (UID203),5449,104,58, 86,18, 0,0,0,0, 30.17,0.00, 0.00,1341,1257,161,class,0.92,0.86,0.14,0.33,1.02,0.56,0.48,True
bin.14, root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,356,130,22,kingdom,1.0,0.37,0.0,0.03,0.06,0.44,0.16,True
bin.15, k__Bacteria (UID203),5449,104,58,102,2,0,0,0,0,3.45,0.00, 0.00,242,226,25,class,0.91,0.85,0.12,0.23,0.63,0.56,0.47,True
bin.16,k__Bacteria (UID1453),901, 171, 117, 68, 102, 1,0,0,0, 58.86,0.85, 0.00,1443,1395,198,order,0.95,0.91,0.38,0.05,0.1,0.83,0.76,True
bin.17,k__Bacteria (UID2570),433, 274, 183,177,85, 12, 0,0,0, 38.84,4.85,16.67,1095,1044,161,class,0.89,0.85,0.76,0.17,0.41,0.68,0.58,False
bin.18, k__Bacteria (UID203),5449,104,58, 78,21, 4,1,0,0, 28.84, 10.34,14.29,1122,1068,140,phylum,0.97,0.92,0.83,0.05,0.11,0.6,0.55,False
bin.19, c__Gammaproteobacteria (UID4443),356, 451, 270,332, 114, 5,0,0,0, 21.20,0.42,20.00,624,619,84,genus,0.95,0.94,1.0,0.05,0.1,0.98,0.92,False
bin.2, k__Bacteria (UID2569),434, 278, 186,103, 166, 9,0,0,0, 61.42,3.87,11.11,1098,1044,146,phylum,0.95,0.9,0.58,0.06,0.13,0.58,0.52,False
bin.20, k__Bacteria (UID203),5449, 99,53, 87,8,4,0,0,0, 20.75,5.66, 0.00,448,409,66,family,0.45,0.41,0.54,0.64,2.78,0.58,0.24,False
bin.21,k__Bacteria (UID2495),2993,139,83, 61,43, 21, 8,3,3, 60.69, 48.76, 0.00,5867,4599,1300,phylum,0.85,0.67,0.6,0.51,1.92,0.5,0.34,False
bin.22,k__Bacteria (UID1453),901, 171, 117, 92,79, 0,0,0,0, 45.27,0.00, 0.00,2039,1874,367,phylum,0.96,0.88,0.12,0.13,0.3,0.58,0.51,True
bin.23,k__Archaea (UID2),207, 149, 107,116,33, 0,0,0,0, 23.65,0.00, 0.00,507,477,93,kingdom,1.0,0.94,0.23,0.05,0.1,0.59,0.55,True
bin.24, k__Bacteria (UID203),5449,103,57, 87,12, 1,1,2,0, 18.69, 15.79,25.00,1994,1812,408,family,0.59,0.53,0.61,0.04,0.09,0.59,0.31,False
bin.25, k__Bacteria (UID203),5449,104,58, 92,10, 2,0,0,0, 18.10,3.45, 0.00,379,346,53,class,0.78,0.71,0.08,0.39,1.41,0.46,0.33,True
bin.26, k__Bacteria (UID203),5449,104,58, 85,16, 2,1,0,0, 25.63,6.90, 0.00,811,762,133,family,0.82,0.77,0.94,0.52,2.48,0.88,0.68,False
bin.27,k__Bacteria (UID1453),901, 171, 117, 11, 155, 5,0,0,0, 93.07,3.42,20.00,1941,1870,82,phylum,0.97,0.93,0.17,0.04,0.08,0.64,0.6,True
bin.28, root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,208,196,40,genus,0.49,0.46,0.75,0.4,1.54,0.68,0.32,False
bin.29,k__Bacteria (UID3187),2258,190, 119, 62, 113, 14, 1,0,0, 63.00,6.90, 5.88,1467,1310,214,class,0.82,0.73,0.68,0.26,0.76,0.54,0.4,False
bin.3, k__Archaea (UID2),207, 149, 107,143,6,0,0,0,0,0.43,0.00, 0.00,326,52,19,kingdom,1.0,0.16,0.0,0.17,0.4,0.36,0.06,True
bin.30,o__Rhodospirillales (UID3754), 63, 336, 201, 83, 251, 2,0,0,0, 85.82,1.00,50.00,3613,3564,351,kingdom,1.0,0.99,0.0,0.0,0.0,0.94,0.93,True
bin.31, c__Gammaproteobacteria (UID4266),1097,270, 172,119, 104, 40, 6,1,0, 59.74, 21.32, 1.56,1710,1610,198,class,0.92,0.86,0.18,0.16,0.4,0.56,0.48,True
bin.32, k__Bacteria (UID203),5449,104,58, 90,13, 1,0,0,0, 20.69,1.72, 0.00,365,339,56,class,0.97,0.9,0.27,0.07,0.15,0.59,0.53,True
bin.33, k__Bacteria (UID203),5449,102,58, 34,26, 36, 4,2,0, 68.23, 51.23, 1.67,1506,1421,246,phylum,0.93,0.88,0.85,0.15,0.35,0.64,0.57,False
bin.34, k__Bacteria (UID203),5449,103,57, 66,29, 8,0,0,0, 54.39, 10.53, 0.00,1131,1034,204,phylum,0.94,0.86,0.78,0.08,0.17,0.56,0.48,False
bin.35,f__Rhodobacteraceae (UID3340), 84, 568, 330,358, 184, 25, 1,0,0, 37.03,4.36, 3.57,1766,1697,249,family,0.78,0.75,0.34,0.5,1.98,0.65,0.49,True
bin.36, root (UID1), 5656, 56,24, 55,1,0,0,0,0,4.17,0.00, 0.00,219,208,39,phylum,0.91,0.87,1.0,0.08,0.17,0.66,0.57,False
bin.37,k__Archaea (UID2),207, 149, 107,137,10, 2,0,0,0,9.35,0.93, 0.00,292,270,52,phylum,0.96,0.89,0.44,0.03,0.06,0.62,0.55,True
bin.38, k__Bacteria (UID203),5449,104,58, 86,14, 4,0,0,0, 27.59,6.90, 0.00,973,951,142,class,0.91,0.89,0.79,0.24,0.57,0.79,0.71,False
bin.39, k__Bacteria (UID203),5449,104,58, 73,20, 9,1,0,1, 48.28, 25.86, 0.00,1774,1598,312,phylum,0.92,0.83,0.71,0.36,1.01,0.53,0.44,False
bin.4,k__Bacteria (UID203),5449,104,58, 88,14, 1,1,0,0, 25.00,5.17, 0.00,600,579,105,phylum,0.95,0.92,0.85,0.36,1.14,0.62,0.57,False
bin.40, k__Bacteria (UID203),5449,104,58,102,2,0,0,0,0,1.72,0.00, 0.00,214,185,44,genus,0.57,0.49,0.41,0.37,1.27,0.59,0.29,True
bin.41, k__Bacteria (UID203),5449,104,58, 0, 4,22, 39, 21, 18,100.00,278.50,0.93,7894,7389,1007,phylum,0.94,0.88,0.79,0.34,0.99,0.58,0.51,False
bin.42, k__Bacteria (UID203),5449,104,58, 95,9,0,0,0,0, 15.52,0.00, 0.00,2239,2027,331,family,0.65,0.59,0.1,0.66,3.96,0.59,0.35,True
bin.43,k__Bacteria (UID2982), 88, 230, 148, 15, 204, 11, 0,0,0, 91.62,6.11, 0.00,2383,2144,241,phylum,0.89,0.8,0.32,0.26,0.75,0.56,0.45,True
bin.44, root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,309,260,34,family,0.56,0.47,0.14,0.8,8.57,0.53,0.25,True
bin.45,k__Bacteria (UID2569),434, 278, 186, 83, 188, 6,0,1,0, 70.08,3.19,16.67,1614,1487,285,kingdom,1.0,0.92,0.88,0.05,0.11,0.55,0.5,False
bin.46, c__Gammaproteobacteria (UID4201),1164,275, 174,108, 120, 38, 8,1,0, 64.54, 23.42, 1.47,1386,1330,171,class,0.89,0.85,0.18,0.17,0.43,0.54,0.46,True
bin.47, k__Bacteria (UID203),5449,104,58, 87,17, 0,0,0,0, 29.31,0.00, 0.00,1135,1093,173,genus,0.86,0.83,0.74,0.07,0.14,0.94,0.78,False
bin.48, p__Euryarchaeota (UID3), 148, 188, 125, 87,99, 2,0,0,0, 59.02,1.20,50.00,774,745,97,phylum,0.94,0.9,0.56,0.04,0.08,0.82,0.74,False
bin.49, root (UID1), 5656, 56,24, 55,1,0,0,0,0,4.17,0.00, 0.00,342,334,59,order,0.92,0.9,0.95,0.38,0.89,0.72,0.65,False
bin.5,k__Bacteria (UID203),5449,104,58, 82,13, 6,3,0,0, 30.17, 12.93, 0.00,1315,1195,299,phylum,0.92,0.83,0.79,0.5,1.55,0.56,0.47,False
bin.50, c__Alphaproteobacteria (UID3305),564, 349, 230, 70, 276, 3,0,0,0, 83.84,1.09,66.67,2555,2441,329,order,0.9,0.86,0.1,0.39,1.29,0.63,0.54,True
bin.51, root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,216,211,34,genus,0.72,0.7,0.41,0.21,0.56,0.87,0.61,True
bin.52, k__Bacteria (UID203),5449,104,58, 72,32, 0,0,0,0, 48.28,0.00, 0.00,1333,1310,144,genus,0.85,0.83,0.73,0.2,0.46,0.88,0.73,False
bin.53, k__Bacteria (UID203),5449,104,58,102,2,0,0,0,0,3.45,0.00, 0.00,248,229,53,order,0.7,0.65,0.4,0.6,3.05,0.59,0.38,True
bin.54,o__Rhodospirillales (UID3754), 63, 336, 201,115, 221, 0,0,0,0, 63.94,0.00, 0.00,1873,1750,235,class,0.94,0.88,0.23,0.2,0.52,0.58,0.51,True
bin.55,k__Archaea (UID2),207, 149, 107,124,25, 0,0,0,0, 19.16,0.00, 0.00,298,292,16,kingdom,0.98,0.96,0.0,0.0,0.0,0.91,0.88,True
bin.56, root (UID1), 5656, 56,24, 53,3,0,0,0,0, 12.50,0.00, 0.00,926,918,181,kingdom,1.0,0.99,0.0,0.0,0.0,0.85,0.84,True
bin.57, root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,522,261,45,class,0.83,0.41,0.05,0.59,3.63,0.43,0.18,True
bin.58, p__Euryarchaeota (UID3), 148, 188, 125, 43, 141, 4,0,0,0, 77.80,2.00,50.00,1532,1391,112,kingdom,1.0,0.91,0.16,0.06,0.13,0.61,0.55,True
bin.59, p__Euryarchaeota (UID3), 148, 188, 125,125,63, 0,0,0,0, 32.95,0.00, 0.00,506,494,33,kingdom,0.99,0.96,0.0,0.0,0.0,0.92,0.89,True
bin.6,root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,176,160,38,genus,0.56,0.51,0.61,0.47,2.14,0.5,0.25,False
bin.60, root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,397,376,69,order,0.75,0.71,0.25,0.03,0.06,0.62,0.44,True
bin.61,k__Archaea (UID2),207, 149, 107,137,12, 0,0,0,0,8.41,0.00, 0.00,357,333,72,kingdom,1.0,0.93,0.48,0.08,0.18,0.59,0.55,False
bin.62, root (UID1), 5656, 56,24, 0, 0,6,5,3,42,100.00,711.89,1.70,19583,17780,3186,phylum,0.88,0.8,0.8,0.49,1.29,0.57,0.46,False
bin.63, p__Euryarchaeota (UID3), 148, 188, 125, 83, 104, 1,0,0,0, 52.27,0.80,100.00,862,769,16,phylum,0.95,0.85,0.08,0.03,0.06,0.57,0.49,True
bin.64, c__Gammaproteobacteria (UID4443),356, 451, 270,154, 173, 92, 26, 6,0, 60.51, 38.13, 4.37,2047,1939,283,phylum,0.93,0.88,0.7,0.04,0.08,0.59,0.52,False
bin.65,k__Archaea (UID2),207, 149, 107,132,17, 0,0,0,0, 13.08,0.00, 0.00,242,221,5,phylum,0.9,0.82,0.07,0.09,0.19,0.57,0.47,True
bin.66,k__Bacteria (UID2982), 88, 230, 148,114, 115, 1,0,0,0, 44.44,0.03, 0.00,878,782,122,class,0.82,0.73,0.32,0.46,1.67,0.57,0.42,True
bin.67,k__Archaea (UID2),207, 149, 107,125,24, 0,0,0,0, 17.29,0.00, 0.00,240,219,37,kingdom,1.0,0.91,0.37,0.07,0.15,0.61,0.56,True
