sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	S3N2Bin_1000/output_recluster_bins/bin.97.fa	1036785	0.9479908622874086	1.0	5254269	4980999	4980999	0.48214285714285715	1.0	56	27	27
gsa	S3N2Bin_1000/output_recluster_bins/bin.136.fa	1030869	0.9983100292637598	1.0	1536713	1534116	1534116	0.8571428571428571	1.0	7	6	6
gsa	S3N2Bin_1000/output_recluster_bins/bin.454.fa	1285_BF	1.0	0.9995929488956459	4164857	4164857	4166553	1.0	0.8888888888888888	8	8	9
gsa	S3N2Bin_1000/output_recluster_bins/recluster_213.bin.0.fa	1036782	0.9953107385815586	0.9995063197876562	2949505	2935674	2937124	0.9130434782608695	0.9545454545454546	23	21	22
gsa	S3N2Bin_1000/output_recluster_bins/recluster_3.bin.0.fa	1048885	0.9899021242460387	0.999496833104226	12391220	12266095	12272270	0.7288135593220338	0.9148936170212766	59	43	47
gsa	S3N2Bin_1000/output_recluster_bins/bin.6.fa	1049032	0.9914515896498498	0.9994229018415365	4536282	4497504	4500101	0.7419354838709677	0.92	31	23	25
gsa	S3N2Bin_1000/output_recluster_bins/bin.120.fa	1220_E	0.9980606607531366	0.9987153679753252	7287018	7272886	7282241	0.8387096774193549	0.7222222222222222	31	26	36
gsa	S3N2Bin_1000/output_recluster_bins/bin.244.fa	1035939	0.9553767609991636	0.9986937614295875	1672559	1597924	1600014	0.22580645161290322	0.875	31	7	8
gsa	S3N2Bin_1000/output_recluster_bins/recluster_48.bin.0.fa	1287_BN	0.9968665441846672	0.99862028455211	4761516	4746596	4753154	0.7894736842105263	0.5172413793103449	19	15	29
gsa	S3N2Bin_1000/output_recluster_bins/bin.5.fa	1286_AF	0.9853313305383964	0.9983504260771608	4842566	4771532	4779416	0.4722222222222222	0.5862068965517241	36	17	29
gsa	S3N2Bin_1000/output_recluster_bins/recluster_55.bin.0.fa	1030881	1.0	0.9983382043399912	3296363	3296363	3301850	1.0	0.9523809523809523	20	20	21
gsa	S3N2Bin_1000/output_recluster_bins/recluster_39.bin.0.fa	1035993	0.9986944401380348	0.9981005680363187	2786544	2782906	2788202	0.9393939393939394	0.9117647058823529	33	31	34
gsa	S3N2Bin_1000/output_recluster_bins/recluster_75.bin.1.fa	1285_CG	1.0	0.9978795018061469	3725169	3725169	3733085	1.0	0.7142857142857143	10	10	14
gsa	S3N2Bin_1000/output_recluster_bins/recluster_250.bin.1.fa	1030968	0.9970953009095488	0.9978156874144305	4630428	4616978	4627085	0.9454545454545454	0.9122807017543859	55	52	57
gsa	S3N2Bin_1000/output_recluster_bins/bin.623.fa	1220_A	0.9975291330319017	0.9973911316577343	3866659	3857105	3867194	0.8125	0.5652173913043478	16	13	23
gsa	S3N2Bin_1000/output_recluster_bins/bin.223.fa	1030740	0.9025315193089022	0.9972259880345407	3599143	3248340	3257376	0.2231404958677686	0.8709677419354839	121	27	31
gsa	S3N2Bin_1000/output_recluster_bins/recluster_85.bin.1.fa	1287_W	1.0	0.9971548979912929	4195611	4195611	4207582	1.0	0.6666666666666666	26	26	39
gsa	S3N2Bin_1000/output_recluster_bins/recluster_55.bin.1.fa	1036803	0.9732950692962291	0.9971159260989226	5290259	5148983	5163876	0.8214285714285714	0.7419354838709677	28	23	31
gsa	S3N2Bin_1000/output_recluster_bins/recluster_86.bin.1.fa	1036695	0.9621762806946432	0.9971091735363126	3513113	3380234	3390034	0.8076923076923077	0.875	26	21	24
gsa	S3N2Bin_1000/output_recluster_bins/recluster_86.bin.0.fa	1036683	1.0	0.9968066131236618	4819552	4819552	4834992	1.0	0.8780487804878049	72	72	82
gsa	S3N2Bin_1000/output_recluster_bins/bin.65.fa	1036635	0.9695895213563456	0.9964438094043389	3358908	3256762	3268385	0.7674418604651163	0.8918918918918919	43	33	37
gsa	S3N2Bin_1000/output_recluster_bins/recluster_56.bin.1.fa	1053040	1.0	0.9959902748377669	7113249	7113249	7141886	1.0	0.8472222222222222	61	61	72
gsa	S3N2Bin_1000/output_recluster_bins/bin.133.fa	1035969	0.9895724635705451	0.9959700476892012	3631059	3593196	3607735	0.8936170212765957	0.9130434782608695	47	42	46
gsa	S3N2Bin_1000/output_recluster_bins/bin.41.fa	1139_CF	0.9994767723468563	0.9958598092220126	6047081	6043917	6069044	0.9534883720930233	0.5857142857142857	43	41	70
gsa	S3N2Bin_1000/output_recluster_bins/bin.72.fa	1030737	0.994153574374537	0.9950890151856666	3663606	3642187	3660162	0.847457627118644	0.8064516129032258	59	50	62
gsa	S3N2Bin_1000/output_recluster_bins/recluster_85.bin.2.fa	1139_CO	0.9993863479543388	0.9949627367419794	5723113	5719601	5748558	0.96	0.6153846153846154	50	48	78
gsa	S3N2Bin_1000/output_recluster_bins/recluster_64.bin.0.fa	1021_AP	0.9089344939687821	0.9949192743626291	7308640	6643075	6676999	0.47959183673469385	0.6619718309859155	98	47	71
gsa	S3N2Bin_1000/output_recluster_bins/recluster_9.bin.0.fa	1139_CJ	0.9997457332135397	0.9948594697096511	4636862	4635683	4659636	0.9230769230769231	0.4	13	12	30
gsa	S3N2Bin_1000/output_recluster_bins/bin.784.fa	1049035	0.988763789887064	0.9940445946986781	3171799	3136160	3154949	0.7777777777777778	0.7	27	21	30
gsa	S3N2Bin_1000/output_recluster_bins/recluster_141.bin.1.fa	1053031	1.0	0.9934990773868733	3775372	3775372	3800076	1.0	0.84375	27	27	32
gsa	S3N2Bin_1000/output_recluster_bins/recluster_85.bin.0.fa	1139_BF	0.9967930502815066	0.9931620980800095	6302874	6282661	6325917	0.9607843137254902	0.5384615384615384	51	49	91
gsa	S3N2Bin_1000/output_recluster_bins/recluster_213.bin.2.fa	1036701	1.0	0.9928379179168957	2216601	2216601	2232591	1.0	0.8392857142857143	47	47	56
gsa	S3N2Bin_1000/output_recluster_bins/bin.150.fa	1035906	0.9731840451203124	0.9922467639621777	2599982	2530261	2550032	0.6666666666666666	0.8	54	36	45
gsa	S3N2Bin_1000/output_recluster_bins/bin.357.fa	1048939	0.9837275238288842	0.9915232174108266	2981046	2932537	2957608	0.5	0.6086956521739131	28	14	23
gsa	S3N2Bin_1000/output_recluster_bins/recluster_64.bin.1.fa	1285_AD	1.0	0.9908861715226505	5669489	5669489	5721635	1.0	0.5426356589147286	70	70	129
gsa	S3N2Bin_1000/output_recluster_bins/recluster_24.bin.0.fa	1036800	0.99236537084343	0.989283478856161	4112315	4080919	4125126	0.96	0.9171974522292994	150	144	157
gsa	S3N2Bin_1000/output_recluster_bins/recluster_52.bin.1.fa	1287_BO	0.9874186783542392	0.9889852938598798	5428444	5360147	5419845	0.9493670886075949	0.5474452554744526	79	75	137
gsa	S3N2Bin_1000/output_recluster_bins/bin.35.fa	1036704	0.9928730339810817	0.9885867228143885	4133035	4103579	4150955	0.9722222222222222	0.8860759493670886	72	70	79
gsa	S3N2Bin_1000/output_recluster_bins/bin.107.fa	1286_BV	0.9935900020993342	0.9883010360112353	4339471	4311655	4362694	0.9090909090909091	0.4166666666666667	22	20	48
gsa	S3N2Bin_1000/output_recluster_bins/bin.104.fa	1030782	0.9443089764761512	0.9881707142046554	2508178	2368495	2396848	0.780952380952381	0.8367346938775511	105	82	98
gsa	S3N2Bin_1000/output_recluster_bins/recluster_213.bin.1.fa	1036731	0.9963588146925623	0.9875397573723305	2450301	2441379	2472183	0.9411764705882353	0.7441860465116279	34	32	43
gsa	S3N2Bin_1000/output_recluster_bins/bin.249.fa	1036716	0.9984590913418123	0.9867304686919735	2594573	2590575	2625413	0.9772727272727273	0.7543859649122807	44	43	57
gsa	S3N2Bin_1000/output_recluster_bins/bin.92.fa	1036680	0.9972092150606543	0.9862305506416034	4423845	4411499	4473091	0.96875	0.7045454545454546	64	62	88
gsa	S3N2Bin_1000/output_recluster_bins/bin.256.fa	1053049	1.0	0.9859902046442024	6506997	6506997	6599454	1.0	0.7761194029850746	52	52	67
gsa	S3N2Bin_1000/output_recluster_bins/bin.531.fa	1030905	1.0	0.9856568294828875	3067299	3067299	3111934	1.0	0.8823529411764706	15	15	17
gsa	S3N2Bin_1000/output_recluster_bins/bin.13.fa	1035981	0.9767523396777043	0.9853590596688764	2062143	2014203	2044131	0.7878787878787878	0.8666666666666667	33	26	30
gsa	S3N2Bin_1000/output_recluster_bins/bin.89.fa	1052950	1.0	0.985293261528621	5348227	5348227	5428056	1.0	0.8407079646017699	95	95	113
gsa	S3N2Bin_1000/output_recluster_bins/recluster_39.bin.1.fa	1036629	1.0	0.9838142159144262	2416048	2416048	2455797	1.0	0.8717948717948718	136	136	156
gsa	S3N2Bin_1000/output_recluster_bins/bin.28.fa	1036566	0.9902136291483754	0.9835678888242245	2928767	2900105	2948556	0.9172932330827067	0.8413793103448276	133	122	145
gsa	S3N2Bin_1000/output_recluster_bins/bin.377.fa	1220_X	0.9712340641324924	0.9834757385213135	3683593	3577631	3637742	0.3023255813953488	0.5909090909090909	43	13	22
gsa	S3N2Bin_1000/output_recluster_bins/recluster_43.bin.1.fa	1220_CF	0.9886236972286128	0.9812726923627245	4585321	4533157	4619671	0.9390243902439024	0.6015625	82	77	128
gsa	S3N2Bin_1000/output_recluster_bins/bin.15.fa	1048945	0.9247899592019736	0.9755962847988568	7618996	7045971	7222220	0.7541766109785203	0.8426666666666667	419	316	375
gsa	S3N2Bin_1000/output_recluster_bins/recluster_52.bin.0.fa	1035951	0.9745805550170631	0.9744597263879101	2733970	2664474	2734309	0.8765432098765432	0.8255813953488372	81	71	86
gsa	S3N2Bin_1000/output_recluster_bins/bin.269.fa	1030806	0.9997371289495809	0.9722382745735652	3971529	3970485	4083860	0.9642857142857143	0.7297297297297297	28	27	37
gsa	S3N2Bin_1000/output_recluster_bins/bin.199.fa	1036614	0.9755953023392501	0.97097949096129	2473827	2413454	2485587	0.9270833333333334	0.8811881188118812	96	89	101
gsa	S3N2Bin_1000/output_recluster_bins/recluster_113.bin.3.fa	1030896	1.0	0.9701914372513093	2896882	2896882	2985887	1.0	0.75	15	15	20
gsa	S3N2Bin_1000/output_recluster_bins/recluster_55.bin.2.fa	1053055	1.0	0.9694474420559052	4872660	4872660	5026224	1.0	0.8048780487804879	33	33	41
gsa	S3N2Bin_1000/output_recluster_bins/recluster_56.bin.0.fa	1052941	0.9991860917476229	0.9616490601115322	5272093	5267802	5477884	0.9849624060150376	0.7359550561797753	133	131	178
gsa	S3N2Bin_1000/output_recluster_bins/recluster_48.bin.1.fa	1285_BD	0.9962360887749268	0.9596435128413284	3207302	3195230	3329601	0.9887133182844243	0.79491833030853	443	438	551
gsa	S3N2Bin_1000/output_recluster_bins/bin.12.fa	1048861	1.0	0.9522818801660676	9276493	9276493	9741331	1.0	0.6911764705882353	94	94	136
gsa	S3N2Bin_1000/output_recluster_bins/recluster_322.bin.2.fa	1285_CF	1.0	0.949503674803574	3727421	3727421	3925652	1.0	0.625	15	15	24
gsa	S3N2Bin_1000/output_recluster_bins/recluster_3.bin.1.fa	1048870	0.9989560670519056	0.9325468195198462	9958494	9948098	10667666	0.9969199178644764	0.7000720980533526	1948	1942	2774
gsa	S3N2Bin_1000/output_recluster_bins/bin.37.fa	1049083	0.9943030535060235	0.9197031129894291	4607556	4581307	4981289	0.9977220956719818	0.6646433990895296	878	876	1318
gsa	S3N2Bin_1000/output_recluster_bins/recluster_9.bin.2.fa	1285_AK	0.9915980746909338	0.900534411298515	4224984	4189486	4652222	0.9862511457378552	0.6548995739500914	1091	1076	1643
gsa	S3N2Bin_1000/output_recluster_bins/recluster_7.bin.0.fa	1049011	0.9219800521544259	0.8923782452209972	3722407	3431985	3845886	0.8611898016997167	0.642706131078224	353	304	473
gsa	S3N2Bin_1000/output_recluster_bins/bin.38.fa	1052953	0.9944508202956753	0.8731940583682354	3654414	3634135	4161887	0.9902597402597403	0.5974534769833496	616	610	1021
gsa	S3N2Bin_1000/output_recluster_bins/recluster_7.bin.1.fa	1048978	0.918264859810728	0.7877222074508272	3094067	2841173	3606821	0.9239543726235742	0.54	789	729	1350
