,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, root (UID1),5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,179,122,24,phylum,0.98,0.66,1.0,0.32,0.77,0.79,0.52,False
maxbin2.002, f__Lachnospiraceae (UID1286),57, 420, 207,205, 212,3,0,0, 0, 56.68,0.50,66.67,1975,1845,79,class,0.97,0.9,0.98,0.05,0.11,0.92,0.84,False
maxbin2.003, k__Bacteria (UID203), 5449,103,57, 76,26,1,0,0, 0, 35.09,1.75, 0.00,1260,1203,84,phylum,1.0,0.95,0.96,0.1,0.21,0.91,0.87,False
maxbin2.004, f__Lachnospiraceae (UID1286),57, 420, 207,205, 179,33, 3,0, 0, 53.75, 10.33, 0.00,1788,1698,98,phylum,0.99,0.94,1.0,0.15,0.35,0.88,0.83,False
maxbin2.005, k__Bacteria (UID203), 5449,104,58, 46,39,16, 3,0, 0, 48.28,4.20,48.00,1985,1886,109,phylum,1.0,0.95,0.9,0.06,0.14,0.87,0.82,False
maxbin2.006, k__Bacteria (UID203), 5449,102,56, 78,13,11, 0,0, 0,7.22,3.80,100.00,612,580,163,class,0.95,0.9,1.0,0.08,0.16,0.9,0.81,False
maxbin2.007,o__Bacteroidales (UID2657),160, 492, 269,296, 184,12, 0,0, 0, 29.00,0.73,41.67,1320,1261,90,phylum,1.0,0.95,1.0,0.18,0.42,0.94,0.89,False
maxbin2.008,o__Bacteroidales (UID2654),163, 485, 265,297, 188,0,0,0, 0, 46.31,0.00, 0.00,2018,1947,87,family,0.91,0.88,1.0,0.02,0.05,0.97,0.86,False
maxbin2.009,k__Bacteria (UID2372), 131, 177, 106,117,57,3,0,0, 0, 27.04,2.36, 0.00,1609,1523,156,phylum,1.0,0.95,0.99,0.4,0.92,0.9,0.85,False
maxbin2.010,o__Clostridiales (UID1212),172, 261, 147, 74, 173,13, 1,0, 0, 81.38,6.98,62.50,1960,1891,228,kingdom,1.0,0.96,0.0,0.0,0.0,0.86,0.83,True
maxbin2.011, f__Lachnospiraceae (UID1286),57, 420, 207, 15, 392,13, 0,0, 0, 98.15,3.57, 0.00,2716,2658,97,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
maxbin2.012, k__Bacteria (UID203), 5449,102,56, 95,6, 0,1,0, 0,7.31,3.57,100.00,1557,1475,329,phylum,0.99,0.94,0.98,0.32,0.82,0.91,0.85,False
maxbin2.013,o__Clostridiales (UID1212),172, 263, 149, 1,256,6,0,0, 0, 99.33,2.48, 0.00,2094,1965,44,family,0.95,0.89,0.1,0.18,0.45,0.89,0.79,True
maxbin2.014, f__Bifidobacteriaceae (UID1458), 77, 464, 220, 9,439,16, 0,0, 0, 96.93,2.49,37.50,1644,1596,180,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.93,True
maxbin2.015,k__Bacteria (UID2372), 131, 177, 106, 32, 132,11, 2,0, 0, 93.13,8.39, 5.88,3139,2887,327,phylum,0.98,0.9,0.9,0.06,0.13,0.84,0.76,False
maxbin2.016,o__Clostridiales (UID1212),172, 261, 147, 70, 160,28, 3,0, 0, 83.04, 12.19,70.27,2372,2292,415,family,0.96,0.93,0.31,0.02,0.05,0.94,0.88,True
maxbin2.017, p__Actinobacteria (UID2112), 31, 211, 124, 65, 145,1,0,0, 0, 59.35,0.40, 0.00,1398,1332,254,phylum,0.99,0.95,0.34,0.02,0.05,0.93,0.89,True
maxbin2.018,o__Clostridiales (UID1212),172, 263, 149, 4,253,6,0,0, 0, 97.32,3.02, 0.00,2503,2371,106,genus,0.83,0.79,0.76,0.2,0.53,0.95,0.75,False
maxbin2.019, f__Lachnospiraceae (UID1286),57, 420, 207, 34, 378,8,0,0, 0, 92.27,1.69,50.00,3859,3690,316,class,0.97,0.93,0.96,0.03,0.06,0.93,0.87,False
maxbin2.020, k__Bacteria (UID203), 5449,102,56, 31,51,8,11, 1, 0, 86.79, 18.66,91.49,2209,2136,196,family,0.96,0.92,0.27,0.03,0.05,0.93,0.86,True
maxbin2.021,o__Clostridiales (UID1212),172, 261, 147, 10, 239,11, 1,0, 0, 93.88,5.78,28.57,2348,2224,75,genus,0.91,0.87,0.39,0.1,0.22,0.95,0.83,True
maxbin2.022,o__Clostridiales (UID1212),172, 263, 149, 6,245,12, 0,0, 0, 97.94,1.55,58.33,2401,2364,33,family,0.96,0.94,0.11,0.03,0.06,0.97,0.91,True
maxbin2.023, k__Bacteria (UID203), 5449,104,58, 85,19,0,0,0, 0, 29.31,0.00, 0.00,694,672,149,phylum,1.0,0.96,0.22,0.02,0.05,0.92,0.89,True
maxbin2.024,o__Clostridiales (UID1212),172, 261, 147,114,86,53, 8,0, 0, 60.74, 30.85,74.03,2215,2153,223,family,0.95,0.92,0.27,0.03,0.05,0.91,0.84,True
maxbin2.025, k__Bacteria (UID203), 5449,102,56, 51,27,17, 6,1, 0, 74.63, 48.04,82.93,2320,2285,154,family,0.97,0.95,0.17,0.03,0.06,0.88,0.84,True
maxbin2.026, k__Bacteria (UID203), 5449,102,56, 92,9, 1,0,0, 0, 13.39,1.79,100.00,3471,2914,585,phylum,0.99,0.83,0.86,0.15,0.37,0.81,0.67,False
maxbin2.027, k__Bacteria (UID203), 5449,104,58, 95,8, 1,0,0, 0, 12.23,1.72,100.00,948,885,245,genus,0.85,0.79,0.71,0.03,0.05,0.93,0.74,False
maxbin2.028, f__Lachnospiraceae (UID1286),57, 420, 207, 24, 321,57, 18, 0, 0, 95.61, 24.85,12.61,4607,4421,477,genus,0.84,0.81,0.8,0.36,1.32,0.95,0.77,False
maxbin2.029, k__Bacteria (UID203), 5449,104,58, 93,11,0,0,0, 0, 17.24,0.00, 0.00,566,560,167,class,0.98,0.97,1.0,0.11,0.25,0.95,0.92,False
maxbin2.030, f__Lachnospiraceae (UID1256),33, 333, 171,244,84,5,0,0, 0, 23.98,1.17, 0.00,550,536,24,genus,0.91,0.88,0.96,0.26,0.61,0.99,0.87,False
maxbin2.031, f__Lachnospiraceae (UID1256),33, 333, 171,255,70,8,0,0, 0, 15.67,1.75, 0.00,392,384,30,genus,0.9,0.88,0.95,0.13,0.29,0.98,0.86,False
maxbin2.032, k__Bacteria (UID203), 5449,103,57, 85,16,2,0,0, 0, 28.07,1.75,50.00,1283,1258,48,genus,0.89,0.87,0.94,0.28,0.68,0.98,0.86,False
maxbin2.033,o__Clostridiales (UID1212),172, 261, 147, 2, 94, 160, 4,1, 0, 99.32, 76.18, 6.18,4452,4258,527,genus,0.85,0.81,0.59,0.45,1.52,0.82,0.66,False
maxbin2.034, root (UID1),5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,3760,3142,466,phylum,0.98,0.82,0.92,0.15,0.34,0.81,0.66,False
maxbin2.035, g__Bacteroides (UID2691),33, 839, 309, 50, 743,45, 1,0, 0, 94.06,8.89,39.58,5621,5357,299,family,0.89,0.85,0.98,0.04,0.08,0.94,0.8,False
maxbin2.036, k__Bacteria (UID203), 5449,103,57, 56,23,24, 0,0, 0, 67.70, 36.84,25.00,2240,2183,126,genus,0.89,0.87,0.81,0.46,1.67,0.96,0.83,False
maxbin2.037, f__Bifidobacteriaceae (UID1462), 65, 476, 217, 1,402,60, 11, 2, 0, 99.94, 19.88,36.19,2871,2652,273,kingdom,1.0,0.92,0.0,0.0,0.0,0.9,0.83,True
maxbin2.038,o__Bacteroidales (UID2657),160, 492, 269, 30, 415,44, 3,0, 0, 93.31,8.67, 7.55,5044,4607,335,genus,0.76,0.69,1.0,0.04,0.08,0.96,0.66,False
maxbin2.039,o__Bacteroidales (UID2657),160, 492, 269, 67, 399,23, 2,1, 0, 88.62,6.38,14.29,3073,2958,276,order,0.96,0.92,0.98,0.17,0.43,0.94,0.86,False
maxbin2.040, k__Bacteria (UID203), 5449,102,56, 56,45,0,1,0, 0, 66.72,3.57,100.00,1922,1881,310,genus,0.92,0.9,0.87,0.02,0.05,0.91,0.82,False
maxbin2.041, k__Bacteria (UID203), 5449,103,57, 12,59,32, 0,0, 0, 80.70, 14.04,25.00,2402,2338,228,genus,0.85,0.82,0.68,0.08,0.18,0.96,0.79,False
maxbin2.042, k__Bacteria (UID203), 5449,104,58, 0, 68,15, 14, 7, 0, 100.00,24.69, 3.03,2084,2033,168,family,0.93,0.91,1.0,0.02,0.05,0.97,0.88,False
maxbin2.043, k__Bacteria (UID203), 5449,104,58, 1, 85,11, 4,2, 1, 98.28, 16.38, 2.00,2182,2104,266,family,0.95,0.92,0.99,0.15,0.35,0.95,0.87,False
maxbin2.044, f__Lachnospiraceae (UID1255),90, 354, 174,119, 231,4,0,0, 0, 76.06,0.78,75.00,1998,1904,208,genus,0.77,0.74,0.13,0.66,3.11,0.68,0.5,True
maxbin2.045,o__Clostridiales (UID1226),155, 278, 158, 10, 229,39, 0,0, 0, 96.99, 14.14, 7.69,2741,2546,182,genus,0.75,0.69,0.35,0.28,0.83,0.76,0.52,True
maxbin2.046, k__Bacteria (UID203), 5449,103,57, 9, 57,34, 3,0, 0, 85.96, 39.43,34.88,3909,3741,433,genus,0.89,0.85,0.48,0.37,1.25,0.9,0.76,False
maxbin2.047,k__Bacteria (UID2372), 131, 176, 105, 7,157,11, 1,0, 0, 94.29,9.52,14.29,2469,2213,303,order,0.93,0.83,0.33,0.45,1.17,0.64,0.53,True
maxbin2.048, k__Bacteria (UID203), 5449,104,58, 51,25,19, 7,2, 0, 34.40, 20.82,30.77,466,449,156,genus,0.9,0.87,0.69,0.39,1.44,0.93,0.81,False
maxbin2.049, p__Proteobacteria (UID3887),1487,255, 158, 2,228,22, 3,0, 0, 98.73,8.51, 0.00,3249,3008,502,phylum,1.0,0.92,0.94,0.24,0.66,0.91,0.83,False
maxbin2.050,o__Clostridiales (UID1212),172, 263, 149,152,86,20, 5,0, 0, 40.53,9.18,11.43,3233,3029,728,order,0.93,0.87,0.97,0.27,0.79,0.89,0.77,False
maxbin2.051, k__Bacteria (UID203), 5449,102,56, 72,24,4,2,0, 0, 32.44, 11.96,20.00,4894,4458,1440,phylum,0.97,0.89,0.91,0.03,0.05,0.78,0.69,False
maxbin2.052, p__Firmicutes (UID1022),100, 295, 158,123, 150,21, 1,0, 0, 51.87,8.74, 0.00,2533,2358,463,order,0.96,0.89,0.9,0.4,0.99,0.88,0.78,False
