,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1047,1001,145,phylum,0.99,0.94,0.96,0.24,0.57,0.92,0.87,False
bin.1,f__Lachnospiraceae (UID1256), 33, 333, 171,159, 170, 4,0, 0, 0, 49.71,1.35,50.00,1280,1255,271,genus,0.94,0.92,0.67,0.02,0.05,0.98,0.9,False
bin.10, f__Lachnospiraceae (UID1256), 33, 333, 171,273,60, 0,0, 0, 0, 15.54,0.00, 0.00,592,581,144,genus,0.93,0.91,0.69,0.06,0.12,0.98,0.9,False
bin.103,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,268,216,26,phylum,0.99,0.79,0.9,0.47,1.38,0.66,0.53,False
bin.109,k__Bacteria (UID203),5449,104,58,103,1,0,0, 0, 0,1.72,0.00, 0.00,225,223,18,phylum,0.98,0.97,1.0,0.4,0.92,0.95,0.93,False
bin.11, o__Selenomonadales (UID1024), 64, 334, 167, 11, 316, 6,1, 0, 0, 94.81,3.69,44.44,2351,2295,299,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.92,True
bin.12, p__Actinobacteria (UID2112),31, 211, 124, 47, 160, 4,0, 0, 0, 68.23,2.69,25.00,1827,1778,327,genus,0.88,0.86,0.98,0.06,0.13,0.95,0.82,False
bin.13,o__Bacteroidales (UID2657), 160, 492, 269,293, 199, 0,0, 0, 0, 41.47,0.00, 0.00,1552,1528,396,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.96,True
bin.14,o__Clostridiales (UID1212), 172, 263, 149, 36, 225, 2,0, 0, 0, 83.20,0.50, 0.00,1833,1675,178,class,0.94,0.86,0.11,0.46,0.99,0.64,0.54,True
bin.15, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,786,666,147,phylum,0.98,0.83,0.8,0.03,0.07,0.71,0.58,False
bin.16,k__Bacteria (UID2372),131, 177, 106, 15, 157, 5,0, 0, 0, 94.61,2.59, 0.00,1682,1593,104,class,0.97,0.92,0.14,0.3,0.82,0.65,0.6,True
bin.17,o__Bacteroidales (UID2621), 198, 427, 260,159, 266, 2,0, 0, 0, 64.05,0.77, 0.00,2255,2220,506,kingdom,1.0,0.98,0.0,0.0,0.0,0.99,0.97,True
bin.18,k__Bacteria (UID2372),131, 177, 106, 1,176, 0,0, 0, 0, 99.06,0.00, 0.00,2336,2255,117,family,0.93,0.89,0.36,0.06,0.14,0.95,0.85,True
bin.2, o__Bacteroidales (UID2654), 163, 485, 265, 74, 404, 7,0, 0, 0, 88.78,1.31,42.86,3119,3025,417,kingdom,1.0,0.97,0.0,0.0,0.0,0.97,0.94,True
bin.20, f__Lachnospiraceae (UID1256), 33, 333, 171, 93, 234, 6,0, 0, 0, 70.34,1.47,33.33,1707,1654,321,family,0.97,0.94,0.21,0.04,0.09,0.98,0.92,True
bin.23, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,902,816,88,genus,0.64,0.58,0.34,0.34,1.18,0.84,0.49,True
bin.24,o__Clostridiales (UID1212), 172, 263, 149, 42, 220, 1,0, 0, 0, 81.66,0.67, 0.00,1812,1748,238,family,0.95,0.91,0.31,0.02,0.05,0.97,0.89,True
bin.26,o__Bacteroidales (UID2657), 160, 492, 269, 12, 473, 7,0, 0, 0, 98.72,1.69,57.14,2979,2898,147,kingdom,1.0,0.97,0.0,0.0,0.0,0.97,0.94,True
bin.27,o__Clostridiales (UID1212), 172, 263, 149, 90, 172, 1,0, 0, 0, 67.17,0.67, 0.00,1443,1422,267,genus,0.92,0.9,0.28,0.03,0.06,0.97,0.88,True
bin.28,o__Clostridiales (UID1212), 172, 263, 149, 3,260, 0,0, 0, 0, 98.66,0.00, 0.00,2272,2245,142,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.95,True
bin.29,o__Clostridiales (UID1212), 172, 261, 147, 56, 175, 29, 1, 0, 0, 86.87, 15.28,59.38,2485,2346,199,family,0.95,0.89,0.25,0.07,0.16,0.84,0.75,True
bin.31, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,536,509,93,genus,0.8,0.76,0.49,0.85,8.69,0.96,0.73,False
bin.32, f__Lachnospiraceae (UID1286), 57, 420, 207, 24, 390, 6,0, 0, 0, 92.43,1.43,66.67,2094,2055,303,genus,0.96,0.94,0.23,0.02,0.04,0.97,0.92,True
bin.33, k__Bacteria (UID203),5449,102,56, 87,15, 0,0, 0, 0, 16.56,0.00, 0.00,471,445,132,family,0.93,0.88,0.32,0.14,0.32,0.74,0.65,True
bin.34, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,737,547,117,phylum,0.98,0.73,0.84,0.11,0.26,0.71,0.52,False
bin.35,o__Clostridiales (UID1212), 172, 261, 147, 58, 195, 8,0, 0, 0, 85.87,3.07,87.50,1924,1895,223,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.93,True
bin.36, c__Deltaproteobacteria (UID3218), 61, 284, 169, 5,276, 3,0, 0, 0, 97.34,1.78, 0.00,2223,2148,134,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.93,True
bin.39,o__Clostridiales (UID1212), 172, 263, 149, 1,262, 0,0, 0, 0, 99.33,0.00, 0.00,2580,2483,74,genus,0.89,0.86,0.56,0.06,0.12,0.97,0.83,False
bin.4,k__Bacteria (UID203),5449,102,56, 75,26, 1,0, 0, 0, 41.07,1.79,100.00,1475,1451,273,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.94,True
bin.40, p__Proteobacteria (UID3887), 1487,256, 160, 3,251, 2,0, 0, 0, 98.44,1.25, 0.00,2047,1904,95,order,0.89,0.83,0.45,0.05,0.1,0.65,0.54,False
bin.41,o__Clostridiales (UID1212), 172, 261, 147, 61, 182, 18, 0, 0, 0, 78.17,7.56,77.78,2281,2168,253,family,0.95,0.9,0.19,0.03,0.06,0.86,0.78,True
bin.42, k__Bacteria (UID203),5449,104,58, 75,29, 0,0, 0, 0, 28.61,0.00, 0.00,860,781,210,class,0.95,0.86,0.22,0.16,0.37,0.63,0.54,True
bin.43,o__Clostridiales (UID1212), 172, 261, 147, 45, 212, 4,0, 0, 0, 83.43,1.47,75.00,2064,2020,300,genus,0.94,0.92,0.68,0.04,0.08,0.97,0.9,False
bin.44,o__Bacteroidales (UID2657), 160, 491, 268, 8,468, 15, 0, 0, 0, 97.80,1.63,60.00,3087,2877,181,phylum,0.99,0.92,0.85,0.02,0.04,0.94,0.87,False
bin.45, f__Lachnospiraceae (UID1286), 57, 420, 207, 13, 407, 0,0, 0, 0, 96.77,0.00, 0.00,3168,3045,220,genus,0.91,0.87,0.37,0.06,0.14,0.95,0.82,True
bin.46, p__Proteobacteria (UID3887), 1487,256, 161, 13, 242, 1,0, 0, 0, 92.24,0.62, 0.00,2115,2066,310,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
bin.47, f__Lachnospiraceae (UID1286), 57, 420, 207, 6,397, 17, 0, 0, 0, 98.33,3.13,41.18,2760,2688,163,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.93,True
bin.49, f__Bifidobacteriaceae (UID1458),77, 464, 220, 40, 421, 3,0, 0, 0, 92.47,0.24,33.33,1753,1684,192,kingdom,1.0,0.96,0.0,0.0,0.0,0.94,0.9,True
bin.5, o__Bacteroidales (UID2657), 160, 492, 269,246, 246, 0,0, 0, 0, 52.25,0.00, 0.00,1722,1676,425,genus,0.97,0.95,0.7,0.04,0.08,0.97,0.92,False
bin.50,g__Campylobacter (UID3076),40, 926, 174, 4,919, 3,0, 0, 0, 99.82,0.21, 0.00,1736,1698,84,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.92,True
bin.51, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,367,321,61,class,0.92,0.8,0.97,0.15,0.35,0.8,0.65,False
bin.52, k__Bacteria (UID203),5449,104,58,101,3,0,0, 0, 0,0.85,0.00, 0.00,305,269,62,phylum,0.97,0.85,0.95,0.43,0.96,0.76,0.65,False
bin.57, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,308,258,41,genus,0.72,0.6,0.45,0.77,5.28,0.68,0.41,False
bin.59,o__Clostridiales (UID1226), 155, 278, 158, 8,264, 6,0, 0, 0, 97.94,3.18,100.00,3273,3186,176,family,0.96,0.94,0.34,0.09,0.21,0.95,0.9,True
bin.6, o__Clostridiales (UID1212), 172, 263, 149,190,72, 1,0, 0, 0, 27.31,0.06, 0.00,478,457,124,family,0.97,0.93,0.48,0.13,0.31,0.94,0.87,False
bin.67, k__Bacteria (UID203),5449,103,57, 90,13, 0,0, 0, 0,8.29,0.00, 0.00,244,242,74,genus,0.97,0.96,1.0,0.02,0.04,0.99,0.95,False
bin.68,o__Clostridiales (UID1212), 172, 263, 149, 3,259, 1,0, 0, 0, 97.99,0.34, 0.00,2049,2004,44,class,0.97,0.95,1.0,0.03,0.06,0.95,0.9,False
bin.8, o__Clostridiales (UID1226), 155, 278, 158,159, 116, 3,0, 0, 0, 39.09,0.10, 0.00,1074,1050,248,genus,0.94,0.92,0.19,0.07,0.16,0.96,0.88,True
bin.9,p__Actinobacteria (UID2112),31, 211, 124, 54, 154, 3,0, 0, 0, 73.22,1.41,33.33,1538,1379,272,genus,0.8,0.72,0.17,0.54,2.78,0.68,0.49,True
bin.91,p__Bacteroidetes (UID2605), 350, 314, 208, 12, 300, 2,0, 0, 0, 95.19,0.96, 0.00,2239,2205,18,family,0.96,0.94,0.08,0.04,0.08,0.94,0.88,True
recluster_38.bin.0, g__Prevotella (UID2724),55, 567, 296, 14, 534, 19, 0, 0, 0, 98.07,3.38,26.32,2901,2696,124,family,0.94,0.87,0.17,0.07,0.14,0.82,0.72,True
recluster_38.bin.1, g__Prevotella (UID2724),55, 567, 296, 35, 526, 5,1, 0, 0, 95.07,1.97, 0.00,3042,2750,104,family,0.91,0.83,0.09,0.07,0.15,0.77,0.64,True
recluster_48.bin.0, p__Firmicutes (UID1022), 100, 295, 158, 2,293, 0,0, 0, 0, 99.37,0.00, 0.00,1876,1751,17,phylum,0.96,0.89,0.94,0.04,0.08,0.68,0.6,False
recluster_48.bin.1,o__Bacteroidales (UID2716),92, 487, 270, 6,473, 6,2, 0, 0, 98.15,2.22, 0.00,3205,2903,105,class,0.96,0.87,0.96,0.04,0.09,0.93,0.81,False
