sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	S16/output_recluster_bins/recluster_3.bin.0.fa	OTU_97.31367.0	1.0	1.0	1986730	1986730	1986730	1.0	1.0	2	2	2
gsa	S16/output_recluster_bins/bin.9.fa	OTU_97.41892.1	0.9928784930848489	1.0	1679139	1667181	1667181	0.16666666666666666	1.0	12	2	2
gsa	S16/output_recluster_bins/recluster_5.bin.0.fa	OTU_97.14171.0	0.9126919497627521	1.0	3112989	2841200	2841200	0.047619047619047616	1.0	21	1	1
gsa	S16/output_recluster_bins/recluster_3.bin.6.fa	OTU_97.44237.0	1.0	1.0	2616381	2616381	2616381	1.0	1.0	1	1	1
gsa	S16/output_recluster_bins/recluster_0.bin.2.fa	OTU_97.31767.0	0.32541923805381107	1.0	8827920	2872775	2872775	0.009259259259259259	1.0	108	1	1
gsa	S16/output_recluster_bins/recluster_3.bin.5.fa	OTU_97.27214.0	1.0	1.0	2748517	2748517	2748517	1.0	1.0	1	1	1
gsa	S16/output_recluster_bins/recluster_1.bin.10.fa	OTU_97.37739.0	0.9992008045186556	1.0	2780296	2778074	2778074	0.3333333333333333	1.0	3	1	1
gsa	S16/output_recluster_bins/recluster_3.bin.4.fa	OTU_97.25856.0	0.8407441018838533	1.0	3623106	3046105	3046105	0.03571428571428571	1.0	56	2	2
gsa	S16/output_recluster_bins/recluster_1.bin.12.fa	OTU_97.36183.0	0.4995018098135497	1.0	5646438	2820406	2820406	0.2	1.0	5	1	1
gsa	S16/output_recluster_bins/recluster_3.bin.1.fa	OTU_97.34663.1	0.9873995556192767	1.0	2692286	2658362	2658362	0.14285714285714285	1.0	7	1	1
gsa	S16/output_recluster_bins/recluster_1.bin.1.fa	OTU_97.45246.0	0.9994218402070382	1.0	2037499	2036321	2036321	0.5	1.0	2	1	1
gsa	S16/output_recluster_bins/recluster_1.bin.9.fa	OTU_97.34817.0	0.9988298411955207	1.0	2562900	2559901	2559901	0.5	1.0	2	1	1
gsa	S16/output_recluster_bins/recluster_1.bin.3.fa	OTU_97.42098.0	0.9868879574613236	1.0	2700037	2664634	2664634	0.16666666666666666	1.0	12	2	2
gsa	S16/output_recluster_bins/recluster_3.bin.3.fa	OTU_97.41463.0	1.0	1.0	2820707	2820707	2820707	1.0	1.0	4	4	4
gsa	S16/output_recluster_bins/recluster_1.bin.5.fa	OTU_97.37297.0	0.9866432126416016	1.0	2715099	2678834	2678834	0.5	1.0	8	4	4
gsa	S16/output_recluster_bins/recluster_1.bin.0.fa	OTU_97.36530.0	0.9786337046585535	0.9990903508213665	3063891	2998427	3001157	0.07692307692307693	0.3333333333333333	13	1	3
gsa	S16/output_recluster_bins/bin.18.fa	OTU_97.35048.0	0.9993847842626565	0.9982722168888362	2561703	2560127	2564558	0.8571428571428571	0.8571428571428571	7	6	7
gsa	S16/output_recluster_bins/recluster_1.bin.14.fa	OTU_97.7235.0	0.9995964991532241	0.9980707524927833	2778185	2777064	2782432	0.5	0.3333333333333333	2	1	3
