sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S6_metabat2.9.fa	OTU_97.30766.0	0.9203036848083118	1.0	3007592	2767898	2767898	0.07692307692307693	1.0	13	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S6_metabat2.2.fa	OTU_97.20.0	1.0	1.0	2300990	2300990	2300990	1.0	1.0	1	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S6_metabat2.5.fa	OTU_97.45053.0	0.3382759053897106	1.0	5659469	1914462	1914462	0.0136986301369863	1.0	73	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S6_metabat2.4.fa	OTU_97.30560.0	0.5044432244337935	1.0	4415262	2227249	2227249	0.5	1.0	2	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S6_metabat2.44.fa	OTU_97.26542.0	0.9993010253803792	1.0	4289140	4286142	4286142	0.75	1.0	4	3	3
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S6_metabat2.43.fa	OTU_97.42987.0	0.925321762255847	1.0	2728412	2524659	2524659	0.5	1.0	2	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S6_metabat2.16.fa	OTU_97.39153.1	0.24882824280508545	1.0	8743919	2175734	2175734	0.004405286343612335	1.0	227	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S6_metabat2.40.fa	OTU_97.23667.1	1.0	1.0	2167881	2167881	2167881	1.0	1.0	1	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S6_metabat2.3.fa	OTU_97.44484.0	0.500548315212956	1.0	3528992	1766431	1766431	0.5	1.0	2	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S6_metabat2.19.fa	OTU_97.38106.0	0.1739903317707532	1.0	12488533	2172884	2172884	0.002840909090909091	1.0	352	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S6_metabat2.1.fa	OTU_97.42878.0	1.0	1.0	2349493	2349493	2349493	1.0	1.0	1	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S6_metabat2.20.fa	OTU_97.36692.0	0.3476879926453071	1.0	6841890	2378843	2378843	0.014084507042253521	1.0	71	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S6_metabat2.37.fa	OTU_97.20226.0	0.502151689837596	1.0	4713737	2367011	2367011	0.011235955056179775	1.0	89	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S6_metabat2.11.fa	OTU_97.42422.0	0.47309378728151236	1.0	4517990	2137433	2137433	0.05555555555555555	1.0	18	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S6_metabat2.30.fa	OTU_97.44958.0	0.3518186487629722	1.0	5030768	1769918	1769918	0.018867924528301886	1.0	53	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S6_metabat2.38.fa	OTU_97.5278.0	1.0	0.9980868026829696	2265679	2265679	2270022	1.0	0.9324324324324325	69	69	74
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S6_metabat2.31.fa	OTU_97.1270.0	1.0	0.9970682305113093	2270107	2270107	2276782	1.0	0.9428571428571428	66	66	70
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S6_metabat2.41.fa	OTU_97.1704.0	0.9920530023187717	0.9961530482867329	2507362	2487436	2497042	0.8333333333333334	0.8333333333333334	6	5	6
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S6_metabat2.22.fa	OTU_97.143.0	0.986421343622355	0.9958011945820102	3323672	3278541	3292365	0.9891304347826086	0.9285714285714286	92	91	98
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S6_metabat2.32.fa	OTU_97.39365.0	0.9879051948088187	0.9956135458428751	4300524	4248510	4267228	0.9357798165137615	0.918918918918919	109	102	111
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S6_metabat2.35.fa	OTU_97.44565.0	0.8332444291912828	0.9954891789497361	2039650	1699527	1707228	0.8571428571428571	0.8888888888888888	56	48	54
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S6_metabat2.18.fa	OTU_97.42502.0	0.5071089986702482	0.9934412838867417	3904488	1980001	1993073	0.9864864864864865	0.948051948051948	74	73	77
