,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
10924,k__Bacteria (UID203),5449, 95,49, 95,0,0, 0, 0, 0,0.00,0.00, 0.00,346,148,15,kingdom,1.0,0.43,0.13,0.04,0.08,0.41,0.18,True
11033,k__Bacteria (UID203),5449,104,58,104,0,0, 0, 0, 0,0.00,0.00, 0.00,2035,2001,94,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
14938,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,4664,1997,485,kingdom,1.0,0.43,0.53,0.08,0.17,0.5,0.21,False
15311,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,301,97,1,kingdom,1.0,0.32,0.0,0.07,0.15,0.37,0.12,True
15707,k__Bacteria (UID203),5449,104,58,104,0,0, 0, 0, 0,0.00,0.00, 0.00,907,901,82,kingdom,1.0,0.99,0.0,0.0,0.0,0.98,0.97,True
16663,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,465,212,17,kingdom,1.0,0.46,0.0,0.05,0.11,0.41,0.19,True
17282,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,366,363,28,kingdom,1.0,0.99,0.0,0.0,0.0,0.98,0.97,True
3293, c__Gammaproteobacteria (UID4443),356, 448, 269,448,0,0, 0, 0, 0,0.00,0.00, 0.00,3101,3022,245,genus,0.89,0.86,0.26,0.05,0.11,0.76,0.65,True
7489, c__Gammaproteobacteria (UID4761), 52, 693, 297,693,0,0, 0, 0, 0,0.00,0.00, 0.00,2459,2431,27,kingdom,1.0,0.99,0.0,0.0,0.0,0.95,0.94,True
7516, k__Bacteria (UID203),5449,104,58,104,0,0, 0, 0, 0,0.00,0.00, 0.00,5121,5021,330,genus,0.95,0.93,0.91,0.47,0.99,0.97,0.9,False
848, k__Bacteria (UID2570),433, 267, 178, 0,267, 0, 0, 0, 0, 100.00, 0.00, 0.00,2867,2745,43,genus,0.89,0.85,0.13,0.02,0.05,0.86,0.74,True
