,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001,p__Cyanobacteria (UID2143), 129, 472, 368,318, 146,8,0,0,0, 32.53,1.81,50.00,804,784,314,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
maxbin2.002, k__Bacteria (UID203),5449,104,58, 79,22,3,0,0,0, 32.55,4.31,66.67,737,712,283,phylum,0.99,0.96,0.94,0.3,0.77,0.68,0.65,False
maxbin2.003, k__Bacteria (UID203),5449,104,58, 86,17,1,0,0,0, 11.74,0.16, 0.00,453,429,205,genus,0.79,0.75,0.99,0.5,1.55,0.87,0.65,False
maxbin2.004,s__algicola (UID2846), 47, 571, 303,365, 171,31, 4,0,0, 33.32,6.80, 6.98,926,872,398,class,0.93,0.87,0.97,0.4,1.41,0.69,0.6,False
maxbin2.005, p__Proteobacteria (UID3214), 2231,190, 119,137,45,8,0,0,0, 22.51,2.82, 0.00,874,821,373,family,0.92,0.87,1.0,0.41,1.55,0.82,0.71,False
maxbin2.006, k__Bacteria (UID203),5449,103,58, 31,48,21, 3,0,0, 55.02, 22.12, 6.67,1305,1256,460,family,0.81,0.78,0.98,0.61,2.22,0.76,0.59,False
maxbin2.007, k__Bacteria (UID203),5449,104,58, 87,12,5,0,0,0, 24.48,8.62, 0.00,929,887,357,order,0.88,0.84,0.97,0.57,2.39,0.72,0.6,False
maxbin2.008, p__Euryarchaeota (UID3), 148, 188, 125, 22, 157,9,0,0,0, 84.49,1.29,100.00,1447,1280,121,phylum,0.95,0.84,0.23,0.04,0.07,0.62,0.52,True
maxbin2.009, k__Bacteria (UID203),5449,104,58, 27,45,24, 7,1,0, 65.52, 40.60,11.76,1592,1503,636,phylum,0.99,0.93,0.97,0.51,1.97,0.73,0.68,False
maxbin2.010, k__Bacteria (UID203),5449,104,58, 74,29,1,0,0,0, 29.65,1.72, 0.00,1678,1639,717,order,0.92,0.9,1.0,0.06,0.12,0.85,0.76,False
maxbin2.011, k__Bacteria (UID203),5449,104,58, 72,23,6,2,1,0, 48.28, 20.69, 5.56,1698,1589,653,phylum,0.98,0.92,0.94,0.51,1.79,0.65,0.59,False
maxbin2.012,k__Archaea (UID2),207, 149, 107, 80,67,2,0,0,0, 46.47,1.87,100.00,909,820,217,genus,0.84,0.76,1.0,0.1,0.23,0.64,0.49,False
maxbin2.013, p__Euryarchaeota (UID3), 148, 188, 125, 39, 129,19, 1,0,0, 72.74,8.23,36.36,1678,1494,361,family,0.86,0.77,0.98,0.03,0.06,0.64,0.49,False
maxbin2.014, k__Bacteria (UID203),5449,103,58, 87,14,2,0,0,0, 22.41,3.45, 0.00,1264,1194,479,phylum,0.96,0.91,0.93,0.34,1.07,0.66,0.61,False
maxbin2.015, k__Bacteria (UID203),5449,104,58, 39,24,27, 13, 1,0, 54.78, 42.85, 0.00,1276,1212,485,phylum,0.98,0.93,0.92,0.22,0.61,0.67,0.63,False
