sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	OTU_97.4563.0	OTU_97.4563.0	1.0	1.0	3957045	3957045	3957045	1.0	1.0	1540	1540	1540
gsa	OTU_97.34305.0	OTU_97.34305.0	1.0	1.0	1686775	1686775	1686775	1.0	1.0	700	700	700
gsa	OTU_97.45310.0	OTU_97.45310.0	1.0	1.0	2353934	2353934	2353934	1.0	1.0	979	979	979
gsa	OTU_97.34173.0	OTU_97.34173.0	1.0	1.0	1943837	1943837	1943837	1.0	1.0	937	937	937
gsa	OTU_97.44994.0	OTU_97.44994.0	1.0	1.0	1694392	1694392	1694392	1.0	1.0	699	699	699
gsa	OTU_97.42301.1	OTU_97.42301.1	1.0	1.0	1968789	1968789	1968789	1.0	1.0	1755	1755	1755
gsa	OTU_97.57.0	OTU_97.57.0	1.0	1.0	459422	459422	459422	1.0	1.0	1808	1808	1808
gsa	OTU_97.44706.0	OTU_97.44706.0	1.0	1.0	2589545	2589545	2589545	1.0	1.0	1057	1057	1057
gsa	OTU_97.35124.0	OTU_97.35124.0	1.0	1.0	2668456	2668456	2668456	1.0	1.0	1131	1131	1131
gsa	OTU_97.343.0	OTU_97.343.0	1.0	1.0	7008353	7008353	7008353	1.0	1.0	2823	2823	2823
gsa	OTU_97.45053.0	OTU_97.45053.0	1.0	1.0	2589071	2589071	2589071	1.0	1.0	1056	1056	1056
gsa	OTU_97.34032.1	OTU_97.34032.1	1.0	1.0	2637587	2637587	2637587	1.0	1.0	2626	2626	2626
gsa	OTU_97.27108.0	OTU_97.27108.0	1.0	1.0	2662192	2662192	2662192	1.0	1.0	1111	1111	1111
gsa	OTU_97.34817.0	OTU_97.34817.0	1.0	1.0	2490894	2490894	2490894	1.0	1.0	1074	1074	1074
gsa	OTU_97.36233.0	OTU_97.36233.0	1.0	1.0	2801325	2801325	2801325	1.0	1.0	1191	1191	1191
gsa	OTU_97.37567.0	OTU_97.37567.0	1.0	1.0	2544962	2544962	2544962	1.0	1.0	1030	1030	1030
gsa	OTU_97.36183.1	OTU_97.36183.1	1.0	1.0	232558	232558	232558	1.0	1.0	957	957	957
gsa	OTU_97.57.1	OTU_97.57.1	1.0	1.0	2098927	2098927	2098927	1.0	1.0	927	927	927
gsa	OTU_97.1906.0	OTU_97.1906.0	1.0	1.0	1520416	1520416	1520416	1.0	1.0	630	630	630
gsa	OTU_97.81.0	OTU_97.81.0	1.0	1.0	2318021	2318021	2318021	1.0	1.0	984	984	984
gsa	OTU_97.35057.0	OTU_97.35057.0	1.0	1.0	2698105	2698105	2698105	1.0	1.0	1103	1103	1103
gsa	OTU_97.42098.0	OTU_97.42098.0	1.0	1.0	2595856	2595856	2595856	1.0	1.0	1061	1061	1061
gsa	OTU_97.508.0	OTU_97.508.0	1.0	1.0	3042158	3042158	3042158	1.0	1.0	1311	1311	1311
gsa	OTU_97.40935.0	OTU_97.40935.0	1.0	1.0	2077023	2077023	2077023	1.0	1.0	859	859	859
gsa	OTU_97.41511.0	OTU_97.41511.0	1.0	1.0	1627489	1627489	1627489	1.0	1.0	651	651	651
gsa	OTU_97.31367.0	OTU_97.31367.0	1.0	1.0	1986734	1986734	1986734	1.0	1.0	2	2	2
gsa	OTU_97.249.0	OTU_97.249.0	1.0	1.0	1664557	1664557	1664557	1.0	1.0	1	1	1
gsa	OTU_97.27214.0	OTU_97.27214.0	1.0	1.0	2748501	2748501	2748501	1.0	1.0	2	2	2
gsa	OTU_97.7220.0	OTU_97.7220.0	1.0	1.0	1627004	1627004	1627004	1.0	1.0	1	1	1
