,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, g__Prevotella (UID2721),65, 530, 280,362, 166,2,0,0,0, 21.44,0.36, 0.00,476,454,44,genus,0.97,0.93,0.3,0.05,0.11,0.93,0.86,True
maxbin2.002, k__Bacteria (UID203),5449,104,58, 94,10,0,0,0,0, 13.79,0.00, 0.00,355,348,44,family,0.99,0.97,0.44,0.05,0.1,0.94,0.91,True
maxbin2.003, k__Bacteria (UID203),5449,104,58, 92,12,0,0,0,0, 18.97,0.00, 0.00,501,473,43,genus,0.97,0.92,0.52,0.06,0.13,0.92,0.84,False
maxbin2.004, k__Bacteria (UID203),5449,104,58, 90,14,0,0,0,0, 20.69,0.00, 0.00,455,429,40,family,0.98,0.93,0.34,0.05,0.09,0.93,0.86,True
maxbin2.005, k__Bacteria (UID203),5449,104,58, 93,11,0,0,0,0, 12.07,0.00, 0.00,517,476,56,phylum,1.0,0.92,0.53,0.02,0.05,0.84,0.77,False
maxbin2.006, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,218,201,43,genus,0.95,0.88,0.17,0.03,0.06,0.91,0.79,True
maxbin2.007, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,288,251,52,genus,0.87,0.76,0.42,0.18,0.42,0.82,0.62,True
maxbin2.008, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,736,639,133,phylum,0.98,0.85,0.46,0.03,0.07,0.75,0.64,False
maxbin2.009, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,448,369,115,class,0.93,0.77,0.74,0.03,0.07,0.74,0.57,False
maxbin2.010, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,455,356,81,phylum,0.99,0.77,0.32,0.07,0.16,0.63,0.49,True
maxbin2.011, c__Gammaproteobacteria (UID4201),1164,271, 170,248,23,0,0,0,0,2.81,0.00, 0.00,427,384,127,class,0.93,0.84,0.98,0.14,0.33,0.81,0.67,False
maxbin2.012, root (UID1), 5656, 56,24, 54,2, 0,0,0,0,8.33,0.00, 0.00,683,584,118,phylum,0.97,0.83,0.83,0.23,0.6,0.69,0.57,False
maxbin2.013, c__Gammaproteobacteria (UID4201),1164,271, 170, 25, 245,1,0,0,0, 97.06,0.29, 0.00,2031,1943,79,phylum,1.0,0.95,0.55,0.07,0.14,0.9,0.86,False
maxbin2.014, k__Bacteria (UID203),5449,102,56,101,1, 0,0,0,0,0.89,0.00, 0.00,964,842,193,order,0.93,0.81,0.97,0.16,0.4,0.77,0.63,False
maxbin2.015, k__Bacteria (UID203),5449,104,58,104,0, 0,0,0,0,0.00,0.00, 0.00,1185,824,176,phylum,0.95,0.66,0.72,0.24,0.61,0.67,0.45,False
maxbin2.016,o__Clostridiales (UID1212), 172, 261, 147, 0,260,1,0,0,0, 100.00, 0.68, 0.00,2313,2197,104,genus,0.79,0.75,0.18,0.03,0.06,0.79,0.6,True
maxbin2.017, k__Bacteria (UID203),5449,104,58,102,2, 0,0,0,0,1.72,0.00, 0.00,514,318,67,order,0.78,0.48,0.64,0.54,2.86,0.68,0.33,False
maxbin2.018,o__Clostridiales (UID1120), 304, 250, 143,179,62,9,0,0,0, 14.44,0.62,66.67,1008,843,191,phylum,0.96,0.81,0.91,0.49,1.0,0.76,0.61,False
maxbin2.019, k__Bacteria (UID203),5449,103,57, 25,58,5,15, 0,0, 69.22, 18.71,58.00,2195,2126,128,genus,0.81,0.78,0.17,0.23,0.64,0.78,0.61,True
maxbin2.020, k__Bacteria (UID203),5449,104,58, 28,55,15, 6,0,0, 60.34,8.93, 0.00,1574,1394,205,order,0.9,0.8,0.94,0.07,0.15,0.76,0.61,False
maxbin2.021, o__Selenomonadales (UID1024), 64, 334, 167, 25, 305,4,0,0,0, 98.23,1.80,25.00,1657,1545,99,order,0.96,0.89,0.13,0.07,0.15,0.77,0.69,True
maxbin2.022,o__Bacteroidales (UID2657), 160, 492, 269,128, 357,7,0,0,0, 69.70,1.39,28.57,1579,1436,154,phylum,0.99,0.9,0.8,0.03,0.06,0.7,0.63,False
maxbin2.023, p__Proteobacteria (UID3887), 1487,255, 158, 2,247,6,0,0,0, 98.73,2.11,66.67,2220,2122,177,phylum,0.98,0.94,0.97,0.04,0.08,0.96,0.9,False
maxbin2.024, f__Lachnospiraceae (UID1256), 33, 333, 171, 64, 174,82, 13, 0,0, 78.36, 30.22,16.53,2866,2760,214,class,0.98,0.95,0.33,0.05,0.1,0.78,0.74,True
maxbin2.025,k__Bacteria (UID2372),131, 177, 106, 15, 159,3,0,0,0, 88.68,2.83, 0.00,2184,2019,155,family,0.93,0.86,0.43,0.07,0.14,0.94,0.81,True
maxbin2.026,o__Clostridiales (UID1226), 155, 278, 158, 99, 162,17, 0,0,0, 62.03,5.18,11.76,1764,1725,97,genus,0.89,0.87,0.2,0.09,0.21,0.82,0.71,True
maxbin2.027, k__Bacteria (UID203),5449,104,58, 67,35,2,0,0,0, 53.45,3.45,50.00,3086,2739,331,class,0.94,0.83,0.96,0.15,0.36,0.78,0.64,False
maxbin2.028,k__Bacteria (UID2329),174, 149,89, 51,83,14, 1,0,0, 51.40, 10.11,17.65,863,836,130,genus,0.86,0.83,1.0,0.45,0.98,0.88,0.74,False
maxbin2.029, k__Bacteria (UID203),5449,104,58, 84,18,2,0,0,0, 29.31,3.45,100.00,335,324,94,phylum,1.0,0.96,1.0,0.02,0.04,0.9,0.87,False
maxbin2.030, k__Bacteria (UID203),5449,103,57, 78,24,1,0,0,0, 40.35,1.75, 0.00,1071,1049,65,genus,0.86,0.84,0.27,0.16,0.4,0.78,0.66,True
maxbin2.031, k__Bacteria (UID203),5449,103,57, 75,28,0,0,0,0, 42.11,0.00, 0.00,878,857,49,genus,0.86,0.84,0.54,0.04,0.09,0.82,0.69,False
maxbin2.032,o__Clostridiales (UID1226), 155, 274, 157,172,88,14, 0,0,0, 32.38,3.59,42.86,2574,2106,322,phylum,0.97,0.8,0.91,0.36,0.86,0.7,0.56,False
maxbin2.033,k__Bacteria (UID2329),174, 149,89, 84,65,0,0,0,0, 24.72,0.00, 0.00,199,160,29,family,0.9,0.72,0.97,0.34,0.93,0.86,0.62,False
