,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1,k__Bacteria (UID203),5449,104,58, 93,11,0,0,0,0, 15.52,0.00, 0.00,469,455,52,genus,0.72,0.7,0.53,0.21,0.54,0.68,0.47,False
bin.10,f__Rhodobacteraceae (UID3361), 46, 654, 332, 88, 395, 154, 15, 2,0, 90.67, 32.13,37.91,4551,4253,508,class,0.99,0.92,0.21,0.02,0.04,0.72,0.66,True
bin.11,s__algicola (UID2847), 33, 496, 263, 81, 412,3,0,0,0, 82.84,0.42,100.00,1575,1545,111,class,0.99,0.97,0.05,0.19,0.46,0.72,0.7,True
bin.12, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,774,298,73,kingdom,1.0,0.39,0.0,0.02,0.04,0.41,0.16,True
bin.13, k__Bacteria (UID203),5449,103,57, 92,11,0,0,0,0, 14.04,0.00, 0.00,357,349,86,kingdom,1.0,0.98,0.0,0.0,0.0,0.92,0.9,True
bin.14, k__Bacteria (UID203),5449,104,58, 86,17,1,0,0,0, 30.17,1.72, 0.00,2193,2056,296,order,0.92,0.87,0.59,0.09,0.21,0.75,0.65,False
bin.15,k__Bacteria (UID2569),434, 278, 186, 53, 223,2,0,0,0, 79.03,0.10, 0.00,1214,1152,51,family,0.81,0.77,0.03,0.56,1.78,0.57,0.44,True
bin.16,k__Bacteria (UID2569),434, 278, 186, 61, 211,6,0,0,0, 87.65,3.23, 0.00,2313,2145,258,genus,0.53,0.49,0.99,0.05,0.1,0.65,0.32,False
bin.17, k__Bacteria (UID203),5449,104,58, 92,12,0,0,0,0, 18.97,0.00, 0.00,336,330,28,genus,0.89,0.88,0.01,0.3,0.73,0.78,0.68,True
bin.18,k__Bacteria (UID2569),434, 278, 186, 10, 268,0,0,0,0, 96.01,0.00, 0.00,1705,1594,62,phylum,0.96,0.9,0.04,0.03,0.05,0.52,0.47,True
bin.19, k__Bacteria (UID203),5449,104,58, 55,44,2,3,0,0, 67.71, 10.34, 9.09,1933,1798,296,phylum,0.96,0.89,0.47,0.03,0.07,0.58,0.51,False
bin.2,root (UID1), 5656, 56,24, 46,1, 4,2,3,0,5.21,7.87, 0.00,736,184,87,kingdom,1.0,0.25,0.0,0.16,0.38,0.38,0.09,True
bin.20, root (UID1), 5656, 56,24, 55,1, 0,0,0,0,4.17,0.00, 0.00,329,320,49,phylum,0.98,0.96,1.0,0.05,0.1,0.73,0.7,False
bin.21, k__Bacteria (UID203),5449,104,58, 85,19,0,0,0,0, 25.86,0.00, 0.00,696,655,164,class,0.92,0.87,0.29,0.24,0.66,0.57,0.5,True
bin.22, k__Bacteria (UID203),5449,104,58, 69,35,0,0,0,0, 50.00,0.00, 0.00,1522,1404,55,family,0.76,0.7,0.23,0.23,0.66,0.66,0.46,True
bin.23, c__Alphaproteobacteria (UID3305),564, 349, 230,103, 245,1,0,0,0, 75.28,0.43, 0.00,1850,1538,149,class,0.91,0.76,0.09,0.07,0.16,0.57,0.43,True
bin.24,f__Rhodobacteraceae (UID3356), 67, 615, 329,390, 221,3,1,0,0, 39.03,0.86,33.33,1022,1001,116,class,0.99,0.97,0.48,0.03,0.05,0.77,0.74,False
bin.25, k__Bacteria (UID203),5449,104,58, 97,7, 0,0,0,0, 10.34,0.00, 0.00,301,294,33,family,0.86,0.84,0.38,0.08,0.16,0.69,0.58,True
bin.26, k__Bacteria (UID203),5449,104,58,101,3, 0,0,0,0,5.17,0.00, 0.00,260,252,41,genus,0.52,0.51,0.16,0.75,6.02,0.76,0.38,True
bin.27, k__Bacteria (UID203),5449,103,57, 81,20,2,0,0,0, 33.33,3.51, 0.00,1043,985,167,order,0.74,0.7,0.85,0.22,0.61,0.63,0.44,False
bin.28, k__Bacteria (UID203),5449,104,58, 64,40,0,0,0,0, 59.48,0.00, 0.00,2761,2513,424,phylum,0.97,0.88,0.16,0.02,0.05,0.55,0.48,True
