,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,2983,1325,588,kingdom,1.0,0.44,0.5,0.09,0.2,0.53,0.23,False
maxbin2.002, c__Gammaproteobacteria (UID4443),356, 448, 269, 0,443,5,0,0, 0, 100.00, 1.30, 0.00,3518,3393,120,order,0.89,0.86,0.14,0.06,0.13,0.75,0.65,True
maxbin2.003, o__Rhizobiales (UID3447),356, 408, 244, 17, 389,2,0,0, 0, 95.42,0.12,100.00,3978,3835,118,order,0.96,0.92,0.43,0.07,0.14,0.86,0.79,True
maxbin2.004, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,6252,2630,1167,kingdom,1.0,0.42,0.36,0.06,0.12,0.5,0.21,True
maxbin2.005, k__Bacteria (UID203),5449,104,58, 0, 79,22, 3,0, 0, 100.00,20.85, 6.45,3924,3812,154,genus,0.89,0.87,0.99,0.1,0.23,0.95,0.83,False
maxbin2.006, k__Bacteria (UID203),5449,104,58, 0, 76,28, 0,0, 0, 100.00,10.03, 0.00,3861,3587,130,order,0.88,0.82,0.49,0.21,0.56,0.72,0.59,False
maxbin2.007, c__Gammaproteobacteria (UID4443),356, 448, 269, 25, 418,5,0,0, 0, 97.77,1.35,60.00,3640,3557,132,class,0.98,0.96,0.19,0.05,0.11,0.73,0.71,True
maxbin2.008,o__Rhodospirillales (UID3754), 63, 336, 201, 19, 313,4,0,0, 0, 98.51,1.12,75.00,4275,4192,176,kingdom,1.0,0.98,0.0,0.0,0.0,0.84,0.82,True
maxbin2.009, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,8141,3295,1392,kingdom,1.0,0.4,0.29,0.05,0.1,0.48,0.2,True
maxbin2.010, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,11107,3956,1577,kingdom,1.0,0.36,0.0,0.09,0.18,0.47,0.17,True
maxbin2.011,o__Sphingomonadales (UID3310), 26, 569, 293, 2,540,26, 1,0, 0, 99.59,5.69, 6.90,3431,3349,83,order,0.93,0.91,0.94,0.06,0.13,0.75,0.68,False
maxbin2.012, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,7233,3347,1741,kingdom,0.99,0.46,0.0,0.0,0.0,0.43,0.2,True
maxbin2.013, k__Bacteria (UID203),5449,104,58, 4, 75,21, 3,1, 0, 97.87, 14.11,30.56,5104,4909,258,order,0.94,0.91,0.81,0.26,0.71,0.87,0.79,False
maxbin2.014, c__Gammaproteobacteria (UID4267),119, 543, 284, 0,540,3,0,0, 0, 100.00, 0.38, 0.00,4395,3498,295,genus,0.81,0.64,1.0,0.03,0.07,0.88,0.57,False
maxbin2.015, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,1545,545,255,kingdom,1.0,0.35,0.0,0.04,0.08,0.48,0.17,True
maxbin2.016, c__Gammaproteobacteria (UID4444),263, 506, 232,447,45,14, 0,0, 0,5.36,0.32,28.57,777,677,103,genus,0.74,0.64,0.93,0.58,2.5,0.89,0.57,False
maxbin2.017, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,202,95,15,phylum,0.91,0.43,0.02,0.35,1.24,0.41,0.17,True
maxbin2.018, c__Gammaproteobacteria (UID4761), 52, 693, 297, 0,684,7,1,0, 1, 100.00, 2.13, 0.00,4361,3437,226,genus,0.78,0.62,1.0,0.04,0.09,0.95,0.58,False
maxbin2.019, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,213,105,18,phylum,0.85,0.42,0.12,0.15,0.35,0.45,0.19,True
maxbin2.020, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,4176,1652,668,kingdom,1.0,0.4,0.0,0.06,0.12,0.44,0.17,True
maxbin2.021, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,16813,6487,2211,kingdom,1.0,0.39,0.0,0.07,0.14,0.47,0.18,True
maxbin2.022, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,260,93,39,kingdom,1.0,0.36,0.0,0.03,0.07,0.43,0.16,True
maxbin2.023, c__Gammaproteobacteria (UID4445),228, 583, 244, 27, 179, 344, 32, 1, 0, 98.26, 77.67, 0.90,7243,7155,626,family,0.94,0.93,1.0,0.43,0.96,0.98,0.91,False
maxbin2.024, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,618,236,84,kingdom,1.0,0.38,0.0,0.02,0.04,0.44,0.17,True
maxbin2.025,o__Sphingomonadales (UID3310), 26, 569, 293, 55, 505,8,1,0, 0, 94.49,1.41,18.18,3289,3258,226,kingdom,1.0,0.99,0.0,0.0,0.0,0.98,0.97,True
maxbin2.026, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,5925,2279,1056,kingdom,1.0,0.38,0.0,0.06,0.13,0.43,0.16,True
maxbin2.027,f__Rhodobacteraceae (UID3356), 67, 617, 330, 91, 508,16, 2,0, 0, 90.75,3.21,45.45,3870,3734,680,genus,0.7,0.67,0.25,0.16,0.4,0.77,0.52,True
maxbin2.028, k__Bacteria (UID203),5449,104,58, 18,52,24, 9,1, 0, 76.96, 21.06,33.33,3922,3789,758,order,0.95,0.91,0.89,0.07,0.15,0.87,0.8,False
maxbin2.029,o__Rhodospirillales (UID3754), 63, 336, 201, 13, 258,59, 6,0, 0, 99.56, 27.07, 9.09,6889,6524,1181,genus,0.77,0.73,0.98,0.07,0.14,0.94,0.68,False
maxbin2.030, c__Gammaproteobacteria (UID4444),263, 506, 232, 81, 286, 135, 4,0, 0, 91.44, 31.92,47.62,5122,4998,1306,order,0.96,0.94,0.82,0.02,0.04,0.97,0.91,False
maxbin2.031, k__Bacteria (UID203),5449, 99,53, 88,11,0,0,0, 0, 12.12,0.00, 0.00,16637,5110,2690,kingdom,1.0,0.31,0.0,0.06,0.14,0.45,0.14,True
maxbin2.032, k__Bacteria (UID203),5449,104,58, 39,34,28, 3,0, 0, 37.07, 11.06,10.81,1838,1526,339,family,0.83,0.69,0.93,0.54,2.0,0.92,0.63,False
maxbin2.033, k__Bacteria (UID203),5449,104,58, 47,49,8,0,0, 0, 81.02, 12.93,12.50,3903,3797,825,family,0.92,0.89,1.0,0.1,0.22,0.96,0.85,False
maxbin2.034, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,13968,5972,3320,kingdom,0.99,0.42,0.0,0.0,0.0,0.44,0.19,True
maxbin2.035, k__Bacteria (UID203),5449,104,58, 60,36,8,0,0, 0, 68.97, 13.79, 0.00,4837,4724,1058,family,0.93,0.91,0.99,0.27,0.72,0.94,0.85,False
maxbin2.036, k__Bacteria (UID203),5449,104,58, 57,26,16, 3,2, 0, 64.61, 40.52,32.43,5057,5002,1646,genus,0.94,0.93,0.97,0.32,0.93,0.93,0.87,False
