,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
14400,k__Bacteria (UID203),5449,104,58, 66,21, 16, 1, 0, 0, 56.90, 26.72,94.74,4899,4757,379,kingdom,1.0,0.97,0.0,0.0,0.0,0.85,0.82,True
14590,c__Gammaproteobacteria (UID4444),263, 506, 232,195, 307, 4,0, 0, 0, 64.44,0.73,50.00,2149,2122,241,kingdom,1.0,0.99,0.0,0.0,0.0,0.96,0.95,True
1478,k__Bacteria (UID2565),2921,143,88, 5,138, 0,0, 0, 0, 94.32,0.00, 0.00,3012,2357,30,phylum,0.86,0.67,0.01,0.54,2.36,0.45,0.31,True
14818,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,398,166,8,kingdom,1.0,0.42,0.0,0.03,0.06,0.41,0.17,True
15874,c__Alphaproteobacteria (UID3305),564, 349, 230,144, 200, 5,0, 0, 0, 62.64,1.52,40.00,3503,3431,341,genus,0.84,0.83,0.59,0.03,0.06,0.89,0.73,False
21218,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,298,150,16,kingdom,1.0,0.5,0.0,0.03,0.05,0.38,0.19,True
22219,root (UID1), 5656, 56,24, 55,1,0,0, 0, 0,4.17,0.00, 0.00,4153,2149,491,kingdom,1.0,0.52,0.43,0.12,0.26,0.53,0.27,True
22833,k__Bacteria (UID203),5449,104,58, 90,13, 1,0, 0, 0, 18.45,0.86,100.00,1471,1449,89,order,0.97,0.95,0.16,0.03,0.06,0.9,0.86,True
23451,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,369,169,24,kingdom,1.0,0.46,0.0,0.02,0.05,0.4,0.18,True
24917,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,240,238,28,kingdom,1.0,0.99,0.0,0.0,0.0,0.98,0.97,True
25007,root (UID1), 5656, 56,24, 51,5,0,0, 0, 0, 20.83,0.00, 0.00,1035,1024,82,kingdom,1.0,0.99,0.0,0.0,0.0,0.86,0.85,True
25523,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,313,141,5,kingdom,1.0,0.45,0.0,0.03,0.06,0.4,0.18,True
26400,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,694,322,53,kingdom,1.0,0.46,0.0,0.07,0.15,0.39,0.18,True
26411,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,199,93,11,phylum,0.89,0.42,0.08,0.35,1.24,0.41,0.17,True
3041, k__Bacteria (UID203),5449,104,58, 59,45, 0,0, 0, 0, 67.24,0.00, 0.00,3356,3162,305,class,0.96,0.91,0.11,0.11,0.24,0.59,0.54,True
6031, c__Alphaproteobacteria (UID3422), 26, 529, 308, 11, 515, 3,0, 0, 0, 98.98,0.51, 0.00,3415,3343,19,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.92,True
