,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001,p__Cyanobacteria (UID2143), 129, 472, 368,249, 214,9,0,0,0, 45.19,1.73,88.89,1161,1147,364,kingdom,1.0,0.99,0.0,0.0,0.0,0.96,0.95,True
maxbin2.002, k__Bacteria (UID203),5449,103,58, 84,18,1,0,0,0, 26.72,1.72, 0.00,730,703,257,order,0.98,0.94,0.96,0.06,0.12,0.93,0.88,False
maxbin2.003,p__Cyanobacteria (UID2143), 129, 472, 368,396,70,5,1,0,0, 14.36,1.90,37.50,721,668,233,phylum,0.99,0.92,0.62,0.03,0.05,0.88,0.81,False
maxbin2.004, k__Bacteria (UID203),5449,104,58, 63,32,7,2,0,0, 53.95, 16.38, 7.69,1506,1436,479,family,0.84,0.8,0.99,0.56,1.7,0.87,0.69,False
maxbin2.005, k__Bacteria (UID203),5449,104,58, 33,36,25, 9,1,0, 55.19, 26.25,24.14,941,878,336,genus,0.55,0.51,0.94,0.63,2.9,0.82,0.42,False
maxbin2.006, k__Bacteria (UID203),5449,104,58, 29,42,30, 3,0,0, 57.76, 21.93,15.38,1098,1033,332,genus,0.44,0.41,0.95,0.68,3.34,0.81,0.34,False
maxbin2.007, k__Bacteria (UID203),5449, 99,53, 60,19,13, 4,3,0, 55.28, 50.00, 6.98,2658,2543,815,class,0.88,0.84,0.99,0.55,1.55,0.71,0.59,False
maxbin2.008, k__Bacteria (UID203),5449,104,58, 63,27,12, 2,0,0, 53.93, 25.00, 5.56,1068,993,349,family,0.65,0.6,0.78,0.56,2.91,0.7,0.42,False
maxbin2.009, k__Bacteria (UID203),5449,103,57, 37,26,34, 6,0,0, 46.89, 15.07, 5.77,287,278,75,class,0.86,0.84,0.75,0.35,1.19,0.66,0.55,False
maxbin2.010, k__Bacteria (UID203),5449,103,58, 94,8, 1,0,0,0,9.09,1.72, 0.00,245,234,39,class,0.92,0.88,0.9,0.43,1.26,0.71,0.62,False
maxbin2.011, k__Bacteria (UID203),5449,104,58, 75,15,11, 3,0,0, 21.87,7.45, 5.00,475,418,174,family,0.57,0.5,0.89,0.73,4.47,0.71,0.36,False
maxbin2.012, k__Bacteria (UID203),5449,104,58, 79,20,5,0,0,0, 33.79,8.62, 0.00,815,769,232,phylum,0.95,0.9,0.81,0.36,1.13,0.61,0.54,False
