sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	S19/output_recluster_bins/bin.235.fa	OTU_97.44237.0	0.9947300725760367	1.0	2630207	2616346	2616346	0.5714285714285714	1.0	7	4	4
gsa	S19/output_recluster_bins/recluster_65.bin.2.fa	OTU_97.33966.0	0.47899789789884434	1.0	4442222	2127815	2127815	0.030303030303030304	1.0	33	1	1
gsa	S19/output_recluster_bins/recluster_2.bin.1.fa	OTU_97.35552.0	0.9966021574302223	1.0	7407053	7381885	7381885	0.25	1.0	8	2	2
gsa	S19/output_recluster_bins/bin.154.fa	OTU_97.45246.0	0.9285693114252348	1.0	2192979	2036333	2036333	0.02857142857142857	1.0	35	1	1
gsa	S19/output_recluster_bins/recluster_28.bin.2.fa	OTU_97.45122.0	0.9455614199136168	1.0	2111058	1996135	1996135	0.034482758620689655	1.0	29	1	1
gsa	S19/output_recluster_bins/recluster_121.bin.3.fa	OTU_97.42457.0	0.9957356532139221	1.0	1826071	1818284	1818284	0.3333333333333333	1.0	3	1	1
gsa	S19/output_recluster_bins/recluster_35.bin.0.fa	OTU_97.45365.1	0.701192303579214	1.0	3039075	2130976	2130976	0.018518518518518517	1.0	162	3	3
gsa	S19/output_recluster_bins/bin.219.fa	OTU_97.42356.0	0.9304662490187764	1.0	2249742	2093309	2093309	0.029411764705882353	1.0	34	1	1
gsa	S19/output_recluster_bins/recluster_54.bin.0.fa	OTU_97.34698.0	0.5239620737719953	1.0	3330993	1745314	1745314	0.013888888888888888	1.0	72	1	1
gsa	S19/output_recluster_bins/recluster_21.bin.2.fa	OTU_97.31637.0	0.8485478066912118	1.0	2498531	2120123	2120123	0.047619047619047616	1.0	42	2	2
gsa	S19/output_recluster_bins/recluster_61.bin.0.fa	OTU_97.44487.0	0.95132008623646	1.0	2289055	2177624	2177624	0.04	1.0	25	1	1
gsa	S19/output_recluster_bins/bin.138.fa	OTU_97.45429.0	0.9308613227498659	1.0	2288097	2129901	2129901	0.027777777777777776	1.0	36	1	1
gsa	S19/output_recluster_bins/recluster_61.bin.1.fa	OTU_97.42074.0	0.7152473655821103	1.0	2836490	2028792	2028792	0.0058823529411764705	1.0	170	1	1
gsa	S19/output_recluster_bins/recluster_15.bin.1.fa	OTU_97.36092.0	0.4920810270219108	1.0	4469077	2199148	2199148	0.002336448598130841	1.0	428	1	1
gsa	S19/output_recluster_bins/recluster_150.bin.3.fa	OTU_97.22389.0	1.0	1.0	2033756	2033756	2033756	1.0	1.0	3	3	3
gsa	S19/output_recluster_bins/recluster_150.bin.0.fa	OTU_97.35347.0	0.9660940949978888	1.0	2294851	2217042	2217042	0.5	1.0	16	8	8
gsa	S19/output_recluster_bins/bin.124.fa	OTU_97.3218.0	0.9980358491438436	1.0	3244150	3237778	3237778	0.9629629629629629	1.0	54	52	52
gsa	S19/output_recluster_bins/recluster_28.bin.3.fa	OTU_97.44564.0	0.7375458226045146	1.0	2429205	1791650	1791650	0.009345794392523364	1.0	107	1	1
gsa	S19/output_recluster_bins/bin.23.fa	OTU_97.34663.1	0.6700252022493745	1.0	3967503	2658327	2658327	0.0048543689320388345	1.0	206	1	1
gsa	S19/output_recluster_bins/recluster_121.bin.2.fa	OTU_97.42482.0	0.8034701208948389	1.0	2118370	1702047	1702047	0.009708737864077669	1.0	103	1	1
gsa	S19/output_recluster_bins/recluster_121.bin.1.fa	OTU_97.34616.0	0.989595258288482	1.0	1860594	1841235	1841235	0.5	1.0	2	1	1
gsa	S19/output_recluster_bins/bin.26.fa	OTU_97.18898.0	0.5101647289787211	1.0	4411185	2250431	2250431	0.002577319587628866	1.0	388	1	1
gsa	S19/output_recluster_bins/recluster_132.bin.1.fa	OTU_97.36238.1	0.49397560231472915	1.0	4398614	2172808	2172808	0.008849557522123894	1.0	113	1	1
gsa	S19/output_recluster_bins/recluster_121.bin.0.fa	OTU_97.44594.0	0.8686899586974562	1.0	2196717	1908266	1908266	0.017857142857142856	1.0	56	1	1
gsa	S19/output_recluster_bins/bin.201.fa	OTU_97.20539.0	0.9928393285641717	1.0	2309141	2292606	2292606	0.4	1.0	10	4	4
gsa	S19/output_recluster_bins/bin.36.fa	OTU_97.31407.0	0.7036605543339794	1.0	2994765	2107298	2107298	0.03571428571428571	1.0	112	4	4
gsa	S19/output_recluster_bins/bin.91.fa	OTU_97.24.0	0.700079541397359	1.0	3097758	2168677	2168677	0.004132231404958678	1.0	242	1	1
gsa	S19/output_recluster_bins/bin.445.fa	OTU_97.31367.0	1.0	1.0	1986710	1986710	1986710	1.0	1.0	2	2	2
gsa	S19/output_recluster_bins/bin.105.fa	OTU_97.34920.0	0.8538327810706119	1.0	2571240	2195409	2195409	0.019230769230769232	1.0	104	2	2
gsa	S19/output_recluster_bins/bin.59.fa	OTU_97.36286.0	0.6584712589136298	1.0	2880841	1896951	1896951	0.004132231404958678	1.0	242	1	1
gsa	S19/output_recluster_bins/bin.82.fa	OTU_97.34382.0	0.9270599608600648	1.0	2761885	2560433	2560433	0.20454545454545456	1.0	44	9	9
gsa	S19/output_recluster_bins/recluster_2.bin.0.fa	OTU_97.37901.0	0.9151265127826601	1.0	8791167	8045030	8045030	0.1568627450980392	1.0	51	8	8
