,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
11235,root (UID1), 5656, 56,24,56,0,0, 0, 0, 0,0.00,0.00, 0.00,384,159,2,kingdom,1.0,0.41,0.0,0.03,0.05,0.43,0.18,True
1746, c__Gammaproteobacteria (UID4267),119, 541, 283,52, 484, 5, 0, 0, 0, 98.94,0.47, 0.00,3054,2977,16,family,0.92,0.89,0.2,0.03,0.06,0.91,0.81,True
193, s__algicola (UID2846), 47, 571, 303,33, 533, 5, 0, 0, 0, 96.70,1.22, 0.00,3869,3809,114,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.93,True
23564,k__Bacteria (UID203),5449,104,58,76,28, 0, 0, 0, 0, 44.83,0.00, 0.00,1163,1134,128,order,0.96,0.93,0.77,0.03,0.05,0.83,0.78,False
26733,root (UID1), 5656, 56,24,56,0,0, 0, 0, 0,0.00,0.00, 0.00,5519,2283,485,kingdom,1.0,0.41,0.4,0.07,0.14,0.47,0.19,True
27409,root (UID1), 5656, 56,24,56,0,0, 0, 0, 0,0.00,0.00, 0.00,595,589,46,kingdom,1.0,0.99,0.0,0.0,0.0,0.98,0.97,True
27821,root (UID1), 5656, 56,24,56,0,0, 0, 0, 0,0.00,0.00, 0.00,294,63,17,kingdom,1.0,0.21,0.0,0.4,0.92,0.35,0.08,True
27839,root (UID1), 5656, 56,24,56,0,0, 0, 0, 0,0.00,0.00, 0.00,236,42,14,kingdom,1.0,0.18,0.0,0.33,0.8,0.39,0.07,True
2954, o__Actinomycetales (UID1593), 69, 400, 198,73, 320, 7, 0, 0, 0, 86.22,1.68, 0.00,2418,2299,355,class,0.98,0.93,0.91,0.03,0.05,0.7,0.66,False
3062, c__Gammaproteobacteria (UID4443),356, 448, 269,6,435, 7, 0, 0, 0, 98.33,1.61,42.86,3179,3107,177,genus,0.86,0.84,0.38,0.03,0.07,0.76,0.64,True
3085, c__Gammaproteobacteria (UID4444),263, 506, 232,3,501, 2, 0, 0, 0, 99.35,0.54,50.00,3197,3158,117,kingdom,1.0,0.99,0.0,0.0,0.0,0.96,0.94,True
3532,k__Bacteria (UID2569),434, 278, 186,8,268, 2, 0, 0, 0, 97.26,0.32, 0.00,2588,2445,160,family,0.84,0.79,0.05,0.76,5.34,0.55,0.44,True
