,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0,o__Clostridiales (UID1226), 155, 278, 158,114, 162,2,0, 0, 0, 62.03,0.12,50.00,1676,1639,337,family,0.97,0.95,0.04,0.04,0.09,0.95,0.91,True
bin.10, g__Lactobacillus (UID377), 91, 430, 154,161, 268,1,0, 0, 0, 59.57,0.32, 0.00,1178,1158,202,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
bin.100, f__Bifidobacteriaceae (UID1460),70, 502, 225, 65, 428,9,0, 0, 0, 86.60,1.96,44.44,1617,1562,214,kingdom,1.0,0.97,0.0,0.0,0.0,0.94,0.91,True
bin.105, k__Bacteria (UID203),5449,103,57, 95,8, 0,0, 0, 0, 10.53,0.00, 0.00,287,271,79,genus,0.85,0.8,0.06,0.62,2.26,0.69,0.55,True
bin.107,k__Bacteria (UID2372),131, 177, 106, 2,170,5,0, 0, 0, 98.11,2.29, 0.00,1705,1652,55,kingdom,1.0,0.97,0.0,0.0,0.0,0.97,0.94,True
bin.108, root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,283,230,61,phylum,0.97,0.79,0.91,0.04,0.09,0.68,0.54,False
bin.11,p__Proteobacteria (UID3887), 1487,256, 161,201,54,1,0, 0, 0, 11.36,0.31,100.00,235,210,22,phylum,0.97,0.87,1.0,0.03,0.06,0.77,0.67,False
bin.111,o__Clostridiales (UID1212), 172, 263, 149, 13, 248,2,0, 0, 0, 93.91,0.89, 0.00,2052,1984,147,family,0.96,0.93,0.25,0.14,0.33,0.93,0.86,True
bin.113,o__Clostridiales (UID1226), 155, 278, 158, 1,273,4,0, 0, 0, 99.37,1.58,75.00,2257,2188,106,genus,0.92,0.89,0.38,0.03,0.05,0.98,0.87,True
bin.118, root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,539,396,95,class,0.94,0.69,0.41,0.24,0.69,0.7,0.49,True
bin.119, root (UID1), 5656, 56,24, 55,1, 0,0, 0, 0,4.17,0.00, 0.00,259,256,69,class,1.0,0.99,0.54,0.1,0.21,0.96,0.95,False
bin.12, k__Bacteria (UID2329),174, 149,89, 28, 118,3,0, 0, 0, 91.55,2.81,33.33,1988,1926,258,family,0.95,0.92,0.43,0.03,0.07,0.77,0.71,True
bin.120, root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,278,260,49,genus,0.91,0.85,0.42,0.16,0.36,0.76,0.65,True
bin.121, c__Gammaproteobacteria (UID4201),1164,271, 170,212,59,0,0, 0, 0,6.92,0.00, 0.00,234,193,41,genus,0.78,0.64,0.74,0.33,1.0,0.73,0.47,False
bin.123, k__Bacteria (UID203),5449,104,58, 67,37,0,0, 0, 0, 55.52,0.00, 0.00,1711,1595,127,family,0.97,0.9,0.22,0.06,0.13,0.79,0.71,True
bin.128, c__Gammaproteobacteria (UID4201),1164,271, 170, 2,269,0,0, 0, 0, 99.12,0.00, 0.00,2326,2137,218,kingdom,1.0,0.92,0.0,0.0,0.0,0.94,0.86,True
bin.13,root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,437,365,90,phylum,0.96,0.8,0.82,0.17,0.39,0.6,0.48,False
bin.130,k__Bacteria (UID2372),131, 177, 106, 14, 158,5,0, 0, 0, 87.74,1.35, 0.00,2257,1968,248,order,0.95,0.83,0.26,0.25,0.67,0.64,0.54,True
bin.133, p__Proteobacteria (UID3887), 1487,256, 160, 37, 216,3,0, 0, 0, 91.67,1.88,33.33,1459,1393,92,order,0.92,0.88,0.47,0.02,0.05,0.7,0.62,False
bin.136, root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,424,253,41,phylum,0.98,0.58,0.28,0.02,0.05,0.49,0.28,True
bin.137, root (UID1), 5656, 56,24, 55,1, 0,0, 0, 0,4.17,0.00, 0.00,424,410,110,class,0.98,0.95,0.69,0.02,0.05,0.85,0.81,False
bin.14,f__Lachnospiraceae (UID1256), 33, 333, 171, 6,323,4,0, 0, 0, 98.83,1.78,50.00,2472,2429,64,genus,0.86,0.85,0.12,0.04,0.08,0.97,0.82,True
bin.143,o__Clostridiales (UID1212), 172, 263, 149, 37, 226,0,0, 0, 0, 80.54,0.00, 0.00,1723,1552,54,genus,0.58,0.53,0.06,0.56,2.73,0.61,0.32,True
bin.148, p__Proteobacteria (UID3887), 1487,255, 158, 1,251,3,0, 0, 0, 99.37,0.53,66.67,2012,1973,122,order,0.98,0.96,0.28,0.14,0.32,0.98,0.94,True
bin.149, c__Gammaproteobacteria (UID4201),1164,271, 170, 49, 221,1,0, 0, 0, 90.11,0.59, 0.00,2011,1773,129,class,0.93,0.82,0.22,0.04,0.09,0.68,0.56,True
bin.15, o__Bacteroidales (UID2657), 160, 492, 269,119, 371,2,0, 0, 0, 70.82,0.50,100.00,1485,1361,123,genus,0.91,0.83,0.11,0.27,0.78,0.72,0.6,True
bin.151, o__Selenomonadales (UID1024), 64, 334, 167, 12, 319,3,0, 0, 0, 98.05,1.50, 0.00,1715,1632,70,family,0.89,0.84,0.3,0.05,0.11,0.76,0.64,True
bin.154, root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,145,123,32,genus,0.88,0.74,0.49,0.31,0.95,0.63,0.47,False
bin.158, root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,248,131,24,phylum,0.95,0.5,0.51,0.23,0.62,0.55,0.27,False
bin.16,root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,1023,774,149,phylum,0.95,0.72,0.53,0.07,0.16,0.62,0.45,False
bin.160, root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,268,246,25,family,0.94,0.87,0.32,0.21,0.57,0.89,0.77,True
bin.165, root (UID1), 5656, 56,24, 55,1, 0,0, 0, 0,4.17,0.00, 0.00,371,176,31,phylum,0.93,0.44,0.47,0.17,0.41,0.43,0.19,False
bin.167, root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,249,242,64,kingdom,1.0,0.97,0.0,0.0,0.0,0.92,0.89,True
bin.168, root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,176,141,11,order,0.83,0.66,0.31,0.16,0.4,0.64,0.42,True
bin.17,k__Bacteria (UID203),5449,103,57, 89,13,1,0, 0, 0, 20.00,1.75,100.00,842,817,202,genus,0.9,0.88,0.67,0.04,0.08,0.85,0.74,False
bin.170, k__Bacteria (UID203),5449,104,58, 89,14,1,0, 0, 0,6.90,1.72, 0.00,463,429,44,family,0.92,0.85,0.35,0.17,0.41,0.74,0.63,True
bin.173, root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,285,266,28,family,0.97,0.91,0.57,0.17,0.38,0.84,0.76,False
bin.18, o__Bacteroidales (UID2657), 160, 492, 269,219, 267,6,0, 0, 0, 57.78,0.48, 0.00,1232,1134,278,family,0.95,0.87,0.17,0.08,0.18,0.7,0.61,True
bin.183,k__Bacteria (UID2372),131, 177, 106, 9,164,4,0, 0, 0, 96.36,0.84,25.00,1866,1817,96,class,0.97,0.95,0.18,0.06,0.12,0.89,0.85,True
bin.186,o__Bacteroidales (UID2657), 160, 492, 269,361, 128,3,0, 0, 0, 24.91,0.15, 0.00,427,400,17,family,0.95,0.89,0.8,0.12,0.27,0.73,0.65,False
bin.189, root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,343,228,46,phylum,0.96,0.64,0.96,0.37,0.87,0.59,0.37,False
bin.19,root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,1279,893,184,phylum,0.95,0.67,0.66,0.15,0.33,0.55,0.36,False
bin.199, p__Proteobacteria (UID3887), 1487,256, 160,203,53,0,0, 0, 0, 15.62,0.00, 0.00,227,217,16,class,0.97,0.93,0.49,0.04,0.08,0.76,0.7,False
