,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
16729,c__Gammaproteobacteria (UID4761), 52, 693, 297,86, 604, 3,0, 0, 0, 83.80,0.55,66.67,2013,1999,185,kingdom,1.0,0.99,0.0,0.0,0.0,0.98,0.97,True
16775,root (UID1), 5656, 56,24,56,0,0,0, 0, 0,0.00,0.00, 0.00,340,114,2,kingdom,1.0,0.34,0.0,0.04,0.07,0.42,0.14,True
17450,root (UID1), 5656, 56,24,56,0,0,0, 0, 0,0.00,0.00, 0.00,270,139,50,genus,0.8,0.41,0.21,0.62,3.4,0.49,0.2,True
19788,k__Bacteria (UID203),5449,104,58,85,19, 0,0, 0, 0, 19.20,0.00, 0.00,735,709,162,family,0.87,0.84,0.39,0.13,0.3,0.75,0.62,True
20623,root (UID1), 5656, 56,24,56,0,0,0, 0, 0,0.00,0.00, 0.00,262,91,7,kingdom,1.0,0.35,0.0,0.08,0.17,0.42,0.15,True
21135,root (UID1), 5656, 56,24,56,0,0,0, 0, 0,0.00,0.00, 0.00,314,52,20,kingdom,1.0,0.17,0.0,0.29,0.7,0.4,0.07,True
2140,k__Bacteria (UID2569),434, 278, 186,0,278, 0,0, 0, 0, 100.00, 0.00, 0.00,2828,2617,49,family,0.82,0.76,0.02,0.74,4.75,0.57,0.43,True
21502,root (UID1), 5656, 56,24,56,0,0,0, 0, 0,0.00,0.00, 0.00,5737,2393,591,kingdom,1.0,0.42,0.43,0.05,0.1,0.48,0.2,True
22786,root (UID1), 5656, 56,24,55,0,1,0, 0, 0,4.17,4.17,100.00,671,574,34,genus,0.68,0.58,0.09,0.03,0.07,0.87,0.51,True
2501,k__Bacteria (UID2570),433, 267, 178,31, 232, 4,0, 0, 0, 98.88,2.25,100.00,2906,2781,23,class,0.95,0.91,0.07,0.05,0.1,0.85,0.77,True
2504,o__Rhodospirillales (UID3754), 63, 336, 201,26, 309, 1,0, 0, 0, 95.69,0.12, 0.00,4298,4212,330,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
2519, c__Gammaproteobacteria (UID4787), 26, 752, 296,25, 717, 10, 0, 0, 0, 96.03,1.02, 0.00,4041,3923,286,kingdom,1.0,0.97,0.0,0.0,0.0,0.87,0.84,True
2557, c__Gammaproteobacteria (UID4444),263, 503, 230,77, 421, 5,0, 0, 0, 93.59,1.55, 0.00,3292,3248,115,kingdom,1.0,0.99,0.0,0.0,0.0,0.94,0.93,True
25929,root (UID1), 5656, 56,24,56,0,0,0, 0, 0,0.00,0.00, 0.00,393,136,4,kingdom,1.0,0.35,0.0,0.05,0.11,0.42,0.14,True
25936,root (UID1), 5656, 56,24,56,0,0,0, 0, 0,0.00,0.00, 0.00,553,97,31,kingdom,1.0,0.18,0.0,0.4,0.93,0.39,0.07,True
5337, k__Bacteria (UID203),5449,104,58,55,49, 0,0, 0, 0, 73.28,0.00, 0.00,3273,3136,216,family,0.8,0.76,0.22,0.08,0.19,0.72,0.55,True
8972, root (UID1), 5656, 56,24,56,0,0,0, 0, 0,0.00,0.00, 0.00,326,48,22,kingdom,1.0,0.15,0.0,0.25,0.6,0.36,0.05,True
