,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1, root (UID1), 5656, 56,24, 44,6,6,0, 0, 0, 45.83, 20.83, 0.00,1312,1248,319,phylum,0.98,0.93,0.79,0.04,0.09,0.63,0.58,False
bin.100,k__Archaea (UID2),207, 145, 103, 77,67, 1,0, 0, 0, 51.86,0.97,100.00,773,763,131,genus,0.99,0.98,0.03,0.04,0.09,0.97,0.95,True
bin.101, k__Bacteria (UID203),5449,104,58, 92,12, 0,0, 0, 0, 17.24,0.00, 0.00,503,481,106,class,0.9,0.86,0.33,0.19,0.44,0.56,0.48,True
bin.102, c__Alphaproteobacteria (UID3305),564, 349, 230,249,97, 3,0, 0, 0, 27.67,0.88,100.00,606,577,105,class,0.92,0.87,0.3,0.17,0.4,0.56,0.49,True
bin.103, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,285,198,62,kingdom,1.0,0.69,0.85,0.07,0.14,0.46,0.32,False
bin.105, c__Gammaproteobacteria (UID4443),356, 451, 270,245, 171, 35, 0, 0, 0, 41.90,7.84, 2.86,1353,1262,268,phylum,0.96,0.89,0.76,0.31,0.83,0.57,0.51,False
bin.106,k__Bacteria (UID1453),901, 171, 117,118,50, 3,0, 0, 0, 29.27,2.56, 0.00,499,454,94,order,0.48,0.44,0.26,0.6,3.38,0.53,0.23,True
bin.107,k__Bacteria (UID2495),2993,147,91, 16, 124, 7,0, 0, 0, 87.63,3.96,71.43,1508,1438,201,class,0.93,0.88,0.31,0.18,0.42,0.55,0.49,True
bin.108,k__Bacteria (UID3060),138, 338, 246,186, 150, 2,0, 0, 0, 41.39,0.61,50.00,599,535,109,class,0.8,0.72,0.23,0.4,1.63,0.5,0.36,True
bin.109, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,313,305,70,class,0.95,0.92,0.81,0.12,0.27,0.74,0.68,False
bin.11,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,415,185,55,kingdom,1.0,0.45,0.11,0.04,0.09,0.42,0.19,True
bin.110, p__Euryarchaeota (UID3), 148, 188, 125,111,75, 2,0, 0, 0, 39.67,0.86,50.00,804,774,165,kingdom,0.98,0.95,0.0,0.0,0.0,0.9,0.85,True
bin.111, k__Bacteria (UID203),5449,104,58, 87,17, 0,0, 0, 0, 24.14,0.00, 0.00,836,827,173,kingdom,1.0,0.99,0.0,0.0,0.0,0.8,0.79,True
bin.112, root (UID1), 5656, 56,24, 45,0,6,1, 4, 0,6.25, 10.42, 0.00,995,282,87,kingdom,1.0,0.28,0.0,0.11,0.23,0.37,0.1,True
bin.113, k__Bacteria (UID203),5449,104,58, 83,21, 0,0, 0, 0,9.94,0.00, 0.00,354,140,56,kingdom,1.0,0.4,0.0,0.16,0.36,0.44,0.17,True
bin.114,k__Bacteria (UID2495),2993,147,91, 86,60, 1,0, 0, 0, 44.93,0.06,100.00,829,780,149,phylum,0.96,0.9,0.49,0.02,0.05,0.54,0.49,False
bin.117, c__Gammaproteobacteria (UID4443),356, 451, 270,326, 120, 5,0, 0, 0, 26.20,1.39,80.00,679,646,135,family,0.62,0.59,0.1,0.52,2.75,0.56,0.33,True
bin.118,k__Bacteria (UID1453),901, 171, 117, 14, 150, 7,0, 0, 0, 88.46,5.56,28.57,2241,2105,153,phylum,0.96,0.9,0.31,0.05,0.11,0.77,0.69,True
bin.119, root (UID1), 5656, 56,24, 52,4,0,0, 0, 0, 16.67,0.00, 0.00,919,829,239,family,0.71,0.64,0.23,0.54,1.88,0.57,0.36,True
bin.12, k__Bacteria (UID2495),2993,139,83, 50,80, 9,0, 0, 0, 66.16,8.50, 0.00,1141,1074,188,class,0.9,0.85,0.5,0.32,0.84,0.55,0.46,False
bin.120,k__Bacteria (UID2982), 88, 230, 148, 60, 166, 4,0, 0, 0, 79.58,2.06,50.00,2567,2348,451,family,0.69,0.63,0.18,0.54,1.82,0.56,0.35,True
bin.121, k__Bacteria (UID203),5449,104,58, 86,18, 0,0, 0, 0, 27.59,0.00, 0.00,433,417,103,phylum,0.98,0.95,0.6,0.03,0.06,0.58,0.55,False
bin.122, k__Bacteria (UID203),5449,103,57, 91,10, 2,0, 0, 0, 16.67,3.51, 0.00,610,565,139,family,0.6,0.55,0.18,0.77,6.49,0.56,0.31,True
bin.123,k__Bacteria (UID1453),901, 171, 117, 91,77, 3,0, 0, 0, 43.36,2.56,33.33,1018,967,214,family,0.85,0.81,0.15,0.52,1.15,0.63,0.51,True
bin.125, k__Bacteria (UID203),5449,104,58, 69,35, 0,0, 0, 0, 48.42,0.00, 0.00,1406,1371,267,kingdom,1.0,0.98,0.0,0.0,0.0,0.81,0.79,True
bin.127,k__Bacteria (UID2566),525, 208, 136, 40, 162, 6,0, 0, 0, 80.01,3.70,33.33,1260,1205,191,class,0.92,0.88,0.13,0.07,0.15,0.59,0.52,True
bin.128, k__Bacteria (UID203),5449,104,58, 79,25, 0,0, 0, 0, 29.48,0.00, 0.00,664,632,141,phylum,0.97,0.93,0.27,0.04,0.08,0.61,0.56,True
bin.129, k__Bacteria (UID203),5449,104,58, 76,27, 1,0, 0, 0, 37.70,0.86, 0.00,1133,1081,228,phylum,0.97,0.93,0.23,0.03,0.06,0.6,0.56,True
bin.13, o__Cytophagales (UID2936), 47, 454, 336,172, 264, 18, 0, 0, 0, 61.32,4.39,55.56,1434,1328,263,class,0.88,0.81,0.18,0.32,0.96,0.55,0.45,True
bin.131, k__Bacteria (UID203),5449,104,58, 85,17, 2,0, 0, 0, 31.03,3.45, 0.00,1119,1039,189,family,0.74,0.69,0.27,0.03,0.06,0.62,0.43,True
bin.132,k__Archaea (UID2),207, 149, 107,143,6,0,0, 0, 0,2.08,0.00, 0.00,328,76,46,kingdom,1.0,0.23,0.0,0.14,0.33,0.36,0.08,True
bin.133, root (UID1), 5656, 56,24, 55,1,0,0, 0, 0,4.17,0.00, 0.00,271,255,60,genus,0.46,0.43,0.13,0.32,1.02,0.57,0.25,True
bin.134, k__Bacteria (UID203),5449,104,58, 78,21, 2,3, 0, 0, 38.95, 10.34, 9.09,1562,1495,336,class,0.95,0.91,0.52,0.14,0.32,0.65,0.59,False
bin.135, k__Bacteria (UID203),5449,104,58,100,4,0,0, 0, 0,6.90,0.00, 0.00,636,601,158,genus,0.67,0.63,0.99,0.2,0.5,0.78,0.49,False
bin.136,k__Archaea (UID2),207, 149, 107,132,11, 6,0, 0, 0,4.84,0.43, 0.00,567,159,52,kingdom,1.0,0.28,0.0,0.15,0.34,0.39,0.11,True
bin.137,k__Bacteria (UID1453),901, 171, 117, 97,60, 14, 0, 0, 0, 39.67,5.22,57.14,751,669,149,class,0.7,0.62,0.18,0.72,4.65,0.49,0.31,True
bin.139, k__Bacteria (UID203),5449,104,58,101,3,0,0, 0, 0,5.17,0.00, 0.00,259,228,63,genus,0.63,0.56,0.36,0.14,0.34,0.52,0.29,True
bin.14,k__Bacteria (UID203),5449,104,58, 88,16, 0,0, 0, 0, 20.45,0.00, 0.00,498,495,107,genus,0.93,0.93,0.74,0.02,0.05,0.84,0.78,False
bin.140, k__Bacteria (UID203),5449,104,58, 87,17, 0,0, 0, 0, 21.32,0.00, 0.00,407,356,83,phylum,0.82,0.72,0.2,0.48,1.9,0.48,0.34,True
